Locus,Alleles,Frequency
KIR3DL2,KIR3DL2*131N,0.013261296660117878
KIR3DL2,KIR3DL2*132,0.0009823182711198428
KIR3DL2,KIR3DL2*133,0.00343811394891945
KIR3DL2,KIR3DL2*1350101,0.0004911591355599214
KIR3DL2,KIR3DL2*1350102,0.018664047151277015
KIR3DL2,KIR3DL2*136,0.0004911591355599214
KIR3DL2,KIR3DL2*137,0.0412573673870334
KIR3DL2,KIR3DL2*138,0.0014734774066797642
KIR3DL2,KIR3DL2*1390101,0.0019646365422396855
KIR3DL2,KIR3DL2*1390102,0.003929273084479371
KIR3DL2,KIR3DL2*140,0.0068762278978389
KIR3DL2,KIR3DL2*141N,0.002455795677799607
KIR3DL2,KIR3DL2*143Q,0.0019646365422396855
KIR3DL2,KIR3DL2*144,0.0009823182711198428
KIR3DL2,KIR3DL2*145,0.0004911591355599214
KIR3DL3,KIR3DL3*0010101,0.034940944881889764
KIR3DL3,KIR3DL3*0010102,0.011811023622047244
KIR3DL3,KIR3DL3*0010103,0.0004921259842519685
KIR3DL3,KIR3DL3*0010104,0.012795275590551181
KIR3DL3,KIR3DL3*0010201,0.0054133858267716535
KIR3DL3,KIR3DL3*0010202,0.00984251968503937
KIR3DL3,KIR3DL3*00105,0.0014763779527559055
KIR3DL3,KIR3DL3*0020101,0.000984251968503937
KIR3DL3,KIR3DL3*0020102,0.0034448818897637795
KIR3DL3,KIR3DL3*0020201,0.0004921259842519685
KIR3DL3,KIR3DL3*0020202,0.04232283464566929
KIR3DL3,KIR3DL3*0020203,0.003937007874015748
KIR3DL3,KIR3DL3*0020204,0.0073818897637795275
KIR3DL3,KIR3DL3*0020602,0.013779527559055118
KIR3DL3,KIR3DL3*0020603,0.0044291338582677165
KIR3DL3,KIR3DL3*0020604,0.006889763779527559
KIR3DL3,KIR3DL3*0020605,0.000984251968503937
KIR3DL3,KIR3DL3*0020701,0.015748031496062992
KIR3DL3,KIR3DL3*0020702,0.009350393700787402
KIR3DL3,KIR3DL3*0030101,0.0014763779527559055
KIR3DL3,KIR3DL3*0030102,0.002952755905511811
KIR3DL3,KIR3DL3*0030103,0.017716535433070866
KIR3DL3,KIR3DL3*0030104,0.003937007874015748
KIR3DL3,KIR3DL3*0030105,0.021161417322834646
KIR3DL3,KIR3DL3*0030106,0.008858267716535433
KIR3DL3,KIR3DL3*0030107,0.0014763779527559055
KIR3DL3,KIR3DL3*0030108,0.0004921259842519685
KIR3DL3,KIR3DL3*0030112,0.07381889763779527
KIR3DL3,KIR3DL3*0040201,0.031496062992125984
KIR3DL3,KIR3DL3*0040202,0.021653543307086614
KIR3DL3,KIR3DL3*0040203,0.003937007874015748
KIR3DL3,KIR3DL3*0040204,0.002952755905511811
KIR3DL3,KIR3DL3*005,0.003937007874015748
KIR3DL3,KIR3DL3*0060101,0.015748031496062992
KIR3DL3,KIR3DL3*0060102,0.002952755905511811
KIR3DL3,KIR3DL3*0060103,0.0014763779527559055
KIR3DL3,KIR3DL3*00602,0.014271653543307087
KIR3DL3,KIR3DL3*00603,0.000984251968503937
KIR3DL3,KIR3DL3*0070101,0.0004921259842519685
KIR3DL3,KIR3DL3*0070102,0.008858267716535433
KIR3DL3,KIR3DL3*0070103,0.006889763779527559
KIR3DL3,KIR3DL3*0070104,0.0044291338582677165
KIR3DL3,KIR3DL3*00801,0.013779527559055118
KIR3DL3,KIR3DL3*00802,0.02608267716535433
KIR3DL3,KIR3DL3*0090101,0.07726377952755906
KIR3DL3,KIR3DL3*0090103,0.007874015748031496
KIR3DL3,KIR3DL3*0090104,0.001968503937007874
KIR3DL3,KIR3DL3*0090105,0.0014763779527559055
KIR3DL3,KIR3DL3*0090106,0.0073818897637795275
KIR3DL3,KIR3DL3*0090107,0.0044291338582677165
KIR3DL3,KIR3DL3*00902,0.040354330708661415
KIR3DL3,KIR3DL3*01001,0.050688976377952756
KIR3DL3,KIR3DL3*01002,0.031496062992125984
KIR3DL3,KIR3DL3*01004,0.013779527559055118
KIR3DL3,KIR3DL3*012,0.02214566929133858
KIR3DL3,KIR3DL3*01302,0.009350393700787402
KIR3DL3,KIR3DL3*01303,0.0054133858267716535
KIR3DL3,KIR3DL3*0140201,0.000984251968503937
KIR3DL3,KIR3DL3*0140202,0.0054133858267716535
KIR3DL3,KIR3DL3*0140203,0.012303149606299213
KIR3DL3,KIR3DL3*0140204,0.002952755905511811
KIR3DL3,KIR3DL3*0140205,0.011318897637795276
KIR3DL3,KIR3DL3*0140206,0.00984251968503937
KIR3DL3,KIR3DL3*01413,0.0014763779527559055
KIR3DL3,KIR3DL3*01414,0.0004921259842519685
KIR3DL3,KIR3DL3*01502,0.011811023622047244
KIR3DL3,KIR3DL3*01503,0.0014763779527559055
KIR3DL3,KIR3DL3*01701,0.020177165354330708
KIR3DL3,KIR3DL3*019,0.00984251968503937
KIR3DL3,KIR3DL3*0250101,0.014271653543307087
KIR3DL3,KIR3DL3*02701,0.022637795275590553
KIR3DL3,KIR3DL3*02702,0.011811023622047244
KIR3DL3,KIR3DL3*02703,0.001968503937007874
KIR3DL3,KIR3DL3*02802,0.0024606299212598425
KIR3DL3,KIR3DL3*036,0.015255905511811024
KIR3DL3,KIR3DL3*0410102,0.001968503937007874
KIR3DL3,KIR3DL3*0410103,0.012795275590551181
KIR3DL3,KIR3DL3*04801,0.012303149606299213
KIR3DL3,KIR3DL3*04802,0.005905511811023622
KIR3DL3,KIR3DL3*065,0.0044291338582677165
KIR3DL3,KIR3DL3*080N,0.001968503937007874
KIR3DL3,KIR3DL3*083,0.0004921259842519685
KIR3DL3,KIR3DL3*095,0.000984251968503937
KIR3DL3,KIR3DL3*099,0.027066929133858268
KIR3DL3,KIR3DL3*100,0.0034448818897637795
KIR3DL3,KIR3DL3*102,0.0024606299212598425
KIR3DL3,KIR3DL3*103,0.010826771653543307
KIR3DL3,KIR3DL3*104,0.001968503937007874
KIR3DL3,KIR3DL3*106,0.0014763779527559055
KIR3DL3,KIR3DL3*10701,0.000984251968503937
KIR3DL3,KIR3DL3*10802,0.001968503937007874
KIR3DL3,KIR3DL3*1090101,0.0004921259842519685
KIR3DP1,KIR3DP1*0010101,0.002152852529601722
KIR3DP1,KIR3DP1*0010102,0.04682454251883746
KIR3DP1,KIR3DP1*0010103,0.03229278794402583
KIR3DP1,KIR3DP1*002,0.04413347685683531
KIR3DP1,KIR3DP1*0030101,0.04090419806243272
KIR3DP1,KIR3DP1*0030102,0.012917115177610334
KIR3DP1,KIR3DP1*0030103,0.0005382131324004305
KIR3DP1,KIR3DP1*0030104,0.001076426264800861
KIR3DP1,KIR3DP1*0030105,0.001076426264800861
KIR3DP1,KIR3DP1*0030201,0.0005382131324004305
KIR3DP1,KIR3DP1*0030202,0.03498385360602799
KIR3DP1,KIR3DP1*0030203,0.006996770721205597
KIR3DP1,KIR3DP1*0030205,0.00914962325080732
KIR3DP1,KIR3DP1*0030206,0.002691065662002153
KIR3DP1,KIR3DP1*0030207,0.008611410118406888
KIR3DP1,KIR3DP1*0030208,0.0005382131324004305
KIR3DP1,KIR3DP1*0030209,0.012378902045209902
KIR3DP1,KIR3DP1*0030210,0.005920344456404736
KIR3DP1,KIR3DP1*0030211,0.004305705059203444
KIR3DP1,KIR3DP1*0030212,0.013993541442411194
KIR3DP1,KIR3DP1*0030213,0.0016146393972012918
KIR3DP1,KIR3DP1*0030214,0.004843918191603875
KIR3DP1,KIR3DP1*0030215,0.008611410118406888
KIR3DP1,KIR3DP1*0030216,0.008073196986006458
KIR3DP1,KIR3DP1*0030217,0.0016146393972012918
KIR3DP1,KIR3DP1*0030218,0.0032292787944025836
KIR3DP1,KIR3DP1*0030401,0.007534983853606028
KIR3DP1,KIR3DP1*0030402,0.008611410118406888
KIR3DP1,KIR3DP1*00305,0.0032292787944025836
KIR3DP1,KIR3DP1*0030601,0.0005382131324004305
KIR3DP1,KIR3DP1*0030602,0.004843918191603875
KIR3DP1,KIR3DP1*00307,0.001076426264800861
KIR3DP1,KIR3DP1*00309,0.001076426264800861
KIR3DP1,KIR3DP1*00310,0.0016146393972012918
KIR3DP1,KIR3DP1*00311,0.0016146393972012918
KIR3DP1,KIR3DP1*00312,0.005382131324004306
KIR3DP1,KIR3DP1*00315,0.006996770721205597
KIR3DP1,KIR3DP1*00316,0.004843918191603875
KIR3DP1,KIR3DP1*00317,0.0005382131324004305
KIR3DP1,KIR3DP1*00318,0.0032292787944025836
KIR3DP1,KIR3DP1*00319,0.001076426264800861
KIR3DP1,KIR3DP1*00320,0.00914962325080732
KIR3DP1,KIR3DP1*00501,0.0016146393972012918
KIR3DP1,KIR3DP1*0060101,0.015069967707212056
KIR3DP1,KIR3DP1*0060102,0.0016146393972012918
KIR3DP1,KIR3DP1*0060103,0.002691065662002153
KIR3DP1,KIR3DP1*0060105,0.001076426264800861
KIR3DP1,KIR3DP1*00602,0.001076426264800861
KIR3DP1,KIR3DP1*0060301,0.0016146393972012918
KIR3DP1,KIR3DP1*0060302,0.0005382131324004305
KIR3DP1,KIR3DP1*00604,0.001076426264800861
KIR3DP1,KIR3DP1*00605,0.001076426264800861
KIR3DP1,KIR3DP1*00606,0.0005382131324004305
KIR3DP1,KIR3DP1*0090101,0.023143164693218515
KIR3DP1,KIR3DP1*0090102,0.023681377825618945
KIR3DP1,KIR3DP1*0090103,0.03821313240043057
KIR3DP1,KIR3DP1*0090104,0.006458557588805167
KIR3DP1,KIR3DP1*0090105,0.005920344456404736
KIR3DP1,KIR3DP1*0090106,0.01991388589881593
KIR3DP1,KIR3DP1*00903,0.01022604951560818
KIR3DP1,KIR3DP1*0100101,0.004843918191603875
KIR3DP1,KIR3DP1*0100102,0.015069967707212056
KIR3DP1,KIR3DP1*01003,0.005920344456404736
KIR3DP1,KIR3DP1*01004,0.005382131324004306
KIR3DP1,KIR3DP1*01005,0.0016146393972012918
KIR3DP1,KIR3DP1*01006,0.0016146393972012918
KIR3DP1,KIR3DP1*01007,0.002152852529601722
KIR3DP1,KIR3DP1*0140101,0.004843918191603875
KIR3DP1,KIR3DP1*0140102,0.001076426264800861
KIR3DP1,KIR3DP1*0140103,0.005382131324004306
KIR3DP1,KIR3DP1*01402,0.001076426264800861
KIR3DP1,KIR3DP1*0150101,0.00914962325080732
KIR3DP1,KIR3DP1*0150103,0.0005382131324004305
KIR3DP1,KIR3DP1*01502,0.0016146393972012918
KIR3DP1,KIR3DP1*01601,0.006458557588805167
KIR3DP1,KIR3DP1*017,0.02798708288482239
KIR3DP1,KIR3DP1*018,0.004305705059203444
KIR3DP1,KIR3DP1*019,0.001076426264800861
KIR3DP1,KIR3DP1*020,0.002691065662002153
KIR3DP1,KIR3DP1*021,0.002152852529601722
KIR3DP1,KIR3DP1*022,0.0005382131324004305
KIR3DP1,KIR3DP1*023,0.014531754574811625
KIR3DP1,KIR3DP1*024,0.003767491926803014
KIR3DP1,KIR3DP1*025,0.013993541442411194
KIR3DP1,KIR3DP1*026,0.014531754574811625
KIR3DP1,KIR3DP1*0270101,0.001076426264800861
KIR3DP1,KIR3DP1*0270102,0.002152852529601722
KIR3DP1,KIR3DP1*0280101,0.0005382131324004305
KIR3DP1,KIR3DP1*0280102,0.0032292787944025836
KIR3DP1,KIR3DP1*029,0.003767491926803014
KIR3DP1,KIR3DP1*030,0.0016146393972012918
KIR3DP1,KIR3DP1*031,0.006458557588805167
KIR3DP1,KIR3DP1*0320101,0.003767491926803014
KIR3DP1,KIR3DP1*0320102,0.0005382131324004305
KIR3DP1,KIR3DP1*033,0.0032292787944025836
KIR3DP1,KIR3DP1*034,0.0005382131324004305
KIR3DP1,KIR3DP1*035,0.002152852529601722
KIR3DP1,KIR3DP1*036,0.011302475780409042
KIR3DP1,KIR3DP1*037,0.013455328310010764
KIR3DP1,KIR3DP1*038,0.002691065662002153
KIR3DP1,KIR3DP1*039,0.0016146393972012918
KIR3DP1,KIR3DP1*040,0.001076426264800861
KIR3DP1,KIR3DP1*042,0.0005382131324004305
KIR3DP1,KIR3DP1*043,0.001076426264800861
KIR3DP1,KIR3DP1*044,0.002691065662002153
KIR3DP1,KIR3DP1*045,0.003767491926803014
KIR3DP1,KIR3DP1*048,0.008611410118406888
KIR3DP1,KIR3DP1*049,0.002152852529601722
KIR3DP1,KIR3DP1*050,0.001076426264800861
KIR3DP1,KIR3DP1*051,0.0016146393972012918
KIR3DP1,KIR3DP1*052,0.0016146393972012918
KIR3DP1,KIR3DP1*0560101,0.001076426264800861
KIR3DP1,KIR3DP1*0560102,0.002152852529601722
KIR3DP1,KIR3DP1*05602,0.0016146393972012918
KIR3DP1,KIR3DP1*057,0.03336921420882669
KIR3DP1,KIR3DP1*058,0.004843918191603875
KIR3DP1,KIR3DP1*0590102,0.0005382131324004305
KIR3DP1,KIR3DP1*060,0.007534983853606028
KIR3DP1,KIR3DP1*0610101,0.0016146393972012918
KIR3DP1,KIR3DP1*0610102,0.001076426264800861
KIR3DP1,KIR3DP1*062,0.002152852529601722
KIR3DP1,KIR3DP1*0630101,0.024219590958019375
KIR3DP1,KIR3DP1*06302,0.008611410118406888
KIR3DP1,KIR3DP1*064,0.004843918191603875
KIR3DP1,KIR3DP1*0650101,0.005382131324004306
KIR3DP1,KIR3DP1*06502,0.004305705059203444
KIR3DP1,KIR3DP1*066,0.001076426264800861
KIR3DP1,KIR3DP1*067,0.0005382131324004305
KIR3DP1,KIR3DP1*068,0.002152852529601722
KIR3DP1,KIR3DP1*07001,0.004843918191603875
KIR3DP1,KIR3DP1*07002,0.004305705059203444
KIR3DP1,KIR3DP1*071,0.001076426264800861
KIR3DP1,KIR3DP1*072,0.0016146393972012918
KIR3DP1,KIR3DP1*074,0.016684607104413347
KIR3DP1,KIR3DP1*075,0.015608180839612486
KIR3DP1,KIR3DP1*076,0.0032292787944025836
KIR3DP1,KIR3DP1*077,0.008611410118406888
KIR3DP1,KIR3DP1*078,0.0032292787944025836
KIR3DP1,KIR3DP1*079,0.001076426264800861
KIR3DP1,KIR3DP1*080,0.006996770721205597
KIR3DP1,KIR3DP1*081,0.0032292787944025836
KIR3DP1,KIR3DP1*082,0.002152852529601722
KIR3DP1,KIR3DP1*083,0.002152852529601722
KIR3DP1,KIR3DP1*0840101,0.01022604951560818
KIR3DP1,KIR3DP1*0840102,0.0032292787944025836
KIR3DP1,KIR3DP1*085,0.005382131324004306
KIR3DP1,KIR3DP1*086,0.017222820236813777
KIR3DP1,KIR3DP1*087,0.004305705059203444
KIR3DP1,KIR3DP1*088,0.004305705059203444
KIR3DP1,KIR3DP1*0890102,0.001076426264800861
KIR3DP1,KIR3DP1*090,0.004843918191603875
KIR3DP1,KIR3DP1*091,0.0005382131324004305
KIR3DP1,KIR3DP1*092,0.0016146393972012918
KIR3DP1,KIR3DP1*093,0.003767491926803014
KIR3DS1,KIR3DS1*0130101,0.23244781783681215
KIR3DS1,KIR3DS1*0130102,0.023719165085388995
KIR3DS1,KIR3DS1*0130103,0.030360531309297913
KIR3DS1,KIR3DS1*0130104,0.020872865275142316
KIR3DS1,KIR3DS1*0130105,0.04743833017077799
KIR3DS1,KIR3DS1*0130106,0.027514231499051234
KIR3DS1,KIR3DS1*0130107,0.03889943074003795
KIR3DS1,KIR3DS1*0130108,0.03889943074003795
KIR3DS1,KIR3DS1*0130109,0.011385199240986717
KIR3DS1,KIR3DS1*0130110,0.010436432637571158
KIR3DS1,KIR3DS1*0130111,0.020872865275142316
KIR3DS1,KIR3DS1*0130112,0.003795066413662239
KIR3DS1,KIR3DS1*0130113,0.0028462998102466793
KIR3DS1,KIR3DS1*0130114,0.011385199240986717
KIR3DS1,KIR3DS1*0130115,0.0009487666034155598
KIR3DS1,KIR3DS1*0130116,0.0056925996204933585
KIR3DS1,KIR3DS1*0130117,0.0028462998102466793
KIR3DS1,KIR3DS1*0130118,0.004743833017077799
KIR3DS1,KIR3DS1*0130119,0.0056925996204933585
KIR3DS1,KIR3DS1*0130121,0.0009487666034155598
KIR3DS1,KIR3DS1*0130122,0.0009487666034155598
KIR3DS1,KIR3DS1*0130123,0.0009487666034155598
KIR3DS1,KIR3DS1*0130124,0.0018975332068311196
KIR3DS1,KIR3DS1*0130125,0.003795066413662239
KIR3DS1,KIR3DS1*0130126,0.004743833017077799
KIR3DS1,KIR3DS1*0130127,0.08064516129032258
KIR3DS1,KIR3DS1*0130128,0.0009487666034155598
KIR3DS1,KIR3DS1*0130129,0.0018975332068311196
KIR3DS1,KIR3DS1*0130130,0.003795066413662239
KIR3DS1,KIR3DS1*0130131,0.008538899430740038
KIR3DS1,KIR3DS1*0130132,0.0009487666034155598
KIR3DS1,KIR3DS1*01308,0.007590132827324478
KIR3DS1,KIR3DS1*01309,0.0056925996204933585
KIR3DS1,KIR3DS1*01310,0.003795066413662239
KIR3DS1,KIR3DS1*01311,0.0018975332068311196
KIR3DS1,KIR3DS1*01312,0.008538899430740038
KIR3DS1,KIR3DS1*01313,0.0028462998102466793
KIR3DS1,KIR3DS1*04902N,0.0018975332068311196
KIR3DS1,KIR3DS1*055,0.06641366223908918
KIR3DS1,KIR3DS1*078,0.174573055028463
KIR3DS1,KIR3DS1*122,0.008538899430740038
KIR3DS1,KIR3DS1*1230101,0.0009487666034155598
KIR3DS1,KIR3DS1*1230102,0.003795066413662239
KIR3DS1,KIR3DS1*1240101,0.0028462998102466793
KIR3DS1,KIR3DS1*1250101,0.003795066413662239
KIR3DS1,KIR3DS1*1250102,0.0018975332068311196
KIR3DS1,KIR3DS1*126,0.015180265654648957
KIR3DS1,KIR3DS1*1270101,0.0009487666034155598
KIR3DS1,KIR3DS1*1270102,0.0018975332068311196
KIR3DS1,KIR3DS1*1280101,0.0028462998102466793
KIR3DS1,KIR3DS1*1280102,0.009487666034155597
KIR3DS1,KIR3DS1*129,0.004743833017077799
KIR3DS1,KIR3DS1*1300101,0.004743833017077799
KIR3DS1,KIR3DS1*1300102,0.0009487666034155598
KIR3DS1,KIR3DS1*131,0.0028462998102466793
KIR3DS1,KIR3DS1*132,0.003795066413662239
KIR3DS1,KIR3DS1*1330102,0.0009487666034155598
KIR3DS1,KIR3DS1*134,0.0028462998102466793
KIR3DS1,KIR3DS1*135,0.0009487666034155598
KIR3DS1,KIR3DS1*136,0.0018975332068311196
