,Gene,Sample,Match,Total
335,E,HG01175,2,2
336,E,HG01928,2,2
337,E,HG00621,2,2
338,E,HG03540,2,2
339,E,HG02055,2,2
340,E,HG02886,2,2
341,E,HG00733,2,2
342,E,HG02148,2,2
343,E,HG01123,2,2
344,E,HG00438,2,2
345,E,HG02630,2,2
346,E,HG02572,2,2
347,E,HG03098,2,2
348,E,HG02486,2,2
349,E,HG01978,2,2
350,E,HG01243,2,2
351,E,HG02559,2,2
352,E,HG00735,2,2
353,E,HG00673,2,2
354,E,HG03492,2,2
355,E,HG01361,2,2
356,E,HG00741,2,2
357,E,HG01358,2,2
358,E,HG02257,2,2
359,E,HG02080,2,2
360,F,HG03453,2,2
361,F,HG01106,2,2
362,F,HG01258,2,2
363,F,HG01109,2,2
364,F,HG02717,2,2
365,F,HG01952,2,2
366,F,HG02622,2,2
367,F,HG01071,2,2
368,F,HG03579,2,2
369,F,HG03516,2,2
370,F,HG01891,2,2
371,F,HG01175,2,2
372,F,HG01928,2,2
373,F,HG00621,2,2
374,F,HG03540,2,2
375,F,HG02055,2,2
376,F,HG02886,2,2
377,F,HG00733,2,2
378,F,HG02148,2,2
379,F,HG01123,2,2
380,F,HG00438,2,2
381,F,HG02630,2,2
382,F,HG02572,2,2
383,F,HG03098,2,2
384,F,HG02486,2,2
385,F,HG01978,2,2
386,F,HG01243,2,2
387,F,HG02559,2,2
388,F,HG00735,2,2
389,F,HG00673,2,2
390,F,HG03492,2,2
391,F,HG01361,2,2
392,F,HG00741,2,2
393,F,HG01358,2,2
394,F,HG02257,2,2
395,F,HG02080,2,2
396,G,HG03453,2,2
397,G,HG01106,2,2
398,G,HG01258,2,2
399,G,HG01109,2,2
400,G,HG02717,2,2
401,G,HG01952,2,2
402,G,HG02622,2,2
403,G,HG01071,2,2
404,G,HG03579,2,2
405,G,HG03516,2,2
406,G,HG01891,2,2
407,G,HG01175,2,2
408,G,HG01928,2,2
409,G,HG00621,2,2
410,G,HG03540,2,2
411,G,HG02055,2,2
412,G,HG02886,2,2
413,G,HG00733,2,2
414,G,HG02148,2,2
415,G,HG01123,2,2
416,G,HG00438,2,2
417,G,HG02630,2,2
418,G,HG02572,2,2
419,G,HG03098,2,2
420,G,HG02486,2,2
421,G,HG01978,2,2
422,G,HG01243,2,2
423,G,HG02559,2,2
424,G,HG00735,2,2
425,G,HG00673,2,2
426,G,HG03492,2,2
427,G,HG01361,2,2
428,G,HG00741,2,2
429,G,HG01358,2,2
430,G,HG02257,2,2
431,G,HG02080,2,2
432,H,HG03453,2,2
433,H,HG01106,2,2
434,H,HG01258,2,2
435,H,HG01109,2,2
436,H,HG02717,1,2
437,H,HG01952,2,2
438,H,HG02622,2,2
439,H,HG03516,2,2
440,H,HG01891,2,2
441,H,HG01175,2,2
442,H,HG01928,2,2
443,H,HG00621,1,2
444,H,HG03540,2,2
445,H,HG02886,2,2
446,H,HG02148,2,2
447,H,HG01123,1,2
448,H,HG02630,2,2
449,H,HG02572,2,2
450,H,HG03098,2,2
451,H,HG02486,2,2
452,H,HG01978,2,2
453,H,HG01243,2,2
454,H,HG02559,1,2
455,H,HG00735,2,2
456,H,HG00673,2,2
457,H,HG03492,2,2
458,H,HG01361,2,2
459,H,HG00741,1,2
460,H,HG02257,1,2
461,H,HG02080,2,2
462,K,HG03453,1,2
463,K,HG01106,1,2
464,K,HG01258,2,2
465,K,HG01109,1,2
466,K,HG02717,1,2
467,K,HG01952,1,2
468,K,HG02622,0,2
469,K,HG03516,1,2
470,K,HG01891,1,2
471,K,HG01175,2,2
472,K,HG01928,2,2
473,K,HG03540,2,2
474,K,HG02886,2,2
475,K,HG02148,2,2
476,K,HG01123,2,2
477,K,HG02630,2,2
478,K,HG02572,1,2
479,K,HG03098,2,2
480,K,HG02486,0,2
481,K,HG01978,1,2
482,K,HG01243,1,2
483,K,HG02559,2,2
484,K,HG00735,2,2
485,K,HG00673,2,2
486,K,HG03492,1,2
487,K,HG01361,1,2
488,K,HG02257,1,2
489,K,HG02080,2,2
490,V,HG03453,2,2
491,V,HG01106,2,2
492,V,HG01258,2,2
493,V,HG01109,2,2
494,V,HG02717,2,2
495,V,HG01952,2,2
496,V,HG02622,2,2
497,V,HG01071,2,2
498,V,HG01175,2,2
499,V,HG01928,2,2
500,V,HG00621,2,2
501,V,HG02886,2,2
502,V,HG00733,2,2
503,V,HG02148,2,2
504,V,HG01123,2,2
505,V,HG00438,2,2
506,V,HG02630,2,2
507,V,HG02572,2,2
508,V,HG01978,2,2
509,V,HG01243,2,2
510,V,HG02559,2,2
511,V,HG00673,2,2
512,V,HG03492,2,2
513,V,HG01361,2,2
514,V,HG00741,2,2
515,V,HG01358,2,2
516,V,HG02257,2,2
517,DRB3,HG01106,2,2
518,DRB3,HG03579,2,2
519,DRB3,HG03516,1,2
520,DRB3,HG00733,2,2
521,DRB3,HG02148,2,2
522,DRB3,HG02572,1,2
523,DRB3,HG01243,0,2
524,DRB3,HG00741,1,2
525,DRB4,HG02622,2,2
526,DRB4,HG01928,2,2
527,DRB4,HG02630,2,2
528,DRB4,HG03098,2,2
