gene1,gene2,D,Wn,hap_num,sample_num
MICB,HLA-P,0.147324656744811,0.162030029227059,73,898
HLA-P,TAP1,0.082958567157828,0.10700976762637,30,892
TAP1,HLA-P,0.082958567157828,0.10700976762637,30,892
HLA-P,TAP2,0.11684803458941,0.123501204796457,50,889
TAP2,HLA-P,0.11684803458941,0.123501204796457,50,889
HLA-T,HLA-A,0.674288704710383,0.668426287857235,403,843
HLA-A,HLA-T,0.674288704710383,0.668426287857235,403,843
HLA-T,HLA-B,0.420682850272541,0.421226794572931,531,925
HLA-B,HLA-T,0.420682850272541,0.421226794572931,531,925
HLA-T,HLA-C,0.357024079010437,0.370544490805353,390,949
HLA-C,HLA-T,0.357024079010437,0.370544490805353,390,949
HLA-T,HLA-DMA,0.116997612072217,0.11790975592566,68,975
HLA-DMA,HLA-T,0.116997612072217,0.11790975592566,68,975
HLA-T,HLA-DMB,0.136192599367499,0.128537641719708,104,948
HLA-DMB,HLA-T,0.136192599367499,0.128537641719708,104,948
HLA-T,HLA-DOA,0.210927298386758,0.19487187138156,219,920
HLA-DOA,HLA-T,0.210927298386758,0.19487187138156,219,920
HLA-T,HLA-DOB,0.107664414480441,0.104194150036607,77,914
HLA-DOB,HLA-T,0.107664414480441,0.104194150036607,77,914
HLA-T,HLA-DPA1,0.183976809120247,0.179540754961943,179,958
HLA-DPA1,HLA-T,0.183976809120247,0.179540754961943,179,958
HLA-T,HLA-DPA2,0.0696897468241822,0.0762904161538503,48,958
HLA-DPA2,HLA-T,0.0696897468241822,0.0762904161538503,48,958
HLA-T,HLA-DPB1,0.447920488013086,0.444147762740762,686,976
HLA-DPB1,HLA-T,0.447920488013086,0.444147762740762,686,976
HLA-T,HLA-DPB2,0.136287467091063,0.112646746108216,50,977
HLA-DPB2,HLA-T,0.136287467091063,0.112646746108216,50,977
HLA-T,HLA-DQA1,0.248256935376235,0.230379209873929,248,976
HLA-DQA1,HLA-T,0.248256935376235,0.230379209873929,248,976
HLA-T,HLA-DQA2,0.169375220650424,0.147587290499479,95,977
HLA-DQA2,HLA-T,0.169375220650424,0.147587290499479,95,977
HLA-T,HLA-DQB1,0.337552725709759,0.344391291454255,441,974
HLA-DQB1,HLA-T,0.337552725709759,0.344391291454255,441,974
HLA-T,HLA-DQB2,0.162932041771864,0.149344588087463,88,928
HLA-DQB2,HLA-T,0.162932041771864,0.149344588087463,88,928
HLA-T,HLA-DRA,0.216231550422998,0.194085831786887,262,977
HLA-DRA,HLA-T,0.216231550422998,0.194085831786887,262,977
HLA-T,HLA-DRB1,0.436470611747035,0.439053603911515,701,977
HLA-DRB1,HLA-T,0.436470611747035,0.439053603911515,701,977
HLA-T,HLA-DRB3,0.12868883782626,0.163929751932754,146,840
HLA-DRB3,HLA-T,0.12868883782626,0.163929751932754,146,840
HLA-T,HLA-DRB4,0.131026599331149,0.132253047552359,117,976
HLA-DRB4,HLA-T,0.131026599331149,0.132253047552359,117,976
HLA-T,HLA-DRB5,0.101788322187455,0.0910191054442631,85,964
HLA-DRB5,HLA-T,0.101788322187455,0.0910191054442631,85,964
HLA-T,HLA-E,0.192365984158381,0.153854120145975,101,974
HLA-E,HLA-T,0.192365984158381,0.153854120145975,101,974
HLA-T,HLA-F,0.517255850123084,0.44674028338361,165,923
HLA-F,HLA-T,0.517255850123084,0.44674028338361,165,923
HLA-T,HLA-G,0.60508162614449,0.533361062697217,206,871
HLA-G,HLA-T,0.60508162614449,0.533361062697217,206,871
HLA-T,HLA-H,0.706747958342589,0.6661863673103,113,744
HLA-H,HLA-T,0.706747958342589,0.6661863673103,113,744
HLA-T,HLA-J,0.493914162717824,0.499167421708529,104,891
HLA-J,HLA-T,0.493914162717824,0.499167421708529,104,891
HLA-T,HLA-K,0.510696790620933,0.539178265464456,50,747
HLA-K,HLA-T,0.510696790620933,0.539178265464456,50,747
HLA-T,HLA-L,0.21814404508966,0.190548102048201,42,930
HLA-L,HLA-T,0.21814404508966,0.190548102048201,42,930
HLA-T,HLA-N,0.133094390088194,0.141433523872518,28,208
HLA-N,HLA-T,0.133094390088194,0.141433523872518,28,208
HLA-T,HLA-P,0.459077018487855,0.447726028283049,41,888
HLA-P,HLA-T,0.459077018487855,0.447726028283049,41,888
HLA-T,HLA-S,0.341606330316326,0.342111981691574,30,44
HLA-S,HLA-T,0.341606330316326,0.342111981691574,30,44
HLA-T,HLA-U,0.422860162583651,0.222795174135426,50,972
HLA-U,HLA-T,0.422860162583651,0.222795174135426,50,972
HLA-T,HLA-V,0.365802641802154,0.331728411325945,31,247
HLA-V,HLA-T,0.365802641802154,0.331728411325945,31,247
HLA-T,HLA-W,0.496621998584993,0.486941649709042,82,858
HLA-W,HLA-T,0.496621998584993,0.486941649709042,82,858
HLA-T,MICA,0.226760077720731,0.203790807768202,195,977
MICA,HLA-T,0.226760077720731,0.203790807768202,195,977
HLA-T,MICB,0.12504061925464,0.158143654126066,104,977
MICB,HLA-T,0.12504061925464,0.158143654126066,104,977
HLA-T,TAP1,0.091488943186556,0.0870489027992577,46,965
TAP1,HLA-T,0.091488943186556,0.0870489027992577,46,965
HLA-T,TAP2,0.110776316229286,0.107403990441043,80,962
TAP2,HLA-T,0.110776316229286,0.107403990441043,80,962
HLA-U,HLA-B,0.441059937632651,0.405009737637626,354,942
HLA-B,HLA-U,0.441059937632651,0.405009737637626,354,942
HLA-U,HLA-C,0.351072743194857,0.358425609256104,281,971
HLA-C,HLA-U,0.351072743194857,0.358425609256104,281,971
HLA-U,HLA-DMA,0.105289397450047,0.130366429057163,52,996
HLA-DMA,HLA-U,0.105289397450047,0.130366429057163,52,996
HLA-U,HLA-DMB,0.102432317852485,0.116667368929486,84,963
HLA-DMB,HLA-U,0.102432317852485,0.116667368929486,84,963
HLA-U,HLA-DOA,0.228917362698629,0.206447770752547,166,934
HLA-DOA,HLA-U,0.228917362698629,0.206447770752547,166,934
HLA-U,HLA-DOB,0.101293318858698,0.0961330685926699,58,925
HLA-DOB,HLA-U,0.101293318858698,0.0961330685926699,58,925
HLA-U,HLA-DPA1,0.195074425348831,0.292406548568781,128,976
HLA-DPA1,HLA-U,0.195074425348831,0.292406548568781,128,976
HLA-U,HLA-DPA2,0.0925219037764358,0.0865022871580045,36,976
HLA-DPA2,HLA-U,0.0925219037764358,0.0865022871580045,36,976
HLA-U,HLA-DPB1,0.431848222393405,0.55544873114397,528,994
HLA-DPB1,HLA-U,0.431848222393405,0.55544873114397,528,994
HLA-U,HLA-DPB2,0.117835520713286,0.114246890982095,39,999
HLA-DPB2,HLA-U,0.117835520713286,0.114246890982095,39,999
HLA-U,HLA-DQA1,0.233829132683009,0.209833134013205,179,996
HLA-DQA1,HLA-U,0.233829132683009,0.209833134013205,179,996
HLA-U,HLA-DQA2,0.0875850273196536,0.121772776832044,77,997
HLA-DQA2,HLA-U,0.0875850273196536,0.121772776832044,77,997
HLA-U,HLA-DQB1,0.328905738667657,0.373065012472906,365,993
HLA-DQB1,HLA-U,0.328905738667657,0.373065012472906,365,993
HLA-U,HLA-DQB2,0.110460199489821,0.127671794238769,77,941
HLA-DQB2,HLA-U,0.110460199489821,0.127671794238769,77,941
HLA-U,HLA-DRA,0.225055394738284,0.203246580079643,194,998
HLA-DRA,HLA-U,0.225055394738284,0.203246580079643,194,998
HLA-U,HLA-DRB1,0.445214941621271,0.509345821363599,522,999
HLA-DRB1,HLA-U,0.445214941621271,0.509345821363599,522,999
HLA-U,HLA-DRB3,0.139920114923483,0.192691915170524,114,852
HLA-DRB3,HLA-U,0.139920114923483,0.192691915170524,114,852
HLA-U,HLA-DRB4,0.105731664571431,0.170538578011262,98,997
HLA-DRB4,HLA-U,0.105731664571431,0.170538578011262,98,997
HLA-U,HLA-DRB5,0.0833260059433978,0.0933504975404494,64,982
HLA-DRB5,HLA-U,0.0833260059433978,0.0933504975404494,64,982
HLA-U,HLA-E,0.0973169706558494,0.115418881410961,79,992
HLA-E,HLA-U,0.0973169706558494,0.115418881410961,79,992
HLA-U,HLA-F,0.469753234205569,0.429474515922323,132,936
HLA-F,HLA-U,0.469753234205569,0.429474515922323,132,936
HLA-U,HLA-G,0.594207633880531,0.484005818615244,159,879
HLA-G,HLA-U,0.594207633880531,0.484005818615244,159,879
HLA-U,HLA-H,0.647100203739395,0.505242689071622,85,744
HLA-H,HLA-U,0.647100203739395,0.505242689071622,85,744
HLA-U,HLA-J,0.542901729686015,0.372408995513742,69,906
HLA-J,HLA-U,0.542901729686015,0.372408995513742,69,906
HLA-U,HLA-K,0.679167116522848,0.445833714055703,31,750
HLA-K,HLA-U,0.679167116522848,0.445833714055703,31,750
HLA-U,HLA-L,0.219939541065232,0.212427085941521,32,942
HLA-L,HLA-U,0.219939541065232,0.212427085941521,32,942
HLA-U,HLA-N,0.131326812141522,0.157497503677117,22,208
HLA-N,HLA-U,0.131326812141522,0.157497503677117,22,208
HLA-U,HLA-P,0.27026377243017,0.217903849615899,30,896
HLA-P,HLA-U,0.27026377243017,0.217903849615899,30,896
HLA-U,HLA-S,0.553311406209214,0.360714847177939,19,44
HLA-S,HLA-U,0.553311406209214,0.360714847177939,19,44
HLA-U,HLA-V,0.241453551643999,0.223367800215596,25,247
HLA-V,HLA-U,0.241453551643999,0.223367800215596,25,247
HLA-U,HLA-W,0.508097864672324,0.368448316802683,57,871
HLA-W,HLA-U,0.508097864672324,0.368448316802683,57,871
HLA-U,MICA,0.129883392813298,0.190751639133355,146,999
MICA,HLA-U,0.129883392813298,0.190751639133355,146,999
HLA-U,MICB,0.100361675790937,0.15668867025234,80,999
MICB,HLA-U,0.100361675790937,0.15668867025234,80,999
HLA-U,TAP1,0.0744735168984595,0.0786131435203812,36,981
TAP1,HLA-U,0.0744735168984595,0.0786131435203812,36,981
HLA-U,TAP2,0.109136730281558,0.129111355909616,61,978
TAP2,HLA-U,0.109136730281558,0.129111355909616,61,978
HLA-V,HLA-S,0.343191311920959,0.309038157422668,19,41
HLA-S,HLA-V,0.343191311920959,0.309038157422668,19,41
HLA-W,HLA-DPB1,0.502263754535387,0.481643333897796,663,871
HLA-DPB1,HLA-W,0.502263754535387,0.481643333897796,663,871
HLA-W,HLA-DPB2,0.172327881725991,0.152994276986557,69,872
HLA-DPB2,HLA-W,0.172327881725991,0.152994276986557,69,872
HLA-W,HLA-DRB5,0.149751843679173,0.109970095768709,108,862
HLA-DRB5,HLA-W,0.149751843679173,0.109970095768709,108,862
HLA-W,HLA-L,0.254130091858964,0.315950052198332,57,845
HLA-L,HLA-W,0.254130091858964,0.315950052198332,57,845
HLA-W,HLA-S,0.455619685159703,0.456051804567172,33,44
HLA-S,HLA-W,0.455619685159703,0.456051804567172,33,44
HLA-W,HLA-V,0.460380284394707,0.513010901537158,39,242
HLA-V,HLA-W,0.460380284394707,0.513010901537158,39,242
KIR2DL1,HLA-A,0.7373358703025,0.406565959172378,1012,790
HLA-A,KIR2DL1,0.7373358703025,0.406565959172378,1012,790
KIR2DL1,HLA-B,0.77333868769116,0.366210100732016,1160,864
HLA-B,KIR2DL1,0.77333868769116,0.366210100732016,1160,864
KIR2DL1,HLA-C,0.70229354738057,0.41238297025066,1066,888
HLA-C,KIR2DL1,0.70229354738057,0.41238297025066,1066,888
KIR2DL1,HLA-DMA,0.383152623862388,0.470192400341603,499,904
HLA-DMA,KIR2DL1,0.383152623862388,0.470192400341603,499,904
KIR2DL1,HLA-DMB,0.446683278343161,0.473900048573655,606,884
HLA-DMB,KIR2DL1,0.446683278343161,0.473900048573655,606,884
KIR2DL1,HLA-DOA,0.596510129321835,0.382549980951484,805,857
HLA-DOA,KIR2DL1,0.596510129321835,0.382549980951484,805,857
KIR2DL1,HLA-DOB,0.457809375550885,0.437419464825256,585,849
HLA-DOB,KIR2DL1,0.457809375550885,0.437419464825256,585,849
KIR2DL1,HLA-DPA1,0.565507996850507,0.396680011964776,763,889
HLA-DPA1,KIR2DL1,0.565507996850507,0.396680011964776,763,889
KIR2DL1,HLA-DPA2,0.413988170406005,0.43334630658251,500,889
HLA-DPA2,KIR2DL1,0.413988170406005,0.43334630658251,500,889
KIR2DL1,HLA-DPB1,0.785438357478677,0.438955188716188,1237,902
HLA-DPB1,KIR2DL1,0.785438357478677,0.438955188716188,1237,902
KIR2DL1,HLA-DPB2,0.424014531394831,0.451667602561812,533,905
HLA-DPB2,KIR2DL1,0.424014531394831,0.451667602561812,533,905
KIR2DL1,HLA-DQA1,0.632817456995475,0.372069915467768,971,905
HLA-DQA1,KIR2DL1,0.632817456995475,0.372069915467768,971,905
KIR2DL1,HLA-DQA2,0.45001040232886,0.386082496236136,605,905
HLA-DQA2,KIR2DL1,0.45001040232886,0.386082496236136,605,905
KIR2DL1,HLA-DQB1,0.695400126729878,0.409525886165288,1074,900
HLA-DQB1,KIR2DL1,0.695400126729878,0.409525886165288,1074,900
KIR2DL1,HLA-DQB2,0.456497102426914,0.37727436865636,581,866
HLA-DQB2,KIR2DL1,0.456497102426914,0.37727436865636,581,866
KIR2DL1,HLA-DRA,0.626053718155094,0.423055905171178,973,905
HLA-DRA,KIR2DL1,0.626053718155094,0.423055905171178,973,905
KIR2DL1,HLA-DRB1,0.796810787163623,0.408580658901071,1318,905
HLA-DRB1,KIR2DL1,0.796810787163623,0.408580658901071,1318,905
KIR2DL1,HLA-DRB3,0.48773942067277,0.429258616524281,593,785
HLA-DRB3,KIR2DL1,0.48773942067277,0.429258616524281,593,785
KIR2DL1,HLA-DRB4,0.417736742837512,0.388142001663622,664,905
HLA-DRB4,KIR2DL1,0.417736742837512,0.388142001663622,664,905
KIR2DL1,HLA-DRB5,0.458812119875618,0.419187130388966,598,898
HLA-DRB5,KIR2DL1,0.458812119875618,0.419187130388966,598,898
KIR2DL1,HLA-E,0.374568136513294,0.387407487987882,596,900
HLA-E,KIR2DL1,0.374568136513294,0.387407487987882,596,900
KIR2DL1,HLA-F,0.560534110139979,0.386221845101575,786,856
HLA-F,KIR2DL1,0.560534110139979,0.386221845101575,786,856
KIR2DL1,HLA-G,0.579933324660827,0.398668635250477,772,808
HLA-G,KIR2DL1,0.579933324660827,0.398668635250477,772,808
KIR2DL1,HLA-H,0.579457619276255,0.450918292577574,684,689
HLA-H,KIR2DL1,0.579457619276255,0.450918292577574,684,689
KIR2DL1,HLA-J,0.517744492668542,0.422944348610784,661,831
HLA-J,KIR2DL1,0.517744492668542,0.422944348610784,661,831
KIR2DL1,HLA-K,0.42228126359757,0.450936747490062,487,700
HLA-K,KIR2DL1,0.42228126359757,0.450936747490062,487,700
KIR2DL1,HLA-L,0.398391152380054,0.436759998376169,431,860
HLA-L,KIR2DL1,0.398391152380054,0.436759998376169,431,860
KIR2DL1,HLA-N,0.58525274555456,0.727976297230765,176,202
HLA-N,KIR2DL1,0.58525274555456,0.727976297230765,176,202
KIR2DL1,HLA-P,0.388149122727209,0.434438655235836,452,825
HLA-P,KIR2DL1,0.388149122727209,0.434438655235836,452,825
KIR2DL1,HLA-S,0.8421448452036,0.854213167002321,66,44
HLA-S,KIR2DL1,0.8421448452036,0.854213167002321,66,44
KIR2DL1,HLA-T,0.393115476776032,0.387984425809323,618,884
HLA-T,KIR2DL1,0.393115476776032,0.387984425809323,618,884
KIR2DL1,HLA-U,0.391320960182241,0.4308968149125,448,900
HLA-U,KIR2DL1,0.391320960182241,0.4308968149125,448,900
KIR2DL1,HLA-V,0.559020282883091,0.628243111274634,225,239
HLA-V,KIR2DL1,0.559020282883091,0.628243111274634,225,239
KIR2DL1,HLA-W,0.458145744120743,0.451120026644371,614,807
HLA-W,KIR2DL1,0.458145744120743,0.451120026644371,614,807
KIR2DL1,KIR2DL3,0.665428218494884,0.50439494370819,583,769
KIR2DL3,KIR2DL1,0.665428218494884,0.50439494370819,583,769
KIR2DL1,KIR2DL5A,0.80980956722161,0.680097394426062,201,130
KIR2DL5A,KIR2DL1,0.80980956722161,0.680097394426062,201,130
KIR2DL1,KIR2DL5B,0.826288176064349,0.72462147468473,131,95
KIR2DL5B,KIR2DL1,0.826288176064349,0.72462147468473,131,95
KIR2DL1,KIR2DS1,0.733651239224973,0.608966400491468,291,227
KIR2DS1,KIR2DL1,0.733651239224973,0.608966400491468,291,227
KIR2DL1,KIR2DS3,0.807442940671746,0.633059987847516,225,168
KIR2DS3,KIR2DL1,0.807442940671746,0.633059987847516,225,168
KIR2DL1,KIR2DS5,0.835597168965896,0.587839460129844,312,217
KIR2DS5,KIR2DL1,0.835597168965896,0.587839460129844,312,217
KIR2DL1,KIR3DS1,0.74588169542544,0.591808613473095,301,230
KIR3DS1,KIR2DL1,0.74588169542544,0.591808613473095,301,230
KIR2DL1,MICA,0.522264713516589,0.423399954209657,762,905
MICA,KIR2DL1,0.522264713516589,0.423399954209657,762,905
KIR2DL1,MICB,0.40313021965962,0.449753688239357,522,905
MICB,KIR2DL1,0.40313021965962,0.449753688239357,522,905
KIR2DL1,TAP1,0.431316589976582,0.426203970357478,490,893
TAP1,KIR2DL1,0.431316589976582,0.426203970357478,490,893
KIR2DL1,TAP2,0.474388419756312,0.491775099562502,630,891
TAP2,KIR2DL1,0.474388419756312,0.491775099562502,630,891
KIR2DL2,HLA-A,0.577415127252938,0.507118015899414,306,309
HLA-A,KIR2DL2,0.577415127252938,0.507118015899414,306,309
KIR2DL2,HLA-B,0.628431242005075,0.514345402637852,322,319
HLA-B,KIR2DL2,0.628431242005075,0.514345402637852,322,319
KIR2DL2,HLA-C,0.534763747699378,0.436142291981508,284,322
HLA-C,KIR2DL2,0.534763747699378,0.436142291981508,284,322
KIR2DL2,HLA-DMA,0.177914978994196,0.155858750745335,75,329
HLA-DMA,KIR2DL2,0.177914978994196,0.155858750745335,75,329
KIR2DL2,HLA-DMB,0.243653075446223,0.215394140375873,116,322
HLA-DMB,KIR2DL2,0.243653075446223,0.215394140375873,116,322
KIR2DL2,HLA-DOA,0.413355097523704,0.3305464986721,191,319
HLA-DOA,KIR2DL2,0.413355097523704,0.3305464986721,191,319
KIR2DL2,HLA-DOB,0.250913626695452,0.199956671810819,101,322
HLA-DOB,KIR2DL2,0.250913626695452,0.199956671810819,101,322
KIR2DL2,HLA-DPA1,0.361338562041581,0.260394150354279,169,326
HLA-DPA1,KIR2DL2,0.361338562041581,0.260394150354279,169,326
KIR2DL2,HLA-DPA2,0.196650985483697,0.191146251969063,69,326
HLA-DPA2,KIR2DL2,0.196650985483697,0.191146251969063,69,326
KIR2DL2,HLA-DPB1,0.637786812791033,0.593416169142915,379,329
HLA-DPB1,KIR2DL2,0.637786812791033,0.593416169142915,379,329
KIR2DL2,HLA-DPB2,0.177642406987047,0.189735914093577,78,329
HLA-DPB2,KIR2DL2,0.177642406987047,0.189735914093577,78,329
KIR2DL2,HLA-DQA1,0.433898249049043,0.302534156771317,219,329
HLA-DQA1,KIR2DL2,0.433898249049043,0.302534156771317,219,329
KIR2DL2,HLA-DQA2,0.227828929805926,0.255135882159193,104,329
HLA-DQA2,KIR2DL2,0.227828929805926,0.255135882159193,104,329
KIR2DL2,HLA-DQB1,0.511730593489549,0.446532598216229,275,329
HLA-DQB1,KIR2DL2,0.511730593489549,0.446532598216229,275,329
KIR2DL2,HLA-DQB2,0.225885662324128,0.193426616677075,105,324
HLA-DQB2,KIR2DL2,0.225885662324128,0.193426616677075,105,324
KIR2DL2,HLA-DRA,0.441223008310075,0.297792587293938,242,329
HLA-DRA,KIR2DL2,0.441223008310075,0.297792587293938,242,329
KIR2DL2,HLA-DRB1,0.657439694429427,0.551660335992286,407,329
HLA-DRB1,KIR2DL2,0.657439694429427,0.551660335992286,407,329
KIR2DL2,HLA-DRB3,0.30744711132941,0.260778362318403,126,307
HLA-DRB3,KIR2DL2,0.30744711132941,0.260778362318403,126,307
KIR2DL2,HLA-DRB4,0.261251905105399,0.254385316072244,118,329
HLA-DRB4,KIR2DL2,0.261251905105399,0.254385316072244,118,329
KIR2DL2,HLA-DRB5,0.298791341400092,0.230757433458025,101,328
HLA-DRB5,KIR2DL2,0.298791341400092,0.230757433458025,101,328
KIR2DL2,HLA-E,0.200594239772086,0.208512183572177,96,329
HLA-E,KIR2DL2,0.200594239772086,0.208512183572177,96,329
KIR2DL2,HLA-F,0.333719182277116,0.278880048177436,166,323
HLA-F,KIR2DL2,0.333719182277116,0.278880048177436,166,323
KIR2DL2,HLA-G,0.377055123383243,0.354272093003234,190,311
HLA-G,KIR2DL2,0.377055123383243,0.354272093003234,190,311
KIR2DL2,HLA-H,0.377335452356104,0.274970575186753,157,269
HLA-H,KIR2DL2,0.377335452356104,0.274970575186753,157,269
KIR2DL2,HLA-J,0.307594037261439,0.22666597638165,126,307
HLA-J,KIR2DL2,0.307594037261439,0.22666597638165,126,307
KIR2DL2,HLA-K,0.210287431223493,0.220942060478939,80,270
HLA-K,KIR2DL2,0.210287431223493,0.220942060478939,80,270
KIR2DL2,HLA-L,0.198012224985514,0.211652940702699,63,319
HLA-L,KIR2DL2,0.198012224985514,0.211652940702699,63,319
KIR2DL2,HLA-N,0.290770036804143,0.404466097325847,38,97
HLA-N,KIR2DL2,0.290770036804143,0.404466097325847,38,97
KIR2DL2,HLA-P,0.182701196860774,0.216115761089505,64,313
HLA-P,KIR2DL2,0.182701196860774,0.216115761089505,64,313
KIR2DL2,HLA-S,0.768381388031749,0.65614716122881,24,18
HLA-S,KIR2DL2,0.768381388031749,0.65614716122881,24,18
KIR2DL2,HLA-T,0.175563561609272,0.167882589562488,101,327
HLA-T,KIR2DL2,0.175563561609272,0.167882589562488,101,327
KIR2DL2,HLA-U,0.216367614746463,0.180248774627138,64,329
HLA-U,KIR2DL2,0.216367614746463,0.180248774627138,64,329
KIR2DL2,HLA-V,0.256582490843773,0.320850577817794,47,107
HLA-V,KIR2DL2,0.256582490843773,0.320850577817794,47,107
KIR2DL2,HLA-W,0.277269306654449,0.220844720919515,106,313
HLA-W,KIR2DL2,0.277269306654449,0.220844720919515,106,313
KIR2DL2,KIR2DL1,0.703168772010739,0.596694942630141,330,285
KIR2DL1,KIR2DL2,0.703168772010739,0.596694942630141,330,285
KIR2DL2,KIR2DL3,0.472712648481488,0.329956074031696,129,212
KIR2DL3,KIR2DL2,0.472712648481488,0.329956074031696,129,212
KIR2DL2,KIR2DL5A,0.589651452254993,0.475798142922094,81,75
KIR2DL5A,KIR2DL2,0.589651452254993,0.475798142922094,81,75
KIR2DL2,KIR2DL5B,0.572046804998362,0.441340927725009,77,94
KIR2DL5B,KIR2DL2,0.572046804998362,0.441340927725009,77,94
KIR2DL2,KIR2DP1,0.5996375881891,0.460576584981352,219,262
KIR2DP1,KIR2DL2,0.5996375881891,0.460576584981352,219,262
KIR2DL2,KIR2DS1,0.52514543360808,0.367649829492895,108,125
KIR2DS1,KIR2DL2,0.52514543360808,0.367649829492895,108,125
KIR2DL2,KIR2DS2,0.575581150627896,0.427831467410103,188,261
KIR2DS2,KIR2DL2,0.575581150627896,0.427831467410103,188,261
KIR2DL2,KIR2DS3,0.601328705415225,0.511712527393523,128,136
KIR2DS3,KIR2DL2,0.601328705415225,0.511712527393523,128,136
KIR2DL2,KIR2DS4,0.337429860265543,0.235568514608234,137,283
KIR2DS4,KIR2DL2,0.337429860265543,0.235568514608234,137,283
KIR2DL2,KIR2DS5,0.612189982928104,0.527941737200565,126,123
KIR2DS5,KIR2DL2,0.612189982928104,0.527941737200565,126,123
KIR2DL2,KIR3DL1,0.647183749783669,0.539969935372344,291,277
KIR3DL1,KIR2DL2,0.647183749783669,0.539969935372344,291,277
KIR2DL2,KIR3DL3,0.587869015056306,0.447335648055352,257,323
KIR3DL3,KIR2DL2,0.587869015056306,0.447335648055352,257,323
KIR2DL2,KIR3DP1,0.712903992797367,0.609825800763796,156,135
KIR3DP1,KIR2DL2,0.712903992797367,0.609825800763796,156,135
KIR2DL2,KIR3DS1,0.629755992587847,0.527280968231082,115,106
KIR3DS1,KIR2DL2,0.629755992587847,0.527280968231082,115,106
KIR2DL2,MICA,0.33990096638637,0.277246382892422,162,329
MICA,KIR2DL2,0.33990096638637,0.277246382892422,162,329
KIR2DL2,MICB,0.23416701505401,0.251235261402931,90,329
MICB,KIR2DL2,0.23416701505401,0.251235261402931,90,329
KIR2DL2,TAP1,0.281857982921365,0.233952226713017,68,327
TAP1,KIR2DL2,0.281857982921365,0.233952226713017,68,327
KIR2DL2,TAP2,0.280714680252205,0.216580152532302,111,329
TAP2,KIR2DL2,0.280714680252205,0.216580152532302,111,329
KIR2DL3,HLA-A,0.531164821744504,0.450639459536951,565,699
HLA-A,KIR2DL3,0.531164821744504,0.450639459536951,565,699
KIR2DL3,HLA-B,0.54289557130701,0.389335339177725,660,764
HLA-B,KIR2DL3,0.54289557130701,0.389335339177725,660,764
KIR2DL3,HLA-C,0.45984330295418,0.316736594566149,527,775
HLA-C,KIR2DL3,0.45984330295418,0.316736594566149,527,775
KIR2DL3,HLA-DMA,0.199868501142555,0.128860421685143,117,791
HLA-DMA,KIR2DL3,0.199868501142555,0.128860421685143,117,791
KIR2DL3,HLA-DMB,0.222104730818374,0.160184076146964,196,776
HLA-DMB,KIR2DL3,0.222104730818374,0.160184076146964,196,776
KIR2DL3,HLA-DOA,0.329629264739343,0.235610127807427,333,761
HLA-DOA,KIR2DL3,0.329629264739343,0.235610127807427,333,761
KIR2DL3,HLA-DOB,0.222468334679765,0.178801799809464,153,749
HLA-DOB,KIR2DL3,0.222468334679765,0.178801799809464,153,749
KIR2DL3,HLA-DPA1,0.293714371274912,0.19393460175253,289,782
HLA-DPA1,KIR2DL3,0.293714371274912,0.19393460175253,289,782
KIR2DL3,HLA-DPA2,0.158803948035527,0.158503588115115,118,782
HLA-DPA2,KIR2DL3,0.158803948035527,0.158503588115115,118,782
KIR2DL3,HLA-DPB1,0.585503962707641,0.478588931455763,760,790
HLA-DPB1,KIR2DL3,0.585503962707641,0.478588931455763,760,790
KIR2DL3,HLA-DPB2,0.187995015360624,0.188871231092876,121,791
HLA-DPB2,KIR2DL3,0.187995015360624,0.188871231092876,121,791
KIR2DL3,HLA-DQA1,0.370329595630116,0.218742656824159,402,791
HLA-DQA1,KIR2DL3,0.370329595630116,0.218742656824159,402,791
KIR2DL3,HLA-DQA2,0.221033932888781,0.141738673337835,189,791
HLA-DQA2,KIR2DL3,0.221033932888781,0.141738673337835,189,791
KIR2DL3,HLA-DQB1,0.472490448922876,0.399251732998603,549,789
HLA-DQB1,KIR2DL3,0.472490448922876,0.399251732998603,549,789
KIR2DL3,HLA-DQB2,0.206779390421769,0.171649822078099,167,762
HLA-DQB2,KIR2DL3,0.206779390421769,0.171649822078099,167,762
KIR2DL3,HLA-DRA,0.337746469848871,0.209208514795269,425,791
HLA-DRA,KIR2DL3,0.337746469848871,0.209208514795269,425,791
KIR2DL3,HLA-DRB1,0.599968231545646,0.460198348855314,801,791
HLA-DRB1,KIR2DL3,0.599968231545646,0.460198348855314,801,791
KIR2DL3,HLA-DRB3,0.263499524801404,0.213754941073062,233,692
HLA-DRB3,KIR2DL3,0.263499524801404,0.213754941073062,233,692
KIR2DL3,HLA-DRB4,0.207118919430246,0.150254469713822,198,791
HLA-DRB4,KIR2DL3,0.207118919430246,0.150254469713822,198,791
KIR2DL3,HLA-DRB5,0.234797000999055,0.17917053527041,173,781
HLA-DRB5,KIR2DL3,0.234797000999055,0.17917053527041,173,781
KIR2DL3,HLA-E,0.168470817755227,0.15154212390021,178,789
HLA-E,KIR2DL3,0.168470817755227,0.15154212390021,178,789
KIR2DL3,HLA-F,0.307357703368209,0.248980199421042,296,755
HLA-F,KIR2DL3,0.307357703368209,0.248980199421042,296,755
KIR2DL3,HLA-G,0.351325696035277,0.276995768438703,331,714
HLA-G,KIR2DL3,0.351325696035277,0.276995768438703,331,714
KIR2DL3,HLA-H,0.312918575236253,0.211249975264002,250,622
