Population,Locus,Alleles,Count,Total,Frequency
IBS,KIR2DL1,KIR2DL1*0020118,2,78,0.02564102564102564
IBS,KIR2DL1,KIR2DL1*0020123,4,78,0.05128205128205128
IBS,KIR2DL1,KIR2DL1*0020126,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0020128,3,78,0.038461538461538464
IBS,KIR2DL1,KIR2DL1*0020132,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0020135,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0020144,2,78,0.02564102564102564
IBS,KIR2DL1,KIR2DL1*0030201,2,78,0.02564102564102564
IBS,KIR2DL1,KIR2DL1*0030204,6,78,0.07692307692307693
IBS,KIR2DL1,KIR2DL1*0030206,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0030210,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0030219,2,78,0.02564102564102564
IBS,KIR2DL1,KIR2DL1*0030224,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0030229,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0030230,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0030231,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0030237,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0030245,6,78,0.07692307692307693
IBS,KIR2DL1,KIR2DL1*0030247,3,78,0.038461538461538464
IBS,KIR2DL1,KIR2DL1*0030260,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0030273,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0030280,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0030282,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0030283,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0030286,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0030291,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0030296,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*00313,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0040101,5,78,0.0641025641025641
IBS,KIR2DL1,KIR2DL1*0040109,3,78,0.038461538461538464
IBS,KIR2DL1,KIR2DL1*0040116,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0040904,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0370101,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0430102,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0450102N,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*0470101,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*079,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*102,1,78,0.01282051282051282
IBS,KIR2DL1,KIR2DL1*127,3,78,0.038461538461538464
IBS,KIR2DL1,KIR2DL1*128,1,78,0.01282051282051282
IBS,KIR2DL2,KIR2DL2*0010102,7,36,0.19444444444444445
IBS,KIR2DL2,KIR2DL2*0010103,2,36,0.05555555555555555
IBS,KIR2DL2,KIR2DL2*0010104,1,36,0.027777777777777776
IBS,KIR2DL2,KIR2DL2*0010107,7,36,0.19444444444444445
IBS,KIR2DL2,KIR2DL2*0030101,2,36,0.05555555555555555
IBS,KIR2DL2,KIR2DL2*0030103,2,36,0.05555555555555555
IBS,KIR2DL2,KIR2DL2*0030104,1,36,0.027777777777777776
IBS,KIR2DL2,KIR2DL2*0030106,3,36,0.08333333333333333
IBS,KIR2DL2,KIR2DL2*0030107,5,36,0.1388888888888889
IBS,KIR2DL2,KIR2DL2*0030108,6,36,0.16666666666666666
IBS,KIR2DL3,KIR2DL3*0010101,2,74,0.02702702702702703
IBS,KIR2DL3,KIR2DL3*0010102,1,74,0.013513513513513514
IBS,KIR2DL3,KIR2DL3*0010103,10,74,0.13513513513513514
IBS,KIR2DL3,KIR2DL3*0010104,1,74,0.013513513513513514
IBS,KIR2DL3,KIR2DL3*0010106,2,74,0.02702702702702703
IBS,KIR2DL3,KIR2DL3*0010107,3,74,0.04054054054054054
IBS,KIR2DL3,KIR2DL3*0010108,1,74,0.013513513513513514
IBS,KIR2DL3,KIR2DL3*0010109,9,74,0.12162162162162163
IBS,KIR2DL3,KIR2DL3*0010110,14,74,0.1891891891891892
IBS,KIR2DL3,KIR2DL3*0010112,3,74,0.04054054054054054
IBS,KIR2DL3,KIR2DL3*0010113,2,74,0.02702702702702703
IBS,KIR2DL3,KIR2DL3*0010115,1,74,0.013513513513513514
IBS,KIR2DL3,KIR2DL3*0020101,12,74,0.16216216216216217
IBS,KIR2DL3,KIR2DL3*0020102,3,74,0.04054054054054054
IBS,KIR2DL3,KIR2DL3*0020103,5,74,0.06756756756756757
IBS,KIR2DL3,KIR2DL3*00501,3,74,0.04054054054054054
IBS,KIR2DL3,KIR2DL3*006,1,74,0.013513513513513514
IBS,KIR2DL3,KIR2DL3*036,1,74,0.013513513513513514
IBS,KIR2DL4,KIR2DL4*0010201,10,80,0.125
IBS,KIR2DL4,KIR2DL4*0010203,1,80,0.0125
IBS,KIR2DL4,KIR2DL4*0010301,2,80,0.025
IBS,KIR2DL4,KIR2DL4*0010302,1,80,0.0125
IBS,KIR2DL4,KIR2DL4*0010304,2,80,0.025
IBS,KIR2DL4,KIR2DL4*0050101,6,80,0.075
IBS,KIR2DL4,KIR2DL4*0050102,2,80,0.025
IBS,KIR2DL4,KIR2DL4*0050103,1,80,0.0125
IBS,KIR2DL4,KIR2DL4*0050107,5,80,0.0625
IBS,KIR2DL4,KIR2DL4*0060201,2,80,0.025
IBS,KIR2DL4,KIR2DL4*0080101,11,80,0.1375
IBS,KIR2DL4,KIR2DL4*0080105,2,80,0.025
IBS,KIR2DL4,KIR2DL4*0080107,3,80,0.0375
IBS,KIR2DL4,KIR2DL4*0080204,13,80,0.1625
IBS,KIR2DL4,KIR2DL4*0110101,9,80,0.1125
IBS,KIR2DL4,KIR2DL4*0110103,1,80,0.0125
IBS,KIR2DL4,KIR2DL4*043,1,80,0.0125
IBS,KIR2DL4,KIR2DL4*044,2,80,0.025
IBS,KIR2DL4,KIR2DL4*045,1,80,0.0125
IBS,KIR2DL4,KIR2DL4*046,2,80,0.025
IBS,KIR2DL4,KIR2DL4*047,1,80,0.0125
IBS,KIR2DL4,KIR2DL4*053,2,80,0.025
IBS,KIR2DL5A,KIR2DL5A*0010101,3,28,0.10714285714285714
IBS,KIR2DL5A,KIR2DL5A*0010102,1,28,0.03571428571428571
IBS,KIR2DL5A,KIR2DL5A*0010103,5,28,0.17857142857142858
IBS,KIR2DL5A,KIR2DL5A*0010105,2,28,0.07142857142857142
IBS,KIR2DL5A,KIR2DL5A*0010106,1,28,0.03571428571428571
IBS,KIR2DL5A,KIR2DL5A*00103,2,28,0.07142857142857142
IBS,KIR2DL5A,KIR2DL5A*00108,1,28,0.03571428571428571
IBS,KIR2DL5A,KIR2DL5A*0050101,2,28,0.07142857142857142
IBS,KIR2DL5A,KIR2DL5A*0050103,3,28,0.10714285714285714
IBS,KIR2DL5A,KIR2DL5A*0210101,3,28,0.10714285714285714
IBS,KIR2DL5A,KIR2DL5A*0210102,1,28,0.03571428571428571
IBS,KIR2DL5A,KIR2DL5A*0230101,1,28,0.03571428571428571
IBS,KIR2DL5A,KIR2DL5A*026,1,28,0.03571428571428571
IBS,KIR2DL5A,KIR2DL5A*027,1,28,0.03571428571428571
IBS,KIR2DL5A,KIR2DL5A*029,1,28,0.03571428571428571
IBS,KIR2DL5B,KIR2DL5B*0020101,1,26,0.038461538461538464
IBS,KIR2DL5B,KIR2DL5B*0020107,7,26,0.2692307692307692
IBS,KIR2DL5B,KIR2DL5B*0020109,4,26,0.15384615384615385
IBS,KIR2DL5B,KIR2DL5B*0020110,1,26,0.038461538461538464
IBS,KIR2DL5B,KIR2DL5B*00205,1,26,0.038461538461538464
IBS,KIR2DL5B,KIR2DL5B*003,1,26,0.038461538461538464
IBS,KIR2DL5B,KIR2DL5B*004,3,26,0.11538461538461539
IBS,KIR2DL5B,KIR2DL5B*00602,1,26,0.038461538461538464
IBS,KIR2DL5B,KIR2DL5B*010,2,26,0.07692307692307693
IBS,KIR2DL5B,KIR2DL5B*035,1,26,0.038461538461538464
IBS,KIR2DL5B,KIR2DL5B*037,1,26,0.038461538461538464
IBS,KIR2DL5B,KIR2DL5B*038,2,26,0.07692307692307693
IBS,KIR2DL5B,KIR2DL5B*0390101,1,26,0.038461538461538464
IBS,KIR2DP1,KIR2DP1*00101,1,78,0.01282051282051282
IBS,KIR2DP1,KIR2DP1*0010201,3,78,0.038461538461538464
IBS,KIR2DP1,KIR2DP1*0010204,1,78,0.01282051282051282
IBS,KIR2DP1,KIR2DP1*0010212,3,78,0.038461538461538464
IBS,KIR2DP1,KIR2DP1*0020101,1,78,0.01282051282051282
IBS,KIR2DP1,KIR2DP1*0020102,3,78,0.038461538461538464
IBS,KIR2DP1,KIR2DP1*0020109,2,78,0.02564102564102564
IBS,KIR2DP1,KIR2DP1*0020111,4,78,0.05128205128205128
IBS,KIR2DP1,KIR2DP1*0020120,5,78,0.0641025641025641
IBS,KIR2DP1,KIR2DP1*0020122,1,78,0.01282051282051282
IBS,KIR2DP1,KIR2DP1*0020123,8,78,0.10256410256410256
IBS,KIR2DP1,KIR2DP1*0020124,2,78,0.02564102564102564
IBS,KIR2DP1,KIR2DP1*0020126,1,78,0.01282051282051282
IBS,KIR2DP1,KIR2DP1*0020301,7,78,0.08974358974358974
IBS,KIR2DP1,KIR2DP1*0020302,3,78,0.038461538461538464
IBS,KIR2DP1,KIR2DP1*00205,1,78,0.01282051282051282
IBS,KIR2DP1,KIR2DP1*0030101,1,78,0.01282051282051282
IBS,KIR2DP1,KIR2DP1*0030102,11,78,0.14102564102564102
IBS,KIR2DP1,KIR2DP1*0030103,2,78,0.02564102564102564
IBS,KIR2DP1,KIR2DP1*0030106,2,78,0.02564102564102564
IBS,KIR2DP1,KIR2DP1*0040101,1,78,0.01282051282051282
IBS,KIR2DP1,KIR2DP1*0040102,1,78,0.01282051282051282
IBS,KIR2DP1,KIR2DP1*0090102,1,78,0.01282051282051282
IBS,KIR2DP1,KIR2DP1*0160103,1,78,0.01282051282051282
IBS,KIR2DP1,KIR2DP1*0160104,2,78,0.02564102564102564
IBS,KIR2DP1,KIR2DP1*0250102,1,78,0.01282051282051282
IBS,KIR2DP1,KIR2DP1*0250202,2,78,0.02564102564102564
IBS,KIR2DP1,KIR2DP1*0250204,2,78,0.02564102564102564
IBS,KIR2DP1,KIR2DP1*0280101,1,78,0.01282051282051282
IBS,KIR2DP1,KIR2DP1*029,1,78,0.01282051282051282
IBS,KIR2DP1,KIR2DP1*031,1,78,0.01282051282051282
IBS,KIR2DP1,KIR2DP1*0320101,1,78,0.01282051282051282
IBS,KIR2DP1,KIR2DP1*033,1,78,0.01282051282051282
IBS,KIR2DS1,KIR2DS1*0020103,7,32,0.21875
IBS,KIR2DS1,KIR2DS1*0020104,3,32,0.09375
IBS,KIR2DS1,KIR2DS1*0020105,2,32,0.0625
IBS,KIR2DS1,KIR2DS1*0020106,5,32,0.15625
IBS,KIR2DS1,KIR2DS1*0020107,1,32,0.03125
IBS,KIR2DS1,KIR2DS1*0020110,3,32,0.09375
IBS,KIR2DS1,KIR2DS1*0020111,1,32,0.03125
IBS,KIR2DS1,KIR2DS1*0020112,1,32,0.03125
IBS,KIR2DS1,KIR2DS1*0020114,2,32,0.0625
IBS,KIR2DS1,KIR2DS1*006,4,32,0.125
IBS,KIR2DS1,KIR2DS1*010,2,32,0.0625
IBS,KIR2DS1,KIR2DS1*011,1,32,0.03125
IBS,KIR2DS2,KIR2DS2*0010101,1,36,0.027777777777777776
IBS,KIR2DS2,KIR2DS2*0010102,3,36,0.08333333333333333
IBS,KIR2DS2,KIR2DS2*0010103,1,36,0.027777777777777776
IBS,KIR2DS2,KIR2DS2*0010104,3,36,0.08333333333333333
IBS,KIR2DS2,KIR2DS2*0010105,2,36,0.05555555555555555
IBS,KIR2DS2,KIR2DS2*0010106,1,36,0.027777777777777776
IBS,KIR2DS2,KIR2DS2*0010108,3,36,0.08333333333333333
IBS,KIR2DS2,KIR2DS2*0010109,1,36,0.027777777777777776
IBS,KIR2DS2,KIR2DS2*0010111,1,36,0.027777777777777776
IBS,KIR2DS2,KIR2DS2*0010112,5,36,0.1388888888888889
IBS,KIR2DS2,KIR2DS2*0010123,1,36,0.027777777777777776
IBS,KIR2DS2,KIR2DS2*0010124,4,36,0.1111111111111111
IBS,KIR2DS2,KIR2DS2*0090102,1,36,0.027777777777777776
IBS,KIR2DS2,KIR2DS2*011,2,36,0.05555555555555555
IBS,KIR2DS2,KIR2DS2*016,1,36,0.027777777777777776
IBS,KIR2DS2,KIR2DS2*019,1,36,0.027777777777777776
IBS,KIR2DS2,KIR2DS2*0200102,1,36,0.027777777777777776
IBS,KIR2DS2,KIR2DS2*0200104,2,36,0.05555555555555555
IBS,KIR2DS2,KIR2DS2*0210101,1,36,0.027777777777777776
IBS,KIR2DS2,KIR2DS2*0210103,1,36,0.027777777777777776
IBS,KIR2DS3,KIR2DS3*0010301,1,18,0.05555555555555555
IBS,KIR2DS3,KIR2DS3*0010303,1,18,0.05555555555555555
IBS,KIR2DS3,KIR2DS3*0010312,1,18,0.05555555555555555
IBS,KIR2DS3,KIR2DS3*0010313,1,18,0.05555555555555555
IBS,KIR2DS3,KIR2DS3*0010321,1,18,0.05555555555555555
IBS,KIR2DS3,KIR2DS3*0020101,2,18,0.1111111111111111
IBS,KIR2DS3,KIR2DS3*0020103,2,18,0.1111111111111111
IBS,KIR2DS3,KIR2DS3*0020107,1,18,0.05555555555555555
IBS,KIR2DS3,KIR2DS3*009,1,18,0.05555555555555555
IBS,KIR2DS3,KIR2DS3*015,1,18,0.05555555555555555
IBS,KIR2DS3,KIR2DS3*016,1,18,0.05555555555555555
IBS,KIR2DS3,KIR2DS3*019,1,18,0.05555555555555555
IBS,KIR2DS3,KIR2DS3*0210101,2,18,0.1111111111111111
IBS,KIR2DS3,KIR2DS3*0210102,1,18,0.05555555555555555
IBS,KIR2DS3,KIR2DS3*0220103,1,18,0.05555555555555555
IBS,KIR2DS4,KIR2DS4*0010101,11,78,0.14102564102564102
IBS,KIR2DS4,KIR2DS4*0010102,3,78,0.038461538461538464
IBS,KIR2DS4,KIR2DS4*0010106,4,78,0.05128205128205128
IBS,KIR2DS4,KIR2DS4*0010109,2,78,0.02564102564102564
IBS,KIR2DS4,KIR2DS4*0030101,15,78,0.19230769230769232
IBS,KIR2DS4,KIR2DS4*0030103,4,78,0.05128205128205128
IBS,KIR2DS4,KIR2DS4*0040101,2,78,0.02564102564102564
IBS,KIR2DS4,KIR2DS4*0040102,1,78,0.01282051282051282
IBS,KIR2DS4,KIR2DS4*0060101,6,78,0.07692307692307693
IBS,KIR2DS4,KIR2DS4*0060102,15,78,0.19230769230769232
IBS,KIR2DS4,KIR2DS4*010,15,78,0.19230769230769232
IBS,KIR2DS5,KIR2DS5*0020104,3,24,0.125
IBS,KIR2DS5,KIR2DS5*0020109,1,24,0.041666666666666664
IBS,KIR2DS5,KIR2DS5*0020111,1,24,0.041666666666666664
IBS,KIR2DS5,KIR2DS5*0020113,1,24,0.041666666666666664
IBS,KIR2DS5,KIR2DS5*0020115,1,24,0.041666666666666664
IBS,KIR2DS5,KIR2DS5*0020116,2,24,0.08333333333333333
IBS,KIR2DS5,KIR2DS5*0020123,1,24,0.041666666666666664
IBS,KIR2DS5,KIR2DS5*0020131,1,24,0.041666666666666664
IBS,KIR2DS5,KIR2DS5*0020132,3,24,0.125
IBS,KIR2DS5,KIR2DS5*0020501,1,24,0.041666666666666664
IBS,KIR2DS5,KIR2DS5*0020503,1,24,0.041666666666666664
IBS,KIR2DS5,KIR2DS5*00502,1,24,0.041666666666666664
IBS,KIR2DS5,KIR2DS5*0060101,1,24,0.041666666666666664
IBS,KIR2DS5,KIR2DS5*0060102,1,24,0.041666666666666664
IBS,KIR2DS5,KIR2DS5*0210101,1,24,0.041666666666666664
IBS,KIR2DS5,KIR2DS5*0210102,1,24,0.041666666666666664
IBS,KIR2DS5,KIR2DS5*0270102,1,24,0.041666666666666664
IBS,KIR2DS5,KIR2DS5*031,1,24,0.041666666666666664
IBS,KIR2DS5,KIR2DS5*032,1,24,0.041666666666666664
IBS,KIR3DL1,KIR3DL1*0010102,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0010106,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0010107,3,76,0.039473684210526314
IBS,KIR3DL1,KIR3DL1*0010109,4,76,0.05263157894736842
IBS,KIR3DL1,KIR3DL1*0010111,3,76,0.039473684210526314
IBS,KIR3DL1,KIR3DL1*0010114,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0010116,2,76,0.02631578947368421
IBS,KIR3DL1,KIR3DL1*0010118,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*00107,3,76,0.039473684210526314
IBS,KIR3DL1,KIR3DL1*0010803,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0020103,4,76,0.05263157894736842
IBS,KIR3DL1,KIR3DL1*0020104,2,76,0.02631578947368421
IBS,KIR3DL1,KIR3DL1*0020202,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0040101,3,76,0.039473684210526314
IBS,KIR3DL1,KIR3DL1*0040102,2,76,0.02631578947368421
IBS,KIR3DL1,KIR3DL1*0040105,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0040108,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0040111,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0040113,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0040118,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0040121,4,76,0.05263157894736842
IBS,KIR3DL1,KIR3DL1*0040122,3,76,0.039473684210526314
IBS,KIR3DL1,KIR3DL1*0050101,2,76,0.02631578947368421
IBS,KIR3DL1,KIR3DL1*0050102,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0050103,5,76,0.06578947368421052
IBS,KIR3DL1,KIR3DL1*0050106,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0050107,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0050109,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0050113,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0070101,2,76,0.02631578947368421
IBS,KIR3DL1,KIR3DL1*0090103,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0150204,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0150207,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0150214,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0150221,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0200103,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*0310101,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*05901,4,76,0.05263157894736842
IBS,KIR3DL1,KIR3DL1*141,2,76,0.02631578947368421
IBS,KIR3DL1,KIR3DL1*143,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*153,2,76,0.02631578947368421
IBS,KIR3DL1,KIR3DL1*162,1,76,0.013157894736842105
IBS,KIR3DL1,KIR3DL1*171,1,76,0.013157894736842105
IBS,KIR3DL2,KIR3DL2*0010101,4,80,0.05
IBS,KIR3DL2,KIR3DL2*0010102,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*0010104,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*0010105,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*0010110,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*0010301,7,80,0.0875
IBS,KIR3DL2,KIR3DL2*0010304,2,80,0.025
IBS,KIR3DL2,KIR3DL2*0020101,3,80,0.0375
IBS,KIR3DL2,KIR3DL2*0020102,3,80,0.0375
IBS,KIR3DL2,KIR3DL2*0020105,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*0020110,3,80,0.0375
IBS,KIR3DL2,KIR3DL2*0020111,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*0020112,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*0020113,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*0030102,4,80,0.05
IBS,KIR3DL2,KIR3DL2*0050101,4,80,0.05
IBS,KIR3DL2,KIR3DL2*0050102,5,80,0.0625
IBS,KIR3DL2,KIR3DL2*00503,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*0070102,2,80,0.025
IBS,KIR3DL2,KIR3DL2*0070103,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*0070106,5,80,0.0625
IBS,KIR3DL2,KIR3DL2*0070110,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*0070111,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*0070112,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*0070114,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*0080102,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*0090102,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*00903,2,80,0.025
IBS,KIR3DL2,KIR3DL2*01001,2,80,0.025
IBS,KIR3DL2,KIR3DL2*01101,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*0180102,2,80,0.025
IBS,KIR3DL2,KIR3DL2*056,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*121,3,80,0.0375
IBS,KIR3DL2,KIR3DL2*123,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*124,2,80,0.025
IBS,KIR3DL2,KIR3DL2*1250102,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*137,5,80,0.0625
IBS,KIR3DL2,KIR3DL2*140,1,80,0.0125
IBS,KIR3DL2,KIR3DL2*141N,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*0010101,2,80,0.025
IBS,KIR3DL3,KIR3DL3*0010102,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*0010104,2,80,0.025
IBS,KIR3DL3,KIR3DL3*0010202,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*0020102,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*0020202,4,80,0.05
IBS,KIR3DL3,KIR3DL3*0020204,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*0020602,4,80,0.05
IBS,KIR3DL3,KIR3DL3*0020603,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*0020605,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*0020701,2,80,0.025
IBS,KIR3DL3,KIR3DL3*0020702,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*0030101,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*0030103,2,80,0.025
IBS,KIR3DL3,KIR3DL3*0030105,3,80,0.0375
IBS,KIR3DL3,KIR3DL3*0030106,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*0030112,6,80,0.075
IBS,KIR3DL3,KIR3DL3*0040203,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*0040204,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*0060101,2,80,0.025
IBS,KIR3DL3,KIR3DL3*0060102,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*00602,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*00801,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*0090101,9,80,0.1125
IBS,KIR3DL3,KIR3DL3*0090103,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*0090106,3,80,0.0375
IBS,KIR3DL3,KIR3DL3*00902,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*01001,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*01302,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*01303,2,80,0.025
IBS,KIR3DL3,KIR3DL3*0140203,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*0140205,4,80,0.05
IBS,KIR3DL3,KIR3DL3*0140206,2,80,0.025
IBS,KIR3DL3,KIR3DL3*01414,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*01502,2,80,0.025
IBS,KIR3DL3,KIR3DL3*01701,2,80,0.025
IBS,KIR3DL3,KIR3DL3*019,2,80,0.025
IBS,KIR3DL3,KIR3DL3*0250101,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*02701,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*0410103,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*04801,1,80,0.0125
IBS,KIR3DL3,KIR3DL3*103,2,80,0.025
IBS,KIR3DL3,KIR3DL3*10802,1,80,0.0125
IBS,KIR3DP1,KIR3DP1*0010102,2,68,0.029411764705882353
IBS,KIR3DP1,KIR3DP1*0010103,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*002,4,68,0.058823529411764705
IBS,KIR3DP1,KIR3DP1*0030101,2,68,0.029411764705882353
IBS,KIR3DP1,KIR3DP1*0030202,2,68,0.029411764705882353
IBS,KIR3DP1,KIR3DP1*0030207,5,68,0.07352941176470588
IBS,KIR3DP1,KIR3DP1*0030211,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*0030213,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*0030214,2,68,0.029411764705882353
IBS,KIR3DP1,KIR3DP1*0030215,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*00315,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*00316,2,68,0.029411764705882353
IBS,KIR3DP1,KIR3DP1*00320,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*0060101,2,68,0.029411764705882353
IBS,KIR3DP1,KIR3DP1*0060105,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*0090102,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*0090103,3,68,0.04411764705882353
IBS,KIR3DP1,KIR3DP1*0090105,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*0090106,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*0140102,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*0150101,2,68,0.029411764705882353
IBS,KIR3DP1,KIR3DP1*017,2,68,0.029411764705882353
IBS,KIR3DP1,KIR3DP1*021,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*023,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*025,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*026,3,68,0.04411764705882353
IBS,KIR3DP1,KIR3DP1*0270102,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*033,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*038,2,68,0.029411764705882353
IBS,KIR3DP1,KIR3DP1*042,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*043,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*045,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*051,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*0560102,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*05602,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*058,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*060,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*062,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*0630101,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*06302,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*07002,1,68,0.014705882352941176
