Allele,locus,EUR,EAS,AMR,SAS,AFR,Non-pop
KIR2DL2*0030108,KIR2DL2,0.15625,0.03225806451612903,0.17592592592592593,0.07653061224489796,0.10638297872340426,0.25
KIR2DL2*0010104,KIR2DL2,0.020833333333333332,0.0,0.046296296296296294,0.01020408163265306,0.015957446808510637,0.0
KIR2DS4*0010109,KIR2DS4,0.02348993288590604,0.06441717791411043,0.05925925925925926,0.07718120805369127,0.028225806451612902,0.0
KIR2DL1*0040123,KIR2DL1,0.006578947368421052,0.0,0.0034965034965034965,0.0,0.0,0.038461538461538464
KIR3DL1*0150203,KIR3DL1,0.0,0.08860759493670886,0.0037313432835820895,0.017361111111111112,0.0,0.0
KIR3DL1*0040203,KIR3DL1,0.0033333333333333335,0.0,0.0037313432835820895,0.003472222222222222,0.002008032128514056,0.0
KIR2DL1*0030250,KIR2DL1,0.003289473684210526,0.005555555555555556,0.006993006993006993,0.0,0.0,0.0
KIR2DL1*0030214,KIR2DL1,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
KIR2DL5A*0230101,KIR2DL5A,0.027777777777777776,0.0,0.0,0.0,0.027777777777777776,0.0
KIR2DL1*0030267,KIR2DL1,0.0,0.0,0.0,0.0,0.0020242914979757085,0.0
KIR3DP1*093,KIR3DP1,0.0,0.0,0.0,0.0,0.007575757575757576,0.0
KIR3DL3*0030105,KIR3DL3,0.02616279069767442,0.013812154696132596,0.01935483870967742,0.034031413612565446,0.017241379310344827,0.0
KIR3DS1*01311,KIR3DS1,0.0,0.0,0.0,0.0,0.020833333333333332,0.0
KIR2DS5*0020132,KIR2DS5,0.14814814814814814,0.15151515151515152,0.11666666666666667,0.16883116883116883,0.1,0.0
KIR2DL1*0020105,KIR2DL1,0.006578947368421052,0.025,0.006993006993006993,0.017341040462427744,0.0020242914979757085,0.038461538461538464
KIR2DL4*00803,KIR2DL4,0.002976190476190476,0.0,0.0,0.00847457627118644,0.001968503937007874,0.0
KIR3DL1*0150209,KIR3DL1,0.0,0.015822784810126583,0.0,0.0,0.0,0.0
KIR2DS5*0020127,KIR2DS5,0.0,0.0,0.0,0.006493506493506494,0.0,0.0
KIR3DL3*00603,KIR3DL3,0.0029069767441860465,0.0,0.0,0.0,0.0,0.0
KIR2DS2*0090102,KIR2DS2,0.011627906976744186,0.04411764705882353,0.01020408163265306,0.04455445544554455,0.020833333333333332,0.0
KIR2DL5A*030,KIR2DL5A,0.0,0.021739130434782608,0.0,0.017241379310344827,0.0,0.0
KIR3DL3*02802,KIR3DL3,0.0,0.0,0.0,0.010471204188481676,0.0019157088122605363,0.0
KIR3DL2*123,KIR3DL2,0.002793296089385475,0.005291005291005291,0.0030864197530864196,0.005050505050505051,0.014652014652014652,0.0
KIR3DP1*00309,KIR3DP1,0.0,0.0,0.0,0.0,0.007575757575757576,0.0
KIR3DL3*0070101,KIR3DL3,0.0,0.0,0.0,0.0,0.0019157088122605363,0.0
KIR2DL1*0040125,KIR2DL1,0.0,0.0,0.0,0.002890173410404624,0.0,0.0
KIR2DL5B*010,KIR2DL5B,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
KIR2DL4*0010308,KIR2DL4,0.0,0.0,0.003424657534246575,0.0,0.005905511811023622,0.0
KIR3DP1*031,KIR3DP1,0.0,0.009615384615384616,0.0,0.0,0.0,0.0
KIR2DS5*00502,KIR2DS5,0.0,0.015151515151515152,0.016666666666666666,0.006493506493506494,0.1,0.0
KIR3DS1*0130118,KIR3DS1,0.0,0.0,0.0125,0.0,0.041666666666666664,0.0
KIR2DS5*0070102,KIR2DS5,0.018518518518518517,0.015151515151515152,0.0,0.012987012987012988,0.06666666666666667,0.0
KIR2DS5*026,KIR2DS5,0.0,0.0,0.0,0.006493506493506494,0.0,0.0
KIR2DP1*0030108,KIR2DP1,0.016891891891891893,0.005813953488372093,0.0234375,0.012422360248447204,0.015217391304347827,0.07692307692307693
KIR2DL5B*0080102,KIR2DL5B,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
KIR2DS2*013,KIR2DS2,0.0,0.0,0.01020408163265306,0.0,0.0,0.125
KIR3DL1*0310102,KIR3DL1,0.0,0.0031645569620253164,0.0,0.0,0.004016064257028112,0.0
KIR3DL3*01002,KIR3DL3,0.0029069767441860465,0.1408839779005525,0.03225806451612903,0.0,0.0,0.0
KIR2DP1*0250204,KIR2DP1,0.02027027027027027,0.011627906976744186,0.02734375,0.034161490683229816,0.05217391304347826,0.0
KIR2DL5A*0050103,KIR2DL5A,0.0,0.0,0.0,0.008620689655172414,0.0,0.0
KIR2DL4*0080103,KIR2DL4,0.008928571428571428,0.008620689655172414,0.00684931506849315,0.005649717514124294,0.017716535433070866,0.0
KIR2DS3*0010319,KIR2DS3,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
KIR2DL5B*00601,KIR2DL5B,0.0,0.0,0.03333333333333333,0.012195121951219513,0.046875,0.0
KIR2DS3*00109,KIR2DS3,0.041666666666666664,0.0,0.045454545454545456,0.028985507246376812,0.0,0.0
KIR2DS3*011,KIR2DS3,0.0,0.0,0.0,0.028985507246376812,0.0,0.0
KIR2DS1*0020108,KIR2DS1,0.013513513513513514,0.010416666666666666,0.024390243902439025,0.02564102564102564,0.06756756756756757,0.0
KIR3DL2*0010302,KIR3DL2,0.00558659217877095,0.007936507936507936,0.0030864197530864196,0.0025252525252525255,0.0,0.0
KIR2DS2*019,KIR2DS2,0.011627906976744186,0.0,0.01020408163265306,0.009900990099009901,0.013888888888888888,0.0
KIR3DS1*1230101,KIR3DS1,0.0,0.0,0.0125,0.0,0.0,0.0
KIR3DL1*0050114,KIR3DL1,0.0,0.0,0.0,0.003472222222222222,0.0,0.0
KIR3DP1*00903,KIR3DP1,0.0,0.0,0.0,0.015384615384615385,0.0,0.0
KIR2DS5*0020118,KIR2DS5,0.018518518518518517,0.015151515151515152,0.016666666666666666,0.012987012987012988,0.0,0.0
KIR2DS4*0010105,KIR2DS4,0.003355704697986577,0.009202453987730062,0.0,0.003355704697986577,0.05040322580645161,0.041666666666666664
KIR3DL1*0010801,KIR3DL1,0.0,0.0,0.0037313432835820895,0.0,0.0,0.0
KIR3DL2*0080102,KIR3DL2,0.01675977653631285,0.0026455026455026454,0.0,0.0,0.0018315018315018315,0.0
KIR2DS1*0020116,KIR2DS1,0.013513513513513514,0.020833333333333332,0.0,0.019230769230769232,0.02702702702702703,0.125
KIR2DL1*0020125,KIR2DL1,0.009868421052631578,0.002777777777777778,0.01048951048951049,0.002890173410404624,0.0020242914979757085,0.0
KIR2DL1*102,KIR2DL1,0.003289473684210526,0.0,0.0,0.0,0.004048582995951417,0.0
KIR2DP1*0030105,KIR2DP1,0.0,0.0029069767441860465,0.0,0.0,0.0,0.0
KIR2DS5*00206,KIR2DS5,0.018518518518518517,0.015151515151515152,0.0,0.006493506493506494,0.0,0.0
KIR3DL1*0040111,KIR3DL1,0.02666666666666667,0.0,0.014925373134328358,0.003472222222222222,0.010040160642570281,0.0
KIR2DP1*0090101,KIR2DP1,0.006756756756756757,0.014534883720930232,0.0078125,0.0,0.013043478260869565,0.0
KIR2DS5*032,KIR2DS5,0.0,0.030303030303030304,0.0,0.0,0.008333333333333333,0.0
KIR3DL3*100,KIR3DL3,0.0,0.0,0.0032258064516129032,0.010471204188481676,0.0019157088122605363,0.0
KIR2DL1*124,KIR2DL1,0.0,0.0,0.0034965034965034965,0.0,0.0,0.0
KIR2DS2*0010125,KIR2DS2,0.0,0.0,0.01020408163265306,0.0,0.0,0.0
KIR3DL3*0090104,KIR3DL3,0.0029069767441860465,0.0,0.0,0.005235602094240838,0.0019157088122605363,0.0
KIR3DL3*0010104,KIR3DL3,0.046511627906976744,0.0,0.00967741935483871,0.010471204188481676,0.0038314176245210726,0.038461538461538464
KIR3DL2*1250102,KIR3DL2,0.002793296089385475,0.0,0.006172839506172839,0.005050505050505051,0.003663003663003663,0.0
KIR2DL1*0030247,KIR2DL1,0.02631578947368421,0.0,0.013986013986013986,0.008670520231213872,0.0020242914979757085,0.0
KIR3DP1*0030206,KIR3DP1,0.0,0.0,0.011111111111111112,0.0,0.0,0.0
KIR2DL1*0030257,KIR2DL1,0.0,0.0,0.0,0.002890173410404624,0.0,0.0
KIR3DL1*1420101,KIR3DL1,0.0,0.0,0.0,0.010416666666666666,0.0,0.0
KIR2DL1*00313,KIR2DL1,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
KIR3DL2*0070102,KIR3DL2,0.013966480446927373,0.021164021164021163,0.018518518518518517,0.015151515151515152,0.01282051282051282,0.0
KIR2DL4*0080207,KIR2DL4,0.0,0.0028735632183908046,0.0,0.0,0.001968503937007874,0.0
KIR2DS4*0030102,KIR2DS4,0.0,0.003067484662576687,0.003703703703703704,0.006711409395973154,0.0,0.0
KIR2DP1*0020123,KIR2DP1,0.08783783783783784,0.19767441860465115,0.08203125,0.09627329192546584,0.0391304347826087,0.11538461538461539
KIR3DP1*0280101,KIR3DP1,0.0,0.0,0.0,0.007692307692307693,0.0,0.0
KIR2DL2*0030101,KIR2DL2,0.041666666666666664,0.08064516129032258,0.06481481481481481,0.061224489795918366,0.03723404255319149,0.125
KIR2DS3*0010307,KIR2DS3,0.0,0.0,0.0,0.014492753623188406,0.0,0.0
KIR2DS2*0010111,KIR2DS2,0.0,0.014705882352941176,0.0,0.024752475247524754,0.06944444444444445,0.0
KIR3DL1*173,KIR3DL1,0.0,0.006329113924050633,0.0037313432835820895,0.0,0.0,0.0
KIR3DL2*1200101,KIR3DL2,0.0,0.0026455026455026454,0.0030864197530864196,0.0,0.0018315018315018315,0.0
KIR3DL1*0290101,KIR3DL1,0.0,0.022151898734177215,0.048507462686567165,0.0,0.0,0.0
KIR3DL2*128,KIR3DL2,0.002793296089385475,0.0026455026455026454,0.0,0.005050505050505051,0.005494505494505495,0.0
KIR3DP1*0840102,KIR3DP1,0.00980392156862745,0.0,0.011111111111111112,0.0,0.0,0.0
KIR2DL5A*0210102,KIR2DL5A,0.027777777777777776,0.0,0.0,0.0,0.0,0.25
KIR2DS2*0200101,KIR2DS2,0.011627906976744186,0.04411764705882353,0.0,0.0,0.0,0.0
KIR2DL3*0010108,KIR2DL3,0.017361111111111112,0.12138728323699421,0.09055118110236221,0.020161290322580645,0.025821596244131457,0.038461538461538464
KIR2DL4*0010303,KIR2DL4,0.0,0.0,0.003424657534246575,0.0,0.013779527559055118,0.0
KIR2DS2*0010118,KIR2DS2,0.0,0.0,0.01020408163265306,0.0,0.0,0.0
KIR2DL3*0020102,KIR2DL3,0.0625,0.011560693641618497,0.023622047244094488,0.020161290322580645,0.028169014084507043,0.07692307692307693
KIR2DL5A*0210101,KIR2DL5A,0.0,0.0,0.0,0.05172413793103448,0.0,0.0
KIR3DL3*0020605,KIR3DL3,0.005813953488372093,0.0,0.0,0.0,0.0,0.0
KIR2DL1*0020108,KIR2DL1,0.013157894736842105,0.0,0.006993006993006993,0.002890173410404624,0.0,0.038461538461538464
KIR2DS1*0020110,KIR2DS1,0.02702702702702703,0.0,0.036585365853658534,0.02564102564102564,0.0,0.0
KIR2DS3*0010320,KIR2DS3,0.0,0.0,0.0,0.007246376811594203,0.0,0.0
KIR2DL5A*0340102,KIR2DL5A,0.0,0.0,0.0,0.008620689655172414,0.0,0.0
KIR2DS1*0020112,KIR2DS1,0.02702702702702703,0.052083333333333336,0.04878048780487805,0.05128205128205128,0.02702702702702703,0.0
KIR3DL2*1180101,KIR3DL2,0.002793296089385475,0.0026455026455026454,0.0,0.007575757575757576,0.0,0.0
KIR3DL3*00602,KIR3DL3,0.020348837209302327,0.016574585635359115,0.025806451612903226,0.013089005235602094,0.0019157088122605363,0.0
KIR3DL2*0070106,KIR3DL2,0.06424581005586592,0.0582010582010582,0.09567901234567901,0.11616161616161616,0.018315018315018316,0.038461538461538464
KIR3DL1*0150103,KIR3DL1,0.0,0.0,0.007462686567164179,0.0,0.0,0.0
KIR2DL1*0020144,KIR2DL1,0.009868421052631578,0.005555555555555556,0.0034965034965034965,0.002890173410404624,0.0020242914979757085,0.0
KIR2DL1*088,KIR2DL1,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
KIR2DS5*0020108,KIR2DS5,0.05555555555555555,0.06060606060606061,0.08333333333333333,0.012987012987012988,0.016666666666666666,0.0
KIR2DL1*1110103,KIR2DL1,0.003289473684210526,0.0,0.0,0.0,0.0020242914979757085,0.0
KIR2DL1*0040134,KIR2DL1,0.0,0.0,0.0,0.0,0.010121457489878543,0.0
KIR2DL1*0030241,KIR2DL1,0.0,0.002777777777777778,0.0,0.0,0.0,0.0
KIR2DP1*0010211,KIR2DP1,0.010135135135135136,0.0,0.0,0.0,0.002173913043478261,0.0
KIR2DL4*0050105,KIR2DL4,0.002976190476190476,0.0028735632183908046,0.0,0.002824858757062147,0.0,0.0
KIR3DL3*0070103,KIR3DL3,0.0,0.0055248618784530384,0.00967741935483871,0.01832460732984293,0.0,0.0
KIR3DL2*141N,KIR3DL2,0.00558659217877095,0.0,0.0030864197530864196,0.005050505050505051,0.0,0.0
KIR3DL1*0040115,KIR3DL1,0.0,0.006329113924050633,0.0,0.0,0.002008032128514056,0.0
KIR2DS5*0020105,KIR2DS5,0.0,0.0,0.016666666666666666,0.0,0.008333333333333333,0.0
KIR2DL1*00315,KIR2DL1,0.0,0.002777777777777778,0.0,0.0,0.0020242914979757085,0.0
KIR3DS1*0130108,KIR3DS1,0.0,0.058823529411764705,0.0375,0.02666666666666667,0.0,0.16666666666666666
KIR2DL2*0030106,KIR2DL2,0.125,0.1935483870967742,0.08333333333333333,0.09693877551020408,0.09574468085106383,0.0
KIR2DL5B*0020103,KIR2DL5B,0.0,0.0,0.06666666666666667,0.07317073170731707,0.015625,0.16666666666666666
KIR2DL4*045,KIR2DL4,0.0,0.0,0.0273972602739726,0.031073446327683617,0.06299212598425197,0.0
KIR2DL1*0030269,KIR2DL1,0.0,0.0,0.0034965034965034965,0.0,0.0020242914979757085,0.0
KIR3DL2*1350102,KIR3DL2,0.00558659217877095,0.031746031746031744,0.015432098765432098,0.017676767676767676,0.02197802197802198,0.0
KIR3DL1*1680101N,KIR3DL1,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0
KIR2DS2*0010115,KIR2DS2,0.03488372093023256,0.0,0.030612244897959183,0.0,0.013888888888888888,0.0
KIR2DS2*0010105,KIR2DS2,0.03488372093023256,0.014705882352941176,0.061224489795918366,0.04950495049504951,0.020833333333333332,0.25
KIR2DS2*0010130,KIR2DS2,0.011627906976744186,0.0,0.0,0.034653465346534656,0.006944444444444444,0.0
KIR2DL1*0030236,KIR2DL1,0.013157894736842105,0.013888888888888888,0.017482517482517484,0.011560693641618497,0.006072874493927126,0.0
KIR2DS1*0020105,KIR2DS1,0.02702702702702703,0.010416666666666666,0.012195121951219513,0.00641025641025641,0.013513513513513514,0.0
KIR3DS1*1300101,KIR3DS1,0.0,0.0,0.0125,0.013333333333333334,0.020833333333333332,0.0
KIR2DL1*084,KIR2DL1,0.0,0.0,0.0,0.02023121387283237,0.0,0.0
KIR2DS3*0020101,KIR2DS3,0.0625,0.2857142857142857,0.09090909090909091,0.08695652173913043,0.029411764705882353,0.16666666666666666
KIR2DS4*0010106,KIR2DS4,0.026845637583892617,0.03987730061349693,0.05185185185185185,0.006711409395973154,0.22782258064516128,0.125
KIR3DL1*0020107,KIR3DL1,0.0,0.0,0.0,0.003472222222222222,0.0,0.0
KIR3DL3*0090107,KIR3DL3,0.0029069767441860465,0.0027624309392265192,0.0032258064516129032,0.005235602094240838,0.005747126436781609,0.0
KIR3DS1*1280101,KIR3DS1,0.010869565217391304,0.0,0.0125,0.006666666666666667,0.0,0.0
KIR3DL1*0070102,KIR3DL1,0.0033333333333333335,0.006329113924050633,0.0,0.006944444444444444,0.004016064257028112,0.0
KIR2DL1*0020123,KIR2DL1,0.03618421052631579,0.016666666666666666,0.013986013986013986,0.03468208092485549,0.02834008097165992,0.0
KIR2DL5A*026,KIR2DL5A,0.027777777777777776,0.021739130434782608,0.0,0.017241379310344827,0.0,0.0
KIR2DS3*00202,KIR2DS3,0.020833333333333332,0.023809523809523808,0.0,0.021739130434782608,0.029411764705882353,0.0
KIR3DL2*00503,KIR3DL2,0.002793296089385475,0.0,0.0,0.0025252525252525255,0.0,0.0
KIR2DL1*0030219,KIR2DL1,0.019736842105263157,0.05,0.0,0.0,0.004048582995951417,0.0
KIR2DS3*0030102N,KIR2DS3,0.020833333333333332,0.023809523809523808,0.0,0.028985507246376812,0.04411764705882353,0.0
KIR2DP1*0010204,KIR2DP1,0.006756756756756757,0.0,0.0078125,0.006211180124223602,0.0,0.0
KIR2DP1*036,KIR2DP1,0.006756756756756757,0.0,0.00390625,0.012422360248447204,0.0,0.0
KIR3DS1*0130101,KIR3DS1,0.25,0.16666666666666666,0.3875,0.3333333333333333,0.2916666666666667,0.3333333333333333
KIR2DS3*016,KIR2DS3,0.041666666666666664,0.0,0.0,0.007246376811594203,0.0,0.0
KIR3DL1*0050102,KIR3DL1,0.0,0.0,0.0,0.0,0.006024096385542169,0.0
KIR2DS2*0200103,KIR2DS2,0.0,0.0,0.01020408163265306,0.0049504950495049506,0.0,0.0
KIR2DS5*0020124,KIR2DS5,0.0,0.0,0.0,0.006493506493506494,0.0,0.0
KIR3DL1*0150210,KIR3DL1,0.0,0.0031645569620253164,0.007462686567164179,0.003472222222222222,0.0,0.0
KIR2DP1*026,KIR2DP1,0.0,0.0,0.00390625,0.0,0.04565217391304348,0.0
KIR2DS2*0010119,KIR2DS2,0.011627906976744186,0.0,0.0,0.0,0.0,0.0
KIR3DP1*0140101,KIR3DP1,0.0,0.0,0.0,0.007692307692307693,0.0,0.0
KIR3DL2*0010109,KIR3DL2,0.013966480446927373,0.010582010582010581,0.024691358024691357,0.017676767676767676,0.040293040293040296,0.0
KIR2DL1*042,KIR2DL1,0.0,0.0,0.0,0.005780346820809248,0.0,0.0
KIR2DL5B*038,KIR2DL5B,0.0,0.0,0.03333333333333333,0.06097560975609756,0.09375,0.0
KIR2DL1*1260101,KIR2DL1,0.0,0.0,0.0,0.0,0.004048582995951417,0.0
KIR3DP1*079,KIR3DP1,0.00980392156862745,0.0,0.0,0.0,0.0,0.0
KIR2DP1*0010201,KIR2DP1,0.05067567567567568,0.029069767441860465,0.05078125,0.16770186335403728,0.05217391304347826,0.07692307692307693
KIR3DL1*112,KIR3DL1,0.0033333333333333335,0.015822784810126583,0.0037313432835820895,0.017361111111111112,0.014056224899598393,0.0
KIR3DP1*06302,KIR3DP1,0.0,0.019230769230769232,0.0,0.0,0.0,0.0
KIR3DS1*0130106,KIR3DS1,0.010869565217391304,0.0,0.0125,0.02666666666666667,0.020833333333333332,0.0
KIR2DL1*0030287,KIR2DL1,0.003289473684210526,0.0,0.0034965034965034965,0.0,0.0,0.0
KIR2DP1*0040101,KIR2DP1,0.0033783783783783786,0.0,0.0,0.0,0.004347826086956522,0.0
KIR3DL3*036,KIR3DL3,0.00872093023255814,0.0027624309392265192,0.012903225806451613,0.01832460732984293,0.028735632183908046,0.038461538461538464
KIR3DP1*025,KIR3DP1,0.0,0.019230769230769232,0.0,0.0,0.0,0.0
KIR2DP1*0020111,KIR2DP1,0.060810810810810814,0.00872093023255814,0.02734375,0.037267080745341616,0.015217391304347827,0.07692307692307693
KIR3DL3*04801,KIR3DL3,0.00872093023255814,0.03314917127071823,0.00967741935483871,0.013089005235602094,0.0,0.038461538461538464
KIR3DL1*0050108,KIR3DL1,0.0033333333333333335,0.0,0.0,0.006944444444444444,0.0,0.0
KIR2DL1*0040112,KIR2DL1,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
KIR2DS2*0200104,KIR2DS2,0.08139534883720931,0.029411764705882353,0.01020408163265306,0.034653465346534656,0.013888888888888888,0.0
KIR2DL1*0690102,KIR2DL1,0.0,0.002777777777777778,0.0,0.0,0.0,0.0
KIR3DL1*0150215,KIR3DL1,0.0,0.0,0.0037313432835820895,0.0,0.002008032128514056,0.0
KIR3DS1*0130130,KIR3DS1,0.0,0.0,0.0,0.006666666666666667,0.0,0.0
KIR2DP1*0030103,KIR2DP1,0.033783783783783786,0.10465116279069768,0.0,0.049689440993788817,0.0,0.11538461538461539
KIR2DL1*0030230,KIR2DL1,0.006578947368421052,0.005555555555555556,0.0034965034965034965,0.005780346820809248,0.0020242914979757085,0.0
KIR3DL1*0040112,KIR3DL1,0.0,0.0,0.0037313432835820895,0.006944444444444444,0.0,0.0
KIR2DL1*053,KIR2DL1,0.0,0.0,0.0,0.002890173410404624,0.0,0.0
KIR3DL3*00801,KIR3DL3,0.014534883720930232,0.03314917127071823,0.00967741935483871,0.002617801047120419,0.009578544061302681,0.0
KIR2DP1*00107,KIR2DP1,0.0,0.0,0.00390625,0.018633540372670808,0.002173913043478261,0.0
KIR2DP1*0010205,KIR2DP1,0.0,0.0,0.0,0.015527950310559006,0.0,0.0
KIR3DL2*0070112,KIR3DL2,0.01675977653631285,0.007936507936507936,0.009259259259259259,0.010101010101010102,0.01098901098901099,0.0
KIR2DL1*0040202,KIR2DL1,0.0,0.0,0.0,0.002890173410404624,0.0,0.0
KIR3DL3*02702,KIR3DL3,0.0029069767441860465,0.0027624309392265192,0.0,0.010471204188481676,0.032567049808429116,0.0
KIR2DL5A*00106,KIR2DL5A,0.05555555555555555,0.06521739130434782,0.0,0.06896551724137931,0.1111111111111111,0.0
KIR2DL1*0030256,KIR2DL1,0.009868421052631578,0.0,0.0,0.0,0.0,0.0
KIR3DL3*0040203,KIR3DL3,0.00872093023255814,0.0,0.0064516129032258064,0.005235602094240838,0.0,0.0
KIR2DS1*0020111,KIR2DS1,0.06756756756756757,0.09375,0.04878048780487805,0.057692307692307696,0.05405405405405406,0.0
KIR3DL2*0071202,KIR3DL2,0.0,0.0,0.0,0.06313131313131314,0.0,0.0
KIR3DP1*074,KIR3DP1,0.00980392156862745,0.019230769230769232,0.011111111111111112,0.015384615384615385,0.0,0.0
KIR2DL3*0010101,KIR2DL3,0.05555555555555555,0.11849710982658959,0.0984251968503937,0.056451612903225805,0.1056338028169014,0.038461538461538464
KIR2DS5*0020101,KIR2DS5,0.0,0.0,0.016666666666666666,0.006493506493506494,0.0,0.0
KIR3DL1*165,KIR3DL1,0.0,0.0,0.0,0.003472222222222222,0.0,0.0
KIR3DS1*0130129,KIR3DS1,0.0,0.0,0.0,0.006666666666666667,0.020833333333333332,0.0
KIR2DL1*0030224,KIR2DL1,0.019736842105263157,0.0,0.006993006993006993,0.002890173410404624,0.0,0.0
KIR3DL3*01303,KIR3DL3,0.011627906976744186,0.008287292817679558,0.0032258064516129032,0.005235602094240838,0.0019157088122605363,0.0
KIR3DL3*0040204,KIR3DL3,0.005813953488372093,0.0,0.0032258064516129032,0.002617801047120419,0.0038314176245210726,0.0
KIR3DP1*0090106,KIR3DP1,0.029411764705882353,0.0,0.011111111111111112,0.06153846153846154,0.030303030303030304,0.0
KIR2DS2*00602,KIR2DS2,0.0,0.0,0.01020408163265306,0.0,0.006944444444444444,0.0
KIR2DL1*049,KIR2DL1,0.0,0.0,0.0,0.0,0.0020242914979757085,0.0
KIR3DL1*169,KIR3DL1,0.0,0.0,0.0,0.0,0.002008032128514056,0.0
KIR3DL2*0070101,KIR3DL2,0.0,0.0026455026455026454,0.006172839506172839,0.0,0.003663003663003663,0.0
KIR2DL5A*031,KIR2DL5A,0.0,0.021739130434782608,0.07142857142857142,0.02586206896551724,0.0,0.25
KIR2DL1*0030229,KIR2DL1,0.003289473684210526,0.0,0.0034965034965034965,0.0,0.0,0.0
KIR2DS3*0020105,KIR2DS3,0.020833333333333332,0.0,0.022727272727272728,0.0,0.0,0.0
KIR2DL1*0020102,KIR2DL1,0.02631578947368421,0.011111111111111112,0.02097902097902098,0.02023121387283237,0.012145748987854251,0.0
KIR2DS5*0020106,KIR2DS5,0.018518518518518517,0.0,0.03333333333333333,0.012987012987012988,0.016666666666666666,0.0
KIR3DP1*0100101,KIR3DP1,0.0,0.0,0.0,0.0,0.015151515151515152,0.0
KIR3DL1*062,KIR3DL1,0.0033333333333333335,0.0031645569620253164,0.0,0.003472222222222222,0.002008032128514056,0.0
KIR2DL4*0080204,KIR2DL4,0.17261904761904762,0.0028735632183908046,0.0821917808219178,0.01977401129943503,0.05708661417322835,0.15384615384615385
KIR2DP1*012,KIR2DP1,0.0033783783783783786,0.0,0.0,0.024844720496894408,0.002173913043478261,0.0
KIR3DL2*144,KIR3DL2,0.002793296089385475,0.0,0.0,0.0,0.0018315018315018315,0.0
KIR2DS5*018,KIR2DS5,0.0,0.015151515151515152,0.0,0.006493506493506494,0.0,0.0
KIR2DS5*0250102,KIR2DS5,0.0,0.0,0.0,0.025974025974025976,0.0,0.0
KIR3DL1*0040122,KIR3DL1,0.023333333333333334,0.0,0.0037313432835820895,0.0,0.0,0.041666666666666664
KIR2DL1*080,KIR2DL1,0.0,0.0,0.0,0.031791907514450865,0.0,0.0
KIR2DS5*029,KIR2DS5,0.018518518518518517,0.015151515151515152,0.0,0.012987012987012988,0.008333333333333333,0.0
KIR2DL1*01202,KIR2DL1,0.0,0.0,0.0,0.0,0.02834008097165992,0.0
KIR3DP1*0010101,KIR3DP1,0.0,0.009615384615384616,0.0,0.0,0.0,0.0
KIR2DS2*0010114,KIR2DS2,0.05813953488372093,0.0,0.030612244897959183,0.009900990099009901,0.0,0.0
KIR2DL5A*029,KIR2DL5A,0.0,0.0,0.0,0.05172413793103448,0.027777777777777776,0.0
KIR3DS1*01309,KIR3DS1,0.0,0.00980392156862745,0.0,0.0,0.0,0.0
KIR2DS5*031,KIR2DS5,0.018518518518518517,0.0,0.0,0.0,0.0,0.0
KIR3DL1*0040102,KIR3DL1,0.02666666666666667,0.0,0.007462686567164179,0.0,0.040160642570281124,0.0
KIR2DL5B*0020110,KIR2DL5B,0.08333333333333333,0.0,0.03333333333333333,0.04878048780487805,0.046875,0.0
KIR3DL1*0050103,KIR3DL1,0.03666666666666667,0.07278481012658228,0.055970149253731345,0.03819444444444445,0.006024096385542169,0.041666666666666664
KIR2DS1*006,KIR2DS1,0.06756756756756757,0.0625,0.036585365853658534,0.02564102564102564,0.05405405405405406,0.0
KIR2DP1*00106,KIR2DP1,0.0,0.005813953488372093,0.015625,0.003105590062111801,0.002173913043478261,0.0
KIR3DP1*00318,KIR3DP1,0.0,0.0,0.011111111111111112,0.007692307692307693,0.0,0.0
KIR3DL2*0010106,KIR3DL2,0.008379888268156424,0.0,0.0,0.0,0.0,0.038461538461538464
KIR2DP1*0020120,KIR2DP1,0.04054054054054054,0.2005813953488372,0.05078125,0.08385093167701864,0.010869565217391304,0.11538461538461539
KIR2DL1*0040108,KIR2DL1,0.0,0.002777777777777778,0.0034965034965034965,0.017341040462427744,0.012145748987854251,0.0
KIR3DL2*0020110,KIR3DL2,0.04748603351955307,0.0,0.030864197530864196,0.007575757575757576,0.005494505494505495,0.0
KIR2DL1*0030292,KIR2DL1,0.0,0.0,0.006993006993006993,0.002890173410404624,0.004048582995951417,0.0
KIR2DL5A*0210103,KIR2DL5A,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
KIR3DL2*0020103,KIR3DL2,0.002793296089385475,0.005291005291005291,0.0030864197530864196,0.0,0.0,0.0
KIR3DL1*0010110,KIR3DL1,0.013333333333333334,0.0031645569620253164,0.0,0.017361111111111112,0.010040160642570281,0.0
KIR2DS1*0020114,KIR2DS1,0.013513513513513514,0.020833333333333332,0.06097560975609756,0.00641025641025641,0.06756756756756757,0.0
KIR3DL1*0010109,KIR3DL1,0.023333333333333334,0.0031645569620253164,0.022388059701492536,0.09722222222222222,0.006024096385542169,0.041666666666666664
