Locus,Alleles,Count,Total,Frequency
KIR3DL1,KIR3DL1*0250101,2,1928,0.001037344398340249
KIR3DL1,KIR3DL1*0250102,1,1928,0.0005186721991701245
KIR3DL1,KIR3DL1*0250103,7,1928,0.0036307053941908715
KIR3DL1,KIR3DL1*0290101,21,1928,0.010892116182572614
KIR3DL1,KIR3DL1*0290103,1,1928,0.0005186721991701245
KIR3DL1,KIR3DL1*0310101,50,1928,0.025933609958506226
KIR3DL1,KIR3DL1*0310102,3,1928,0.0015560165975103733
KIR3DL1,KIR3DL1*053,1,1928,0.0005186721991701245
KIR3DL1,KIR3DL1*05901,105,1928,0.05446058091286307
KIR3DL1,KIR3DL1*062,6,1928,0.0031120331950207467
KIR3DL1,KIR3DL1*063,4,1928,0.002074688796680498
KIR3DL1,KIR3DL1*077,1,1928,0.0005186721991701245
KIR3DL1,KIR3DL1*087,5,1928,0.0025933609958506223
KIR3DL1,KIR3DL1*112,23,1928,0.011929460580912862
KIR3DL1,KIR3DL1*137,5,1928,0.0025933609958506223
KIR3DL1,KIR3DL1*139,13,1928,0.006742738589211619
KIR3DL1,KIR3DL1*141,22,1928,0.011410788381742738
KIR3DL1,KIR3DL1*1420101,4,1928,0.002074688796680498
KIR3DL1,KIR3DL1*1420102,2,1928,0.001037344398340249
KIR3DL1,KIR3DL1*143,11,1928,0.005705394190871369
KIR3DL1,KIR3DL1*1440101,3,1928,0.0015560165975103733
KIR3DL1,KIR3DL1*1440102,5,1928,0.0025933609958506223
KIR3DL1,KIR3DL1*145,3,1928,0.0015560165975103733
KIR3DL1,KIR3DL1*1470101,2,1928,0.001037344398340249
KIR3DL1,KIR3DL1*1470102,1,1928,0.0005186721991701245
KIR3DL1,KIR3DL1*1490101,2,1928,0.001037344398340249
KIR3DL1,KIR3DL1*1490102,3,1928,0.0015560165975103733
KIR3DL1,KIR3DL1*15002,1,1928,0.0005186721991701245
KIR3DL1,KIR3DL1*151,1,1928,0.0005186721991701245
KIR3DL1,KIR3DL1*152,3,1928,0.0015560165975103733
KIR3DL1,KIR3DL1*153,5,1928,0.0025933609958506223
KIR3DL1,KIR3DL1*154,4,1928,0.002074688796680498
KIR3DL1,KIR3DL1*155,1,1928,0.0005186721991701245
KIR3DL1,KIR3DL1*157,1,1928,0.0005186721991701245
KIR3DL1,KIR3DL1*158,2,1928,0.001037344398340249
KIR3DL1,KIR3DL1*160,2,1928,0.001037344398340249
KIR3DL1,KIR3DL1*162,3,1928,0.0015560165975103733
KIR3DL1,KIR3DL1*1640103,1,1928,0.0005186721991701245
KIR3DL1,KIR3DL1*165,1,1928,0.0005186721991701245
KIR3DL1,KIR3DL1*167,1,1928,0.0005186721991701245
KIR3DL1,KIR3DL1*1680101N,1,1928,0.0005186721991701245
KIR3DL1,KIR3DL1*169,2,1928,0.001037344398340249
KIR3DL1,KIR3DL1*1700101,2,1928,0.001037344398340249
KIR3DL1,KIR3DL1*1700102,3,1928,0.0015560165975103733
KIR3DL1,KIR3DL1*171,6,1928,0.0031120331950207467
KIR3DL1,KIR3DL1*173,3,1928,0.0015560165975103733
KIR3DL1,KIR3DL1*174,2,1928,0.001037344398340249
KIR3DL1,KIR3DL1*1750101,1,1928,0.0005186721991701245
KIR3DL1,KIR3DL1*176,1,1928,0.0005186721991701245
KIR3DL1,KIR3DL1*178,1,1928,0.0005186721991701245
KIR3DL1,KIR3DL1*179,4,1928,0.002074688796680498
KIR3DL1,KIR3DL1*181,3,1928,0.0015560165975103733
KIR3DL2,KIR3DL2*0010101,20,2036,0.009823182711198428
KIR3DL2,KIR3DL2*0010102,9,2036,0.0044204322200392925
KIR3DL2,KIR3DL2*0010104,68,2036,0.03339882121807466
KIR3DL2,KIR3DL2*0010105,5,2036,0.002455795677799607
KIR3DL2,KIR3DL2*0010106,4,2036,0.0019646365422396855
KIR3DL2,KIR3DL2*0010107,33,2036,0.016208251473477406
KIR3DL2,KIR3DL2*0010108,6,2036,0.0029469548133595285
KIR3DL2,KIR3DL2*0010109,46,2036,0.022593320235756387
KIR3DL2,KIR3DL2*0010110,5,2036,0.002455795677799607
KIR3DL2,KIR3DL2*0010111,22,2036,0.010805500982318271
KIR3DL2,KIR3DL2*0010301,91,2036,0.04469548133595285
KIR3DL2,KIR3DL2*0010302,7,2036,0.00343811394891945
KIR3DL2,KIR3DL2*0010303,17,2036,0.008349705304518664
KIR3DL2,KIR3DL2*0010304,62,2036,0.030451866404715127
KIR3DL2,KIR3DL2*0010305,9,2036,0.0044204322200392925
KIR3DL2,KIR3DL2*00110,2,2036,0.0009823182711198428
KIR3DL2,KIR3DL2*00111,1,2036,0.0004911591355599214
KIR3DL2,KIR3DL2*0020101,32,2036,0.015717092337917484
KIR3DL2,KIR3DL2*0020102,67,2036,0.032907662082514735
KIR3DL2,KIR3DL2*0020103,4,2036,0.0019646365422396855
KIR3DL2,KIR3DL2*0020104,8,2036,0.003929273084479371
KIR3DL2,KIR3DL2*0020105,103,2036,0.050589390962671905
KIR3DL2,KIR3DL2*0020106,14,2036,0.0068762278978389
KIR3DL2,KIR3DL2*0020107,3,2036,0.0014734774066797642
KIR3DL2,KIR3DL2*0020108,13,2036,0.0063850687622789785
KIR3DL2,KIR3DL2*0020109,23,2036,0.011296660117878193
KIR3DL2,KIR3DL2*0020110,33,2036,0.016208251473477406
KIR3DL2,KIR3DL2*0020111,8,2036,0.003929273084479371
KIR3DL2,KIR3DL2*0020112,13,2036,0.0063850687622789785
KIR3DL2,KIR3DL2*0020113,115,2036,0.05648330058939096
KIR3DL2,KIR3DL2*0020114,31,2036,0.015225933202357564
KIR3DL2,KIR3DL2*00202,9,2036,0.0044204322200392925
KIR3DL2,KIR3DL2*00205,6,2036,0.0029469548133595285
KIR3DL2,KIR3DL2*00206,4,2036,0.0019646365422396855
KIR3DL2,KIR3DL2*00207,1,2036,0.0004911591355599214
KIR3DL2,KIR3DL2*0030102,43,2036,0.02111984282907662
KIR3DL2,KIR3DL2*0050101,42,2036,0.0206286836935167
KIR3DL2,KIR3DL2*0050102,55,2036,0.027013752455795677
KIR3DL2,KIR3DL2*00503,2,2036,0.0009823182711198428
KIR3DL2,KIR3DL2*0070101,5,2036,0.002455795677799607
KIR3DL2,KIR3DL2*0070102,32,2036,0.015717092337917484
KIR3DL2,KIR3DL2*0070103,6,2036,0.0029469548133595285
KIR3DL2,KIR3DL2*0070105,4,2036,0.0019646365422396855
KIR3DL2,KIR3DL2*0070106,134,2036,0.06581532416502947
KIR3DL2,KIR3DL2*0070108,8,2036,0.003929273084479371
KIR3DL2,KIR3DL2*0070109,4,2036,0.0019646365422396855
KIR3DL2,KIR3DL2*0070110,17,2036,0.008349705304518664
KIR3DL2,KIR3DL2*0070111,14,2036,0.0068762278978389
KIR3DL2,KIR3DL2*0070112,22,2036,0.010805500982318271
KIR3DL2,KIR3DL2*0070113,6,2036,0.0029469548133595285
KIR3DL2,KIR3DL2*0070114,13,2036,0.0063850687622789785
KIR3DL2,KIR3DL2*0071201,1,2036,0.0004911591355599214
KIR3DL2,KIR3DL2*0071202,25,2036,0.012278978388998035
KIR3DL2,KIR3DL2*0071301,3,2036,0.0014734774066797642
KIR3DL2,KIR3DL2*0071302,1,2036,0.0004911591355599214
KIR3DL2,KIR3DL2*0080101,34,2036,0.01669941060903733
KIR3DL2,KIR3DL2*0080102,8,2036,0.003929273084479371
KIR3DL2,KIR3DL2*0080103,13,2036,0.0063850687622789785
KIR3DL2,KIR3DL2*0090101,21,2036,0.01031434184675835
KIR3DL2,KIR3DL2*0090102,33,2036,0.016208251473477406
KIR3DL2,KIR3DL2*00903,43,2036,0.02111984282907662
KIR3DL2,KIR3DL2*01001,67,2036,0.032907662082514735
KIR3DL2,KIR3DL2*01005,19,2036,0.009332023575638507
KIR3DL2,KIR3DL2*01101,12,2036,0.005893909626719057
KIR3DL2,KIR3DL2*0180102,12,2036,0.005893909626719057
KIR3DL2,KIR3DL2*023,30,2036,0.014734774066797643
KIR3DL2,KIR3DL2*056,11,2036,0.0054027504911591355
KIR3DL2,KIR3DL2*1180101,5,2036,0.002455795677799607
KIR3DL2,KIR3DL2*119,9,2036,0.0044204322200392925
KIR3DL2,KIR3DL2*1200101,3,2036,0.0014734774066797642
KIR3DL2,KIR3DL2*1200102,1,2036,0.0004911591355599214
KIR3DL2,KIR3DL2*121,4,2036,0.0019646365422396855
KIR3DL2,KIR3DL2*1220101,4,2036,0.0019646365422396855
KIR3DL2,KIR3DL2*1220102,2,2036,0.0009823182711198428
KIR3DL2,KIR3DL2*123,14,2036,0.0068762278978389
KIR3DL2,KIR3DL2*124,29,2036,0.01424361493123772
KIR3DL2,KIR3DL2*1250102,7,2036,0.00343811394891945
KIR3DL2,KIR3DL2*126,1,2036,0.0004911591355599214
KIR3DL2,KIR3DL2*127,51,2036,0.02504911591355599
KIR3DL2,KIR3DL2*128,7,2036,0.00343811394891945
KIR3DL2,KIR3DL2*129N,60,2036,0.029469548133595286
KIR3DL2,KIR3DL2*130,4,2036,0.0019646365422396855
KIR3DL2,KIR3DL2*131N,27,2036,0.013261296660117878
KIR3DL2,KIR3DL2*132,2,2036,0.0009823182711198428
KIR3DL2,KIR3DL2*133,7,2036,0.00343811394891945
KIR3DL2,KIR3DL2*1350101,1,2036,0.0004911591355599214
KIR3DL2,KIR3DL2*1350102,38,2036,0.018664047151277015
KIR3DL2,KIR3DL2*136,1,2036,0.0004911591355599214
KIR3DL2,KIR3DL2*137,84,2036,0.0412573673870334
KIR3DL2,KIR3DL2*138,3,2036,0.0014734774066797642
KIR3DL2,KIR3DL2*1390101,4,2036,0.0019646365422396855
KIR3DL2,KIR3DL2*1390102,8,2036,0.003929273084479371
KIR3DL2,KIR3DL2*140,14,2036,0.0068762278978389
KIR3DL2,KIR3DL2*141N,5,2036,0.002455795677799607
KIR3DL2,KIR3DL2*143Q,4,2036,0.0019646365422396855
KIR3DL2,KIR3DL2*144,2,2036,0.0009823182711198428
KIR3DL2,KIR3DL2*145,1,2036,0.0004911591355599214
KIR3DL3,KIR3DL3*0010101,71,2032,0.034940944881889764
KIR3DL3,KIR3DL3*0010102,24,2032,0.011811023622047244
KIR3DL3,KIR3DL3*0010103,1,2032,0.0004921259842519685
KIR3DL3,KIR3DL3*0010104,26,2032,0.012795275590551181
KIR3DL3,KIR3DL3*0010201,11,2032,0.0054133858267716535
KIR3DL3,KIR3DL3*0010202,20,2032,0.00984251968503937
KIR3DL3,KIR3DL3*00105,3,2032,0.0014763779527559055
KIR3DL3,KIR3DL3*0020101,2,2032,0.000984251968503937
KIR3DL3,KIR3DL3*0020102,7,2032,0.0034448818897637795
KIR3DL3,KIR3DL3*0020201,1,2032,0.0004921259842519685
KIR3DL3,KIR3DL3*0020202,86,2032,0.04232283464566929
KIR3DL3,KIR3DL3*0020203,8,2032,0.003937007874015748
KIR3DL3,KIR3DL3*0020204,15,2032,0.0073818897637795275
KIR3DL3,KIR3DL3*0020602,28,2032,0.013779527559055118
KIR3DL3,KIR3DL3*0020603,9,2032,0.0044291338582677165
KIR3DL3,KIR3DL3*0020604,14,2032,0.006889763779527559
KIR3DL3,KIR3DL3*0020605,2,2032,0.000984251968503937
KIR3DL3,KIR3DL3*0020701,32,2032,0.015748031496062992
KIR3DL3,KIR3DL3*0020702,19,2032,0.009350393700787402
KIR3DL3,KIR3DL3*0030101,3,2032,0.0014763779527559055
KIR3DL3,KIR3DL3*0030102,6,2032,0.002952755905511811
KIR3DL3,KIR3DL3*0030103,36,2032,0.017716535433070866
KIR3DL3,KIR3DL3*0030104,8,2032,0.003937007874015748
KIR3DL3,KIR3DL3*0030105,43,2032,0.021161417322834646
KIR3DL3,KIR3DL3*0030106,18,2032,0.008858267716535433
KIR3DL3,KIR3DL3*0030107,3,2032,0.0014763779527559055
KIR3DL3,KIR3DL3*0030108,1,2032,0.0004921259842519685
KIR3DL3,KIR3DL3*0030112,150,2032,0.07381889763779527
KIR3DL3,KIR3DL3*0040201,64,2032,0.031496062992125984
KIR3DL3,KIR3DL3*0040202,44,2032,0.021653543307086614
KIR3DL3,KIR3DL3*0040203,8,2032,0.003937007874015748
KIR3DL3,KIR3DL3*0040204,6,2032,0.002952755905511811
KIR3DL3,KIR3DL3*005,8,2032,0.003937007874015748
KIR3DL3,KIR3DL3*0060101,32,2032,0.015748031496062992
KIR3DL3,KIR3DL3*0060102,6,2032,0.002952755905511811
KIR3DL3,KIR3DL3*0060103,3,2032,0.0014763779527559055
KIR3DL3,KIR3DL3*00602,29,2032,0.014271653543307087
KIR3DL3,KIR3DL3*00603,2,2032,0.000984251968503937
KIR3DL3,KIR3DL3*0070101,1,2032,0.0004921259842519685
KIR3DL3,KIR3DL3*0070102,18,2032,0.008858267716535433
KIR3DL3,KIR3DL3*0070103,14,2032,0.006889763779527559
KIR3DL3,KIR3DL3*0070104,9,2032,0.0044291338582677165
KIR3DL3,KIR3DL3*00801,28,2032,0.013779527559055118
KIR3DL3,KIR3DL3*00802,53,2032,0.02608267716535433
KIR3DL3,KIR3DL3*0090101,157,2032,0.07726377952755906
KIR3DL3,KIR3DL3*0090103,16,2032,0.007874015748031496
KIR3DL3,KIR3DL3*0090104,4,2032,0.001968503937007874
KIR3DL3,KIR3DL3*0090105,3,2032,0.0014763779527559055
KIR3DL3,KIR3DL3*0090106,15,2032,0.0073818897637795275
KIR3DL3,KIR3DL3*0090107,9,2032,0.0044291338582677165
KIR3DL3,KIR3DL3*00902,82,2032,0.040354330708661415
KIR3DL3,KIR3DL3*01001,103,2032,0.050688976377952756
KIR3DL3,KIR3DL3*01002,64,2032,0.031496062992125984
KIR3DL3,KIR3DL3*01004,28,2032,0.013779527559055118
KIR3DL3,KIR3DL3*012,45,2032,0.02214566929133858
KIR3DL3,KIR3DL3*01302,19,2032,0.009350393700787402
KIR3DL3,KIR3DL3*01303,11,2032,0.0054133858267716535
KIR3DL3,KIR3DL3*0140201,2,2032,0.000984251968503937
KIR3DL3,KIR3DL3*0140202,11,2032,0.0054133858267716535
KIR3DL3,KIR3DL3*0140203,25,2032,0.012303149606299213
KIR3DL3,KIR3DL3*0140204,6,2032,0.002952755905511811
KIR3DL3,KIR3DL3*0140205,23,2032,0.011318897637795276
KIR3DL3,KIR3DL3*0140206,20,2032,0.00984251968503937
KIR3DL3,KIR3DL3*01413,3,2032,0.0014763779527559055
KIR3DL3,KIR3DL3*01414,1,2032,0.0004921259842519685
KIR3DL3,KIR3DL3*01502,24,2032,0.011811023622047244
KIR3DL3,KIR3DL3*01503,3,2032,0.0014763779527559055
KIR3DL3,KIR3DL3*01701,41,2032,0.020177165354330708
KIR3DL3,KIR3DL3*019,20,2032,0.00984251968503937
KIR3DL3,KIR3DL3*0250101,29,2032,0.014271653543307087
KIR3DL3,KIR3DL3*02701,46,2032,0.022637795275590553
KIR3DL3,KIR3DL3*02702,24,2032,0.011811023622047244
KIR3DL3,KIR3DL3*02703,4,2032,0.001968503937007874
KIR3DL3,KIR3DL3*02802,5,2032,0.0024606299212598425
KIR3DL3,KIR3DL3*036,31,2032,0.015255905511811024
KIR3DL3,KIR3DL3*0410102,4,2032,0.001968503937007874
KIR3DL3,KIR3DL3*0410103,26,2032,0.012795275590551181
KIR3DL3,KIR3DL3*04801,25,2032,0.012303149606299213
KIR3DL3,KIR3DL3*04802,12,2032,0.005905511811023622
KIR3DL3,KIR3DL3*065,9,2032,0.0044291338582677165
KIR3DL3,KIR3DL3*080N,4,2032,0.001968503937007874
KIR3DL3,KIR3DL3*083,1,2032,0.0004921259842519685
KIR3DL3,KIR3DL3*095,2,2032,0.000984251968503937
KIR3DL3,KIR3DL3*099,55,2032,0.027066929133858268
KIR3DL3,KIR3DL3*100,7,2032,0.0034448818897637795
KIR3DL3,KIR3DL3*102,5,2032,0.0024606299212598425
KIR3DL3,KIR3DL3*103,22,2032,0.010826771653543307
KIR3DL3,KIR3DL3*104,4,2032,0.001968503937007874
KIR3DL3,KIR3DL3*106,3,2032,0.0014763779527559055
KIR3DL3,KIR3DL3*10701,2,2032,0.000984251968503937
KIR3DL3,KIR3DL3*10802,4,2032,0.001968503937007874
KIR3DL3,KIR3DL3*1090101,1,2032,0.0004921259842519685
KIR3DP1,KIR3DP1*0010101,4,1858,0.002152852529601722
KIR3DP1,KIR3DP1*0010102,87,1858,0.04682454251883746
KIR3DP1,KIR3DP1*0010103,60,1858,0.03229278794402583
KIR3DP1,KIR3DP1*002,82,1858,0.04413347685683531
KIR3DP1,KIR3DP1*0030101,76,1858,0.04090419806243272
KIR3DP1,KIR3DP1*0030102,24,1858,0.012917115177610334
KIR3DP1,KIR3DP1*0030103,1,1858,0.0005382131324004305
KIR3DP1,KIR3DP1*0030104,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*0030105,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*0030201,1,1858,0.0005382131324004305
KIR3DP1,KIR3DP1*0030202,65,1858,0.03498385360602799
KIR3DP1,KIR3DP1*0030203,13,1858,0.006996770721205597
KIR3DP1,KIR3DP1*0030205,17,1858,0.00914962325080732
KIR3DP1,KIR3DP1*0030206,5,1858,0.002691065662002153
KIR3DP1,KIR3DP1*0030207,16,1858,0.008611410118406888
KIR3DP1,KIR3DP1*0030208,1,1858,0.0005382131324004305
KIR3DP1,KIR3DP1*0030209,23,1858,0.012378902045209902
KIR3DP1,KIR3DP1*0030210,11,1858,0.005920344456404736
KIR3DP1,KIR3DP1*0030211,8,1858,0.004305705059203444
KIR3DP1,KIR3DP1*0030212,26,1858,0.013993541442411194
KIR3DP1,KIR3DP1*0030213,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*0030214,9,1858,0.004843918191603875
KIR3DP1,KIR3DP1*0030215,16,1858,0.008611410118406888
KIR3DP1,KIR3DP1*0030216,15,1858,0.008073196986006458
KIR3DP1,KIR3DP1*0030217,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*0030218,6,1858,0.0032292787944025836
KIR3DP1,KIR3DP1*0030401,14,1858,0.007534983853606028
KIR3DP1,KIR3DP1*0030402,16,1858,0.008611410118406888
KIR3DP1,KIR3DP1*00305,6,1858,0.0032292787944025836
KIR3DP1,KIR3DP1*0030601,1,1858,0.0005382131324004305
KIR3DP1,KIR3DP1*0030602,9,1858,0.004843918191603875
KIR3DP1,KIR3DP1*00307,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*00309,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*00310,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*00311,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*00312,10,1858,0.005382131324004306
KIR3DP1,KIR3DP1*00315,13,1858,0.006996770721205597
KIR3DP1,KIR3DP1*00316,9,1858,0.004843918191603875
KIR3DP1,KIR3DP1*00317,1,1858,0.0005382131324004305
KIR3DP1,KIR3DP1*00318,6,1858,0.0032292787944025836
KIR3DP1,KIR3DP1*00319,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*00320,17,1858,0.00914962325080732
KIR3DP1,KIR3DP1*00501,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*0060101,28,1858,0.015069967707212056
KIR3DP1,KIR3DP1*0060102,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*0060103,5,1858,0.002691065662002153
KIR3DP1,KIR3DP1*0060105,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*00602,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*0060301,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*0060302,1,1858,0.0005382131324004305
KIR3DP1,KIR3DP1*00604,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*00605,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*00606,1,1858,0.0005382131324004305
KIR3DP1,KIR3DP1*0090101,43,1858,0.023143164693218515
KIR3DP1,KIR3DP1*0090102,44,1858,0.023681377825618945
KIR3DP1,KIR3DP1*0090103,71,1858,0.03821313240043057
KIR3DP1,KIR3DP1*0090104,12,1858,0.006458557588805167
KIR3DP1,KIR3DP1*0090105,11,1858,0.005920344456404736
KIR3DP1,KIR3DP1*0090106,37,1858,0.01991388589881593
KIR3DP1,KIR3DP1*00903,19,1858,0.01022604951560818
KIR3DP1,KIR3DP1*0100101,9,1858,0.004843918191603875
KIR3DP1,KIR3DP1*0100102,28,1858,0.015069967707212056
KIR3DP1,KIR3DP1*01003,11,1858,0.005920344456404736
KIR3DP1,KIR3DP1*01004,10,1858,0.005382131324004306
KIR3DP1,KIR3DP1*01005,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*01006,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*01007,4,1858,0.002152852529601722
KIR3DP1,KIR3DP1*0140101,9,1858,0.004843918191603875
KIR3DP1,KIR3DP1*0140102,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*0140103,10,1858,0.005382131324004306
KIR3DP1,KIR3DP1*01402,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*0150101,17,1858,0.00914962325080732
KIR3DP1,KIR3DP1*0150103,1,1858,0.0005382131324004305
KIR3DP1,KIR3DP1*01502,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*01601,12,1858,0.006458557588805167
KIR3DP1,KIR3DP1*017,52,1858,0.02798708288482239
KIR3DP1,KIR3DP1*018,8,1858,0.004305705059203444
KIR3DP1,KIR3DP1*019,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*020,5,1858,0.002691065662002153
KIR3DP1,KIR3DP1*021,4,1858,0.002152852529601722
KIR3DP1,KIR3DP1*022,1,1858,0.0005382131324004305
KIR3DP1,KIR3DP1*023,27,1858,0.014531754574811625
KIR3DP1,KIR3DP1*024,7,1858,0.003767491926803014
KIR3DP1,KIR3DP1*025,26,1858,0.013993541442411194
KIR3DP1,KIR3DP1*026,27,1858,0.014531754574811625
KIR3DP1,KIR3DP1*0270101,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*0270102,4,1858,0.002152852529601722
KIR3DP1,KIR3DP1*0280101,1,1858,0.0005382131324004305
KIR3DP1,KIR3DP1*0280102,6,1858,0.0032292787944025836
KIR3DP1,KIR3DP1*029,7,1858,0.003767491926803014
KIR3DP1,KIR3DP1*030,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*031,12,1858,0.006458557588805167
KIR3DP1,KIR3DP1*0320101,7,1858,0.003767491926803014
KIR3DP1,KIR3DP1*0320102,1,1858,0.0005382131324004305
KIR3DP1,KIR3DP1*033,6,1858,0.0032292787944025836
KIR3DP1,KIR3DP1*034,1,1858,0.0005382131324004305
KIR3DP1,KIR3DP1*035,4,1858,0.002152852529601722
KIR3DP1,KIR3DP1*036,21,1858,0.011302475780409042
KIR3DP1,KIR3DP1*037,25,1858,0.013455328310010764
KIR3DP1,KIR3DP1*038,5,1858,0.002691065662002153
KIR3DP1,KIR3DP1*039,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*040,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*042,1,1858,0.0005382131324004305
KIR3DP1,KIR3DP1*043,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*044,5,1858,0.002691065662002153
KIR3DP1,KIR3DP1*045,7,1858,0.003767491926803014
KIR3DP1,KIR3DP1*048,16,1858,0.008611410118406888
KIR3DP1,KIR3DP1*049,4,1858,0.002152852529601722
KIR3DP1,KIR3DP1*050,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*051,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*052,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*0560101,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*0560102,4,1858,0.002152852529601722
KIR3DP1,KIR3DP1*05602,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*057,62,1858,0.03336921420882669
KIR3DP1,KIR3DP1*058,9,1858,0.004843918191603875
KIR3DP1,KIR3DP1*0590102,1,1858,0.0005382131324004305
KIR3DP1,KIR3DP1*060,14,1858,0.007534983853606028
KIR3DP1,KIR3DP1*0610101,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*0610102,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*062,4,1858,0.002152852529601722
KIR3DP1,KIR3DP1*0630101,45,1858,0.024219590958019375
KIR3DP1,KIR3DP1*06302,16,1858,0.008611410118406888
KIR3DP1,KIR3DP1*064,9,1858,0.004843918191603875
KIR3DP1,KIR3DP1*0650101,10,1858,0.005382131324004306
KIR3DP1,KIR3DP1*06502,8,1858,0.004305705059203444
KIR3DP1,KIR3DP1*066,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*067,1,1858,0.0005382131324004305
KIR3DP1,KIR3DP1*068,4,1858,0.002152852529601722
KIR3DP1,KIR3DP1*07001,9,1858,0.004843918191603875
KIR3DP1,KIR3DP1*07002,8,1858,0.004305705059203444
KIR3DP1,KIR3DP1*071,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*072,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*074,31,1858,0.016684607104413347
KIR3DP1,KIR3DP1*075,29,1858,0.015608180839612486
KIR3DP1,KIR3DP1*076,6,1858,0.0032292787944025836
KIR3DP1,KIR3DP1*077,16,1858,0.008611410118406888
KIR3DP1,KIR3DP1*078,6,1858,0.0032292787944025836
KIR3DP1,KIR3DP1*079,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*080,13,1858,0.006996770721205597
KIR3DP1,KIR3DP1*081,6,1858,0.0032292787944025836
KIR3DP1,KIR3DP1*082,4,1858,0.002152852529601722
KIR3DP1,KIR3DP1*083,4,1858,0.002152852529601722
KIR3DP1,KIR3DP1*0840101,19,1858,0.01022604951560818
KIR3DP1,KIR3DP1*0840102,6,1858,0.0032292787944025836
KIR3DP1,KIR3DP1*085,10,1858,0.005382131324004306
KIR3DP1,KIR3DP1*086,32,1858,0.017222820236813777
KIR3DP1,KIR3DP1*087,8,1858,0.004305705059203444
KIR3DP1,KIR3DP1*088,8,1858,0.004305705059203444
KIR3DP1,KIR3DP1*0890102,2,1858,0.001076426264800861
KIR3DP1,KIR3DP1*090,9,1858,0.004843918191603875
KIR3DP1,KIR3DP1*091,1,1858,0.0005382131324004305
KIR3DP1,KIR3DP1*092,3,1858,0.0016146393972012918
KIR3DP1,KIR3DP1*093,7,1858,0.003767491926803014
KIR3DS1,KIR3DS1*0130101,245,1054,0.23244781783681215
KIR3DS1,KIR3DS1*0130102,25,1054,0.023719165085388995
KIR3DS1,KIR3DS1*0130103,32,1054,0.030360531309297913
KIR3DS1,KIR3DS1*0130104,22,1054,0.020872865275142316
KIR3DS1,KIR3DS1*0130105,50,1054,0.04743833017077799
KIR3DS1,KIR3DS1*0130106,29,1054,0.027514231499051234
KIR3DS1,KIR3DS1*0130107,41,1054,0.03889943074003795
KIR3DS1,KIR3DS1*0130108,41,1054,0.03889943074003795
KIR3DS1,KIR3DS1*0130109,12,1054,0.011385199240986717
KIR3DS1,KIR3DS1*0130110,11,1054,0.010436432637571158
KIR3DS1,KIR3DS1*0130111,22,1054,0.020872865275142316
KIR3DS1,KIR3DS1*0130112,4,1054,0.003795066413662239
KIR3DS1,KIR3DS1*0130113,3,1054,0.0028462998102466793
KIR3DS1,KIR3DS1*0130114,12,1054,0.011385199240986717
KIR3DS1,KIR3DS1*0130115,1,1054,0.0009487666034155598
KIR3DS1,KIR3DS1*0130116,6,1054,0.0056925996204933585
KIR3DS1,KIR3DS1*0130117,3,1054,0.0028462998102466793
KIR3DS1,KIR3DS1*0130118,5,1054,0.004743833017077799
KIR3DS1,KIR3DS1*0130119,6,1054,0.0056925996204933585
KIR3DS1,KIR3DS1*0130121,1,1054,0.0009487666034155598
