gene1,gene2,D,Wn,hap_num,sample_num,Wab,min_w
IGHV3-48,TRBV2,0.286559555848317,0.0638958387950042,8,621,0.0638958387949719,0.0400689843703808
TRBV2,IGHV3-48,0.286559555848317,0.0638958387950042,8,621,0.0400689843703808,0.0400689843703808
IGHV3-48,TRBV30,0.188746214479932,0.170903210968323,16,609,0.169564529278621,0.169564529278621
TRBV30,IGHV3-48,0.188746214479932,0.170903210968323,16,609,0.179205981836358,0.169564529278621
IGHV3-48,TRBV5-3,0.0754592470910354,0.0432104904836256,8,595,0.0432104904836131,0.0273867690145365
TRBV5-3,IGHV3-48,0.0754592470910354,0.0432104904836256,8,595,0.0273867690145365,0.0273867690145365
IGHV3-48,TRBV5-5,0.10092835093466,0.11975952151764,8,611,0.119759521517643,0.0650799189339344
TRBV5-5,IGHV3-48,0.10092835093466,0.11975952151764,8,611,0.0650799189339344,0.0650799189339344
IGHV3-48,TRBV6-4,0.0655897087964521,0.0488853137759327,8,591,0.048885313775924,0.0280570109928409
TRBV6-4,IGHV3-48,0.0655897087964521,0.0488853137759327,8,591,0.0280570109928409,0.0280570109928409
IGHV3-48,TRBV6-6,0.0787251183765539,0.065813002895458,14,589,0.0739253952366732,0.0632204353783829
TRBV6-6,IGHV3-48,0.0787251183765539,0.065813002895458,14,589,0.0632204353783829,0.0632204353783829
IGHV3-48,TRBV7-2,0.0705271541764931,0.0891896691931389,8,610,0.089189669193138,0.0465576036734569
TRBV7-2,IGHV3-48,0.0705271541764931,0.0891896691931389,8,610,0.0465576036734569,0.0465576036734569
IGHV3-48,TRBV7-3,0.12885502778041,0.112621966773237,12,581,0.118789887907903,0.0908611633199269
TRBV7-3,IGHV3-48,0.12885502778041,0.112621966773237,12,581,0.0908611633199269,0.0908611633199269
IGHV3-48,TRBV7-9,0.15578185171394,0.163385533447481,8,572,0.163385533447481,0.10222497534461
TRBV7-9,IGHV3-48,0.15578185171394,0.163385533447481,8,572,0.10222497534461,0.10222497534461
IGHV3-48,TRBV9,0.128655655932063,0.105622684105002,8,594,0.105622684104999,0.0585216481766358
TRBV9,IGHV3-48,0.128655655932063,0.105622684105002,8,594,0.0585216481766358,0.0585216481766358
IGHV3-48,TRGJ1,0.0119636514141651,0.0125365648697001,8,604,0.0125365648697026,0.0069606620528124
TRGJ1,IGHV3-48,0.0119636514141651,0.0125365648697001,8,604,0.0069606620528124,0.0069606620528124
IGHV3-48,TRGV10,0.999977605903355,0.0621199140262138,6,612,0.0621199140267249,0.0319438924845324
TRGV10,IGHV3-48,0.999977605903355,0.0621199140262138,6,612,0.0319438924845324,0.0319438924845324
IGHV3-48,TRGV2,0.0762551162447445,0.0876737804262528,12,585,0.0830949434260186,0.0673703481451078
TRGV2,IGHV3-48,0.0762551162447445,0.0876737804262528,12,585,0.0673703481451078,0.0673703481451078
IGHV3-48,TRGV3,0.317249691788849,0.110400661307209,8,542,0.110400661307219,0.0621893535974282
TRGV3,IGHV3-48,0.317249691788849,0.110400661307209,8,542,0.0621893535974282,0.0621893535974282
IGHV3-48,TRGV9,0.382642008637261,0.110711305997585,8,619,0.110711305997576,0.0645731937832294
TRGV9,IGHV3-48,0.382642008637261,0.110711305997585,8,619,0.0645731937832294,0.0645731937832294
IGHV3-49,IGHV1-58,0.416990977829403,0.477865578761072,6,607,0.477865578761072,0.311880934862451
IGHV1-58,IGHV3-49,0.416990977829403,0.477865578761072,6,607,0.311880934862451,0.311880934862451
IGHV3-49,IGHV1-68,0.34046174391488,0.281859462207861,9,542,0.385655003103751,0.261657981701628
IGHV1-68,IGHV3-49,0.34046174391488,0.281859462207861,9,542,0.261657981701628,0.261657981701628
IGHV3-49,IGHV3-52,0.759004641803278,0.32591268270217,6,606,0.325912682702169,0.240344182480563
IGHV3-52,IGHV3-49,0.759004641803278,0.32591268270217,6,606,0.240344182480563,0.240344182480563
IGHV3-49,IGHV3-53,0.40729688314664,0.416452301808895,15,584,0.426170500525374,0.388503134555735
IGHV3-53,IGHV3-49,0.40729688314664,0.416452301808895,15,584,0.388503134555735,0.388503134555735
IGHV3-49,IGHV3-62,0.365936170605072,0.314615282093862,8,602,0.413887850362815,0.290165917109839
IGHV3-62,IGHV3-49,0.365936170605072,0.314615282093862,8,602,0.290165917109839,0.290165917109839
IGHV3-49,IGHV3-63,0.284359760032951,0.314939442056231,6,633,0.314939442056231,0.20590739997199
IGHV3-63,IGHV3-49,0.284359760032951,0.314939442056231,6,633,0.20590739997199,0.20590739997199
IGHV3-49,IGHV3-64,0.355939372748873,0.314295971172417,9,626,0.400309175425311,0.288866166907071
IGHV3-64,IGHV3-49,0.355939372748873,0.314295971172417,9,626,0.288866166907071,0.288866166907071
IGHV3-49,IGHV3-66,0.322794301635767,0.301156221009235,9,548,0.335371687967733,0.286421408184083
IGHV3-66,IGHV3-49,0.322794301635767,0.301156221009235,9,548,0.286421408184083,0.286421408184083
IGHV3-49,IGHV3-71,0.28986282905292,0.311899664105075,12,605,0.302804590511261,0.286149928714285
IGHV3-71,IGHV3-49,0.28986282905292,0.311899664105075,12,605,0.286149928714285,0.286149928714285
IGHV3-49,IGHV3-73,0.237183141333056,0.277468112090427,6,647,0.277468112090425,0.180294460459813
IGHV3-73,IGHV3-49,0.237183141333056,0.277468112090427,6,647,0.180294460459813,0.180294460459813
IGHV3-49,IGHV3-74,0.323724062615592,0.0814174052923835,6,648,0.0814174052923808,0.0533659765166003
IGHV3-74,IGHV3-49,0.323724062615592,0.0814174052923835,6,648,0.0533659765166003,0.0533659765166003
IGHV3-49,IGHV4-55,0.320798624946635,0.365373802117903,6,600,0.365373802117901,0.237039070072132
IGHV4-55,IGHV3-49,0.320798624946635,0.365373802117903,6,600,0.237039070072132,0.237039070072132
IGHV3-49,IGHV4-59,0.347090563793533,0.267717370438638,9,607,0.239969756025998,0.239969756025998
IGHV4-59,IGHV3-49,0.347090563793533,0.267717370438638,9,607,0.2529351468,0.239969756025998
IGHV3-49,IGHV5-51,0.369997193693592,0.226604979136397,10,619,0.293864370758967,0.210963358451304
IGHV5-51,IGHV3-49,0.369997193693592,0.226604979136397,10,619,0.210963358451304,0.210963358451304
IGHV3-49,IGHV7-81,0.403525647498146,0.180390810143077,5,696,0.180390810143084,0.122457037135877
IGHV7-81,IGHV3-49,0.403525647498146,0.180390810143077,5,696,0.122457037135877,0.122457037135877
IGHV3-49,IGHV8-51-1,0.42824042169484,0.441723366587961,12,610,0.416099804259373,0.414463706392446
IGHV8-51-1,IGHV3-49,0.42824042169484,0.441723366587961,12,610,0.414463706392446,0.414463706392446
IGHV3-49,IGKV1D-16,0.13931727433724,0.0398322633371581,6,568,0.0398322633371556,0.0282499489158864
IGKV1D-16,IGHV3-49,0.13931727433724,0.0398322633371581,6,568,0.0282499489158864,0.0282499489158864
IGHV3-49,IGKV1D-42,0.26931219673089,0.19575588490044,6,566,0.19575588490044,0.129067629810233
IGKV1D-42,IGHV3-49,0.26931219673089,0.19575588490044,6,566,0.129067629810233,0.129067629810233
IGHV3-49,IGKV2-30,0.0865676548565994,0.0754820787042524,6,512,0.075482078704248,0.0482784574198733
IGKV2-30,IGHV3-49,0.0865676548565994,0.0754820787042524,6,512,0.0482784574198733,0.0482784574198733
IGHV3-49,IGKV2D-26,0.999636952500764,0.0400923601063013,7,567,0.0490920706831602,0.0414882949891047
IGKV2D-26,IGHV3-49,0.999636952500764,0.0400923601063013,7,567,0.0414882949891047,0.0414882949891047
IGHV3-49,IGKV2D-29,0.124132345503664,0.137222187473976,6,551,0.137222187473976,0.0900363053187198
IGKV2D-29,IGHV3-49,0.124132345503664,0.137222187473976,6,551,0.0900363053187198,0.0900363053187198
IGHV3-49,IGKV3D-11,0.121949204221268,0.152923089406539,6,564,0.152923089406539,0.103764402791167
IGKV3D-11,IGHV3-49,0.121949204221268,0.152923089406539,6,564,0.103764402791167,0.103764402791167
IGHV3-49,IGKV3D-15,0.171793876722447,0.125257639798106,9,568,0.145738273550988,0.117207739973278
IGKV3D-15,IGHV3-49,0.171793876722447,0.125257639798106,9,568,0.117207739973278,0.117207739973278
IGHV3-49,IGLJ3,0.151167675568237,0.0633326809676998,6,570,0.0633326809677035,0.0451410877803643
IGLJ3,IGHV3-49,0.151167675568237,0.0633326809676998,6,570,0.0451410877803643,0.0451410877803643
IGHV3-49,IGLJ5,0.105549822957662,0.0480371655703231,6,592,0.0480371655703054,0.0314415311916207
IGLJ5,IGHV3-49,0.105549822957662,0.0480371655703231,6,592,0.0314415311916207,0.0314415311916207
IGHV3-49,IGLJ7,0.104539801458582,0.0462260497925473,6,624,0.0462260497925578,0.0322564418062861
IGLJ7,IGHV3-49,0.104539801458582,0.0462260497925473,6,624,0.0322564418062861,0.0322564418062861
IGHV3-49,IGLV1-41,0.0262916939096797,0.0266752762787333,6,559,0.0266752762787328,0.0203453255744014
IGLV1-41,IGHV3-49,0.0262916939096797,0.0266752762787333,6,559,0.0203453255744014,0.0203453255744014
IGHV3-49,IGLV1-44,0.35386162964093,0.0691923049073317,7,579,0.0920363188204011,0.0670599160004556
IGLV1-44,IGHV3-49,0.35386162964093,0.0691923049073317,7,579,0.0670599160004556,0.0670599160004556
IGHV3-49,IGLV1-47,0.0518493716087497,0.0329779664731927,8,590,0.0350476799632594,0.0309662862529302
IGLV1-47,IGHV3-49,0.0518493716087497,0.0329779664731927,8,590,0.0309662862529302,0.0309662862529302
IGHV3-49,IGLV1-51,0.192170283725028,0.137716332122855,6,614,0.13771633212286,0.090693616407041
IGLV1-51,IGHV3-49,0.192170283725028,0.137716332122855,6,614,0.090693616407041,0.090693616407041
IGHV3-49,IGLV10-54,0.0616156692767972,0.10831779502427,15,604,0.0573449912219777,0.0573449912219777
IGLV10-54,IGHV3-49,0.0616156692767972,0.10831779502427,15,604,0.10121098420406,0.0573449912219777
IGHV3-49,IGLV11-55,0.113643715502855,0.139895790186719,6,605,0.13989579018672,0.0913500926866101
IGLV11-55,IGHV3-49,0.113643715502855,0.139895790186719,6,605,0.0913500926866101,0.0913500926866101
IGHV3-49,IGLV2-18,0.0804385344806583,0.0723434649712205,6,523,0.0723434649712259,0.0503226262222471
IGLV2-18,IGHV3-49,0.0804385344806583,0.0723434649712205,6,523,0.0503226262222471,0.0503226262222471
IGHV3-49,IGLV2-23,0.0458846389141009,0.0442099428478617,9,505,0.0451927942024637,0.0438564595293056
IGLV2-23,IGHV3-49,0.0458846389141009,0.0442099428478617,9,505,0.0438564595293056,0.0438564595293056
IGHV3-49,IGLV2-34,0.0678464731527349,0.0495850017829568,6,559,0.0495850017829501,0.0374556875615882
IGLV2-34,IGHV3-49,0.0678464731527349,0.0495850017829568,6,559,0.0374556875615882,0.0374556875615882
IGHV3-49,IGLV3-25,0.214666741621927,0.0738303488581843,6,513,0.0738303488581991,0.0485784669064902
IGLV3-25,IGHV3-49,0.214666741621927,0.0738303488581843,6,513,0.0485784669064902,0.0485784669064902
IGHV3-49,IGLV4-60,0.145452402617353,0.0603512343321809,6,608,0.0603512343321861,0.0425827164760904
IGLV4-60,IGHV3-49,0.145452402617353,0.0603512343321809,6,608,0.0425827164760904,0.0425827164760904
IGHV3-49,IGLV5-37,0.0709865944809175,0.0839430125114133,9,558,0.0665563599887341,0.0665563599887341
IGLV5-37,IGHV3-49,0.0709865944809175,0.0839430125114133,9,558,0.0794381358532968,0.0665563599887341
IGHV3-49,IGLV5-45,0.11004613187261,0.126457563428906,14,595,0.1051919197312,0.1051919197312
IGLV5-45,IGHV3-49,0.11004613187261,0.126457563428906,14,595,0.120001714700617,0.1051919197312
IGHV3-49,IGLV5-48,0.1340489648742,0.0755890818899227,6,578,0.0755890818899106,0.0557239148290939
IGLV5-48,IGHV3-49,0.1340489648742,0.0755890818899227,6,578,0.0557239148290939,0.0557239148290939
IGHV3-49,IGLV6-57,0.108306519530788,0.139187011941442,12,599,0.110637058916947,0.110637058916947
IGLV6-57,IGHV3-49,0.108306519530788,0.139187011941442,12,599,0.128489888585127,0.110637058916947
IGHV3-49,IGLV7-46,0.0437190402820748,0.0593598552583339,11,586,0.0472951194905392,0.0472951194905392
IGLV7-46,IGHV3-49,0.0437190402820748,0.0593598552583339,11,586,0.0579024696325336,0.0472951194905392
IGHV3-49,IGLV8-61,0.0985847160985979,0.107905178212942,6,620,0.107905178212941,0.0728016967597845
IGLV8-61,IGHV3-49,0.0985847160985979,0.107905178212942,6,620,0.0728016967597845,0.0728016967597845
IGHV3-49,TRBJ1-6,0.038284957884714,0.045644358155734,6,604,0.0456443581557334,0.0297203909647442
TRBJ1-6,IGHV3-49,0.038284957884714,0.045644358155734,6,604,0.0297203909647442,0.0297203909647442
IGHV3-49,TRBJ2-7,0.203471881968742,0.0891676561834596,6,607,0.089167656183452,0.0591007127326205
TRBJ2-7,IGHV3-49,0.203471881968742,0.0891676561834596,6,607,0.0591007127326205,0.0591007127326205
IGHV3-49,TRBV10-1,0.0185581986887014,0.0214407207523788,6,627,0.0214407207523811,0.0138008039265294
TRBV10-1,IGHV3-49,0.0185581986887014,0.0214407207523788,6,627,0.0138008039265294,0.0138008039265294
IGHV3-49,TRBV10-2,0.0225309396603372,0.0121175478002178,6,640,0.0121175478002378,0.00786666433619851
TRBV10-2,IGHV3-49,0.0225309396603372,0.0121175478002178,6,640,0.00786666433619851,0.00786666433619851
IGHV3-49,TRBV10-3,0.0373778746460754,0.0449914971119742,12,631,0.0403755623078459,0.0403755623078459
TRBV10-3,IGHV3-49,0.0373778746460754,0.0449914971119742,12,631,0.0440121938136267,0.0403755623078459
IGHV3-49,TRBV11-2,0.020637256740096,0.0222341052165458,6,636,0.022234105216563,0.0143419550815995
TRBV11-2,IGHV3-49,0.020637256740096,0.0222341052165458,6,636,0.0143419550815995,0.0143419550815995
IGHV3-49,TRBV11-3,0.0196935742620023,0.010611422660115,6,627,0.0106114226601396,0.00784573209796309
TRBV11-3,IGHV3-49,0.0196935742620023,0.010611422660115,6,627,0.00784573209796309,0.00784573209796309
IGHV3-49,TRBV14,0.0426555243164612,0.0271630760934047,6,627,0.0271630760934072,0.0183831671941819
TRBV14,IGHV3-49,0.0426555243164612,0.0271630760934047,6,627,0.0183831671941819,0.0183831671941819
IGHV3-49,TRBV15,0.368342750925337,0.152038432399837,6,623,0.152038432399843,0.0988437843794081
TRBV15,IGHV3-49,0.368342750925337,0.152038432399837,6,623,0.0988437843794081,0.0988437843794081
IGHV3-49,TRBV16,0.327500556751961,0.186726337529018,6,614,0.186726337529017,0.121889512422845
TRBV16,IGHV3-49,0.327500556751961,0.186726337529018,6,614,0.121889512422845,0.121889512422845
IGHV3-49,TRBV17,0.099973587349527,0.105509092723976,6,639,0.105509092723966,0.0683086930628929
TRBV17,IGHV3-49,0.099973587349527,0.105509092723976,6,639,0.0683086930628929,0.0683086930628929
IGHV3-49,TRBV19,0.356985103012887,0.0689669865332748,6,628,0.0689669865333306,0.0473752391441232
TRBV19,IGHV3-49,0.356985103012887,0.0689669865332748,6,628,0.0473752391441232,0.0473752391441232
IGHV3-49,TRBV20-1,0.0855306573511348,0.0921538203404039,9,628,0.0937264845557629,0.0849121500173853
TRBV20-1,IGHV3-49,0.0855306573511348,0.0921538203404039,9,628,0.0849121500173853,0.0849121500173853
IGHV3-49,TRBV21-1,0.0221157782895316,0.0241462188269099,6,624,0.0241462188269026,0.0162036064056938
TRBV21-1,IGHV3-49,0.0221157782895316,0.0241462188269099,6,624,0.0162036064056938,0.0162036064056938
IGHV3-49,TRBV24-1,0.0628730202053298,0.0630319729040771,6,613,0.0630319729040874,0.0412897348627718
TRBV24-1,IGHV3-49,0.0628730202053298,0.0630319729040771,6,613,0.0412897348627718,0.0412897348627718
IGHV3-49,TRBV2,0.381961596155848,0.0885367902956739,6,651,0.0885367902956985,0.0576745969127928
TRBV2,IGHV3-49,0.381961596155848,0.0885367902956739,6,651,0.0576745969127928,0.0576745969127928
IGHV3-49,TRBV30,0.124107012133076,0.149852216699849,12,627,0.113165958128687,0.113165958128687
TRBV30,IGHV3-49,0.124107012133076,0.149852216699849,12,627,0.141700493378776,0.113165958128687
IGHV3-49,TRBV5-3,0.0313786321431656,0.016287433004054,6,629,0.0162874330040545,0.0122028520140807
TRBV5-3,IGHV3-49,0.0313786321431656,0.016287433004054,6,629,0.0122028520140807,0.0122028520140807
IGHV3-49,TRBV5-5,0.0234859371790785,0.0277594480997569,6,640,0.027759448099745,0.0184522086509861
TRBV5-5,IGHV3-49,0.0234859371790785,0.0277594480997569,6,640,0.0184522086509861,0.0184522086509861
IGHV3-49,TRBV6-4,0.0616961126063936,0.0340185124315466,6,624,0.0340185124315567,0.023861268836685
TRBV6-4,IGHV3-49,0.0616961126063936,0.0340185124315466,6,624,0.023861268836685,0.023861268836685
IGHV3-49,TRBV6-6,0.0469400869838743,0.0515342406695544,10,606,0.0438235683077147,0.0438235683077147
TRBV6-6,IGHV3-49,0.0469400869838743,0.0515342406695544,10,606,0.0515115453387298,0.0438235683077147
IGHV3-49,TRBV7-2,0.01854914466408,0.0188310296681417,6,634,0.0188310296681466,0.0141633373648461
TRBV7-2,IGHV3-49,0.01854914466408,0.0188310296681417,6,634,0.0141633373648461,0.0141633373648461
IGHV3-49,TRBV7-3,0.114488192222719,0.0734313564123496,9,603,0.0793404271121178,0.0679278822560295
TRBV7-3,IGHV3-49,0.114488192222719,0.0734313564123496,9,603,0.0679278822560295,0.0679278822560295
IGHV3-49,TRBV7-9,0.0986986675109719,0.112089486238816,6,608,0.112089486238819,0.0751260870982767
TRBV7-9,IGHV3-49,0.0986986675109719,0.112089486238816,6,608,0.0751260870982767,0.0751260870982767
IGHV3-49,TRBV9,0.0971162156421338,0.0607706628193585,6,620,0.060770662819362,0.0392206537289246
TRBV9,IGHV3-49,0.0971162156421338,0.0607706628193585,6,620,0.0392206537289246,0.0392206537289246
IGHV3-49,TRGJ1,0.014297893176157,0.0167517546892631,6,639,0.016751754689288,0.0108220280642144
TRGJ1,IGHV3-49,0.014297893176157,0.0167517546892631,6,639,0.0108220280642144,0.0108220280642144
IGHV3-49,TRGV10,0.999964613649239,0.0496959336368362,5,642,0.0496959336368607,0.0321784303025039
TRGV10,IGHV3-49,0.999964613649239,0.0496959336368362,5,642,0.0321784303025039,0.0321784303025039
IGHV3-49,TRGV2,0.067646077222535,0.073231905283569,9,619,0.0811981323255529,0.0711354927617464
TRGV2,IGHV3-49,0.067646077222535,0.073231905283569,9,619,0.0711354927617464,0.0711354927617464
IGHV3-49,TRGV3,0.146451255956176,0.0579885615798322,6,570,0.0579885615798328,0.0377222455589841
TRGV3,IGHV3-49,0.146451255956176,0.0579885615798322,6,570,0.0377222455589841,0.0377222455589841
IGHV3-49,TRGV9,0.249703130737197,0.0844550725761104,6,639,0.0844550725761124,0.0547297292914969
TRGV9,IGHV3-49,0.249703130737197,0.0844550725761104,6,639,0.0547297292914969,0.0547297292914969
IGHV3-52,IGHV1-58,0.261162738569596,0.0736912286485392,4,620,0.0736912286485433,0.0736912286485433
IGHV1-58,IGHV3-52,0.261162738569596,0.0736912286485392,4,620,0.0736912286485725,0.0736912286485433
IGHV3-52,IGHV1-68,0.212693495869215,0.0659984126009747,5,543,0.0591895449723048,0.0591895449723048
IGHV1-68,IGHV3-52,0.212693495869215,0.0659984126009747,5,543,0.0659984126009542,0.0591895449723048
IGHV3-52,IGHV3-53,0.850963655538023,0.535936581099052,10,628,0.336891481562551,0.336891481562551
IGHV3-53,IGHV3-52,0.850963655538023,0.535936581099052,10,628,0.535936581099055,0.336891481562551
IGHV3-52,IGHV3-62,0.406907093117258,0.122359787576532,6,607,0.113758562880188,0.113758562880188
IGHV3-62,IGHV3-52,0.406907093117258,0.122359787576532,6,607,0.12235978757653,0.113758562880188
IGHV3-52,IGHV3-63,0.255362392271994,0.0685715854181564,4,646,0.0685715854181635,0.0685715854181635
IGHV3-63,IGHV3-52,0.255362392271994,0.0685715854181564,4,646,0.0685715854181814,0.0685715854181635
IGHV3-52,IGHV3-64,0.109252717852166,0.0403616392033195,6,624,0.0316329178629729,0.0316329178629729
IGHV3-64,IGHV3-52,0.109252717852166,0.0403616392033195,6,624,0.0403616392033587,0.0316329178629729
IGHV3-52,IGHV3-66,0.221227288642367,0.170491383909537,6,546,0.11167379184111,0.11167379184111
IGHV3-66,IGHV3-52,0.221227288642367,0.170491383909537,6,546,0.170491383909545,0.11167379184111
IGHV3-52,IGHV3-71,0.166584565973807,0.14080079094821,8,621,0.0705242447509973,0.0705242447509973
IGHV3-71,IGHV3-52,0.166584565973807,0.14080079094821,8,621,0.14080079094821,0.0705242447509973
IGHV3-52,IGHV3-73,0.301040546687741,0.104504724023608,4,648,0.104504724023609,0.104504724023609
IGHV3-73,IGHV3-52,0.301040546687741,0.104504724023608,4,648,0.10450472402361,0.104504724023609
IGHV3-52,IGHV3-74,0.0354705473936191,0.0175174117026106,4,654,0.017517411702604,0.017517411702604
IGHV3-74,IGHV3-52,0.0354705473936191,0.0175174117026106,4,654,0.0175174117026208,0.017517411702604
IGHV3-52,IGHV4-55,0.3572537704325,0.0962526992733007,4,613,0.0962526992732965,0.0962526992732944
IGHV4-55,IGHV3-52,0.3572537704325,0.0962526992733007,4,613,0.0962526992732944,0.0962526992732944
IGHV3-52,IGHV4-59,0.728744493331911,0.10177951436795,8,617,0.0735582095562804,0.0735582095562804
IGHV4-59,IGHV3-52,0.728744493331911,0.10177951436795,8,617,0.101779514367949,0.0735582095562804
IGHV3-52,IGHV7-81,0.26213504623439,0.0269615195492113,4,697,0.0269615195492625,0.0269615195492472
IGHV7-81,IGHV3-52,0.26213504623439,0.0269615195492113,4,697,0.0269615195492472,0.0269615195492472
IGHV3-52,IGKV1D-16,0.0318480448816224,0.0192993138272282,4,579,0.0192993138272305,0.0192993138272059
IGKV1D-16,IGHV3-52,0.0318480448816224,0.0192993138272282,4,579,0.0192993138272059,0.0192993138272059
IGHV3-52,IGKV1D-42,0.0099270000792238,0.00667852694498226,4,566,0.00667852694492855,0.00667852694490106
IGKV1D-42,IGHV3-52,0.0099270000792238,0.00667852694498226,4,566,0.00667852694490106,0.00667852694490106
IGHV3-52,IGKV2-30,0.390574821816982,0.0790652302537252,4,514,0.0790652302537243,0.0790652302537234
IGKV2-30,IGHV3-52,0.390574821816982,0.0790652302537252,4,514,0.0790652302537234,0.0790652302537234
IGHV3-52,IGKV2D-26,1,0.0135744964016952,4,575,0.0117532994889554,0.0117532994889554
IGKV2D-26,IGHV3-52,1,0.0135744964016952,4,575,0.0135744964017035,0.0117532994889554
IGHV3-52,IGKV2D-29,0.32363834001394,0.0854411801257374,4,553,0.0854411801257386,0.0854411801257386
IGKV2D-29,IGHV3-52,0.32363834001394,0.0854411801257374,4,553,0.0854411801257432,0.0854411801257386
IGHV3-52,IGKV3D-11,0.11962413399629,0.0386290663587204,4,576,0.0386290663587227,0.0386290663587227
IGKV3D-11,IGHV3-52,0.11962413399629,0.0386290663587204,4,576,0.0386290663587254,0.0386290663587227
IGHV3-52,IGKV3D-15,0.0635890251114893,0.0535787359190709,6,574,0.036046532422999,0.036046532422999
IGKV3D-15,IGHV3-52,0.0635890251114893,0.0535787359190709,6,574,0.0535787359190813,0.036046532422999
IGHV3-52,IGLJ3,0.42898545501561,0.0443609131228419,4,573,0.0443609131228107,0.0443609131228107
IGLJ3,IGHV3-52,0.42898545501561,0.0443609131228419,4,573,0.0443609131228188,0.0443609131228107
IGHV3-52,IGLJ5,0.00617938605540033,0.00474105689437257,4,591,0.00474105689425001,0.00474105689423874
IGLJ5,IGHV3-52,0.00617938605540033,0.00474105689437257,4,591,0.00474105689423874,0.00474105689423874
IGHV3-52,IGLJ7,0.0632090301335781,0.0468862846257155,4,628,0.046886284625753,0.0468862846257285
IGLJ7,IGHV3-52,0.0632090301335781,0.0468862846257155,4,628,0.0468862846257285,0.0468862846257285
IGHV3-52,IGLV1-41,0.081351088719986,0.0404719570493544,4,567,0.0404719570493514,0.0404719570493326
IGLV1-41,IGHV3-52,0.081351088719986,0.0404719570493544,4,567,0.0404719570493326,0.0404719570493326
IGHV3-52,IGLV1-44,0.247532654897638,0.0612390688267584,6,587,0.0238275801048501,0.0238275801048501
IGLV1-44,IGHV3-52,0.247532654897638,0.0612390688267584,6,587,0.0612390688267701,0.0238275801048501
IGHV3-52,IGLV1-47,0.0126166590185842,0.0186665485921421,5,601,0.0117881716893701,0.0117881716893701
IGLV1-47,IGHV3-52,0.0126166590185842,0.0186665485921421,5,601,0.018666548592154,0.0117881716893701
IGHV3-52,IGLV1-51,0.0636405202316987,0.0478606901600762,4,613,0.0478606901600841,0.0478606901600766
IGLV1-51,IGHV3-52,0.0636405202316987,0.0478606901600762,4,613,0.0478606901600766,0.0478606901600766
IGHV3-52,IGLV10-54,0.0892916093548841,0.0519282563001837,10,604,0.0363037858535018,0.0363037858535018
IGLV10-54,IGHV3-52,0.0892916093548841,0.0519282563001837,10,604,0.0519282563001621,0.0363037858535018
IGHV3-52,IGLV11-55,0.150347594663443,0.0454961223998881,4,609,0.0454961223998862,0.0454961223998847
IGLV11-55,IGHV3-52,0.150347594663443,0.0454961223998881,4,609,0.0454961223998847,0.0454961223998847
IGHV3-52,IGLV2-18,0.204438836948785,0.137249813045289,4,522,0.137249813045292,0.137249813045291
IGLV2-18,IGHV3-52,0.204438836948785,0.137249813045289,4,522,0.137249813045291,0.137249813045291
IGHV3-52,IGLV2-23,0.2220110909609,0.0704383520042917,6,509,0.0628068387978454,0.0628068387978454
IGLV2-23,IGHV3-52,0.2220110909609,0.0704383520042917,6,509,0.0704383520042831,0.0628068387978454
IGHV3-52,IGLV2-34,0.147206820469958,0.0924010214467266,4,568,0.0924010214467367,0.0924010214467367
IGLV2-34,IGHV3-52,0.147206820469958,0.0924010214467266,4,568,0.0924010214467444,0.0924010214467367
IGHV3-52,IGLV3-25,0.165908754723854,0.0963360429101578,4,509,0.0963360429101723,0.0963360429101635
IGLV3-25,IGHV3-52,0.165908754723854,0.0963360429101578,4,509,0.0963360429101635,0.0963360429101635
IGHV3-52,IGLV4-60,0.0108013806084021,0.00918589468748115,4,620,0.00918589468737015,0.00918589468737015
IGLV4-60,IGHV3-52,0.0108013806084021,0.00918589468748115,4,620,0.00918589468741344,0.00918589468737015
IGHV3-52,IGLV5-37,0.312651450311391,0.0681765178481128,6,561,0.0395446343027628,0.0395446343027628
IGLV5-37,IGHV3-52,0.312651450311391,0.0681765178481128,6,561,0.0681765178481273,0.0395446343027628
IGHV3-52,IGLV5-45,0.128605436062288,0.0909405713115966,10,599,0.0565198212110493,0.0565198212110493
IGLV5-45,IGHV3-52,0.128605436062288,0.0909405713115966,10,599,0.0909405713116016,0.0565198212110493
IGHV3-52,IGLV5-48,0.0104120541254472,0.0079328942974316,4,589,0.00793289429743185,0.00793289429737592
IGLV5-48,IGHV3-52,0.0104120541254472,0.0079328942974316,4,589,0.00793289429737592,0.00793289429737592
IGHV3-52,IGLV6-57,0.0957805132530291,0.0499779475463822,8,599,0.0304420034849679,0.0304420034849679
IGLV6-57,IGHV3-52,0.0957805132530291,0.0499779475463822,8,599,0.0499779475463778,0.0304420034849679
IGHV3-52,IGLV7-46,0.039724939800253,0.022829252603374,7,592,0.0140546824295951,0.0140546824295951
IGLV7-46,IGHV3-52,0.039724939800253,0.022829252603374,7,592,0.0228292526033772,0.0140546824295951
IGHV3-52,IGLV8-61,0.189670195009347,0.0388785994982426,4,627,0.0388785994982295,0.0388785994981966
IGLV8-61,IGHV3-52,0.189670195009347,0.0388785994982426,4,627,0.0388785994981966,0.0388785994981966
IGHV3-52,TRBJ1-6,0.0593731216844336,0.0196770988676431,4,609,0.0196770988676328,0.0196770988676071
TRBJ1-6,IGHV3-52,0.0593731216844336,0.0196770988676431,4,609,0.0196770988676071,0.0196770988676071
