type,Wn,Class
inter,0.115318716438691,HLA
inter,0.115318716438691,VDJ
inter,0.115318716438691,VDJ
inter,0.115318716438691,HLA
inter,0.101409137793736,HLA
inter,0.101409137793736,VDJ
inter,0.101409137793736,VDJ
inter,0.101409137793736,HLA
inter,0.0674837700933087,HLA
inter,0.0674837700933087,VDJ
inter,0.0674837700933087,VDJ
inter,0.0674837700933087,HLA
inter,0.103757320433716,HLA
inter,0.103757320433716,VDJ
inter,0.103757320433716,VDJ
inter,0.103757320433716,HLA
inter,0.14820566073754,HLA
inter,0.14820566073754,VDJ
inter,0.14820566073754,VDJ
inter,0.14820566073754,HLA
inter,0.15174660014916,HLA
inter,0.15174660014916,VDJ
inter,0.15174660014916,VDJ
inter,0.15174660014916,HLA
inter,0.0544084107338527,HLA
inter,0.0544084107338527,VDJ
inter,0.0544084107338527,VDJ
inter,0.0544084107338527,HLA
inter,0.0882484253980515,HLA
inter,0.0882484253980515,VDJ
inter,0.0882484253980515,VDJ
inter,0.0882484253980515,HLA
inter,0.108387800524091,HLA
inter,0.108387800524091,VDJ
inter,0.108387800524091,VDJ
inter,0.108387800524091,HLA
inter,0.0877444664750326,HLA
inter,0.0877444664750326,VDJ
inter,0.0877444664750326,VDJ
inter,0.0877444664750326,HLA
inter,0.0647519339134754,HLA
inter,0.0647519339134754,VDJ
inter,0.0647519339134754,VDJ
inter,0.0647519339134754,HLA
inter,0.142228676103582,HLA
inter,0.142228676103582,VDJ
inter,0.142228676103582,VDJ
inter,0.142228676103582,HLA
inter,0.0698656289628776,HLA
inter,0.0698656289628776,VDJ
inter,0.0698656289628776,VDJ
inter,0.0698656289628776,HLA
inter,0.10065604284693,HLA
inter,0.10065604284693,VDJ
inter,0.10065604284693,VDJ
inter,0.10065604284693,HLA
inter,0.0824655974267251,HLA
inter,0.0824655974267251,VDJ
inter,0.0824655974267251,VDJ
inter,0.0824655974267251,HLA
inter,0.129399611433706,HLA
inter,0.129399611433706,VDJ
inter,0.129399611433706,VDJ
inter,0.129399611433706,HLA
inter,0.110126293342974,HLA
inter,0.110126293342974,VDJ
inter,0.110126293342974,VDJ
inter,0.110126293342974,HLA
inter,0.0767678749487749,HLA
inter,0.0767678749487749,VDJ
inter,0.0767678749487749,VDJ
inter,0.0767678749487749,HLA
inter,0.125827605238512,HLA
inter,0.125827605238512,VDJ
inter,0.125827605238512,VDJ
inter,0.125827605238512,HLA
inter,0.10160368172751,HLA
inter,0.10160368172751,VDJ
inter,0.10160368172751,VDJ
inter,0.10160368172751,HLA
inter,0.0946468207100536,HLA
inter,0.0946468207100536,VDJ
inter,0.0946468207100536,VDJ
inter,0.0946468207100536,HLA
inter,0.065453031571448,HLA
inter,0.065453031571448,VDJ
inter,0.065453031571448,VDJ
inter,0.065453031571448,HLA
inter,0.0511170892030799,HLA
inter,0.0511170892030799,VDJ
inter,0.0511170892030799,VDJ
inter,0.0511170892030799,HLA
inter,0.0831239157530063,HLA
inter,0.0831239157530063,VDJ
inter,0.0831239157530063,VDJ
inter,0.0831239157530063,HLA
inter,0.0933166354022971,HLA
inter,0.0933166354022971,VDJ
inter,0.0933166354022971,VDJ
inter,0.0933166354022971,HLA
inter,0.0879810623283733,HLA
inter,0.0879810623283733,VDJ
inter,0.0879810623283733,VDJ
inter,0.0879810623283733,HLA
inter,0.109048375912986,HLA
inter,0.109048375912986,VDJ
inter,0.109048375912986,VDJ
inter,0.109048375912986,HLA
inter,0.0960601385751418,HLA
inter,0.0960601385751418,VDJ
inter,0.0960601385751418,VDJ
inter,0.0960601385751418,HLA
inter,0.0565217534634424,HLA
inter,0.0565217534634424,VDJ
inter,0.0565217534634424,VDJ
inter,0.0565217534634424,HLA
inter,0.176193948174736,HLA
inter,0.176193948174736,VDJ
inter,0.176193948174736,VDJ
inter,0.176193948174736,HLA
inter,0.0901345020408712,HLA
inter,0.0901345020408712,VDJ
inter,0.0901345020408712,VDJ
inter,0.0901345020408712,HLA
inter,0.0908830382802555,HLA
inter,0.0908830382802555,VDJ
inter,0.0908830382802555,VDJ
inter,0.0908830382802555,HLA
inter,0.0778550239813859,HLA
inter,0.0778550239813859,VDJ
inter,0.0778550239813859,VDJ
inter,0.0778550239813859,HLA
inter,0.102555489787664,HLA
inter,0.102555489787664,VDJ
inter,0.102555489787664,VDJ
inter,0.102555489787664,HLA
inter,0.110167780713587,HLA
inter,0.110167780713587,VDJ
inter,0.110167780713587,VDJ
inter,0.110167780713587,HLA
inter,0.0509584153113644,HLA
inter,0.0509584153113644,VDJ
inter,0.0509584153113644,VDJ
inter,0.0509584153113644,HLA
inter,0.0528595059767156,HLA
inter,0.0528595059767156,VDJ
inter,0.0528595059767156,VDJ
inter,0.0528595059767156,HLA
intra,0.190894762960241,HLA
intra,0.190894762960241,HLA
intra,0.156667788660907,HLA
intra,0.156667788660907,HLA
intra,0.0786131476063339,HLA
intra,0.0786131476063339,HLA
intra,0.12911136192738,HLA
intra,0.12911136192738,HLA
inter,0.0929425171173876,HLA
inter,0.0929425171173876,VDJ
inter,0.0929425171173876,VDJ
inter,0.0929425171173876,HLA
inter,0.0797488946562258,HLA
inter,0.0797488946562258,VDJ
inter,0.0797488946562258,VDJ
inter,0.0797488946562258,HLA
inter,0.172076397579908,HLA
inter,0.172076397579908,VDJ
inter,0.172076397579908,VDJ
inter,0.172076397579908,HLA
inter,0.0847098997557899,HLA
inter,0.0847098997557899,VDJ
inter,0.0847098997557899,VDJ
inter,0.0847098997557899,HLA
inter,0.097705292692165,HLA
inter,0.097705292692165,VDJ
inter,0.097705292692165,VDJ
inter,0.097705292692165,HLA
inter,0.098823069862704,HLA
inter,0.098823069862704,VDJ
inter,0.098823069862704,VDJ
inter,0.098823069862704,HLA
inter,0.0495539415649119,HLA
inter,0.0495539415649119,VDJ
inter,0.0495539415649119,VDJ
inter,0.0495539415649119,HLA
inter,0.121627730624661,HLA
inter,0.121627730624661,VDJ
inter,0.121627730624661,VDJ
inter,0.121627730624661,HLA
inter,0.0798789973709641,HLA
inter,0.0798789973709641,VDJ
inter,0.0798789973709641,VDJ
inter,0.0798789973709641,HLA
inter,0.0839887254528045,HLA
inter,0.0839887254528045,VDJ
inter,0.0839887254528045,VDJ
inter,0.0839887254528045,HLA
inter,0.0875256772132899,HLA
inter,0.0875256772132899,VDJ
inter,0.0875256772132899,VDJ
inter,0.0875256772132899,HLA
inter,0.0847160464515942,HLA
inter,0.0847160464515942,VDJ
inter,0.0847160464515942,VDJ
inter,0.0847160464515942,HLA
inter,0.118479409109151,HLA
inter,0.118479409109151,VDJ
inter,0.118479409109151,VDJ
inter,0.118479409109151,HLA
inter,0.0751037922830518,HLA
inter,0.0751037922830518,VDJ
inter,0.0751037922830518,VDJ
inter,0.0751037922830518,HLA
inter,0.0715811854736516,HLA
inter,0.0715811854736516,VDJ
inter,0.0715811854736516,VDJ
inter,0.0715811854736516,HLA
inter,0.0154803265297213,HLA
inter,0.0154803265297213,VDJ
inter,0.0154803265297213,VDJ
inter,0.0154803265297213,HLA
inter,0.121722055128132,HLA
inter,0.121722055128132,VDJ
inter,0.121722055128132,VDJ
inter,0.121722055128132,HLA
inter,0.1269361277301,HLA
inter,0.1269361277301,VDJ
inter,0.1269361277301,VDJ
inter,0.1269361277301,HLA
inter,0.0875427856269876,HLA
inter,0.0875427856269876,VDJ
inter,0.0875427856269876,VDJ
inter,0.0875427856269876,HLA
inter,0.0702206467680266,HLA
inter,0.0702206467680266,VDJ
inter,0.0702206467680266,VDJ
inter,0.0702206467680266,HLA
inter,0.0727570096736991,HLA
inter,0.0727570096736991,VDJ
inter,0.0727570096736991,VDJ
inter,0.0727570096736991,HLA
inter,0.114671919601368,HLA
inter,0.114671919601368,VDJ
inter,0.114671919601368,VDJ
inter,0.114671919601368,HLA
inter,0.0354004401352354,HLA
inter,0.0354004401352354,VDJ
inter,0.0354004401352354,VDJ
inter,0.0354004401352354,HLA
inter,0.164282205778546,HLA
inter,0.164282205778546,VDJ
inter,0.164282205778546,VDJ
inter,0.164282205778546,HLA
inter,0.0849638412605917,HLA
inter,0.0849638412605917,VDJ
inter,0.0849638412605917,VDJ
inter,0.0849638412605917,HLA
inter,0.133199295489578,HLA
inter,0.133199295489578,VDJ
inter,0.133199295489578,VDJ
inter,0.133199295489578,HLA
inter,0.0606550069777764,HLA
inter,0.0606550069777764,VDJ
inter,0.0606550069777764,VDJ
inter,0.0606550069777764,HLA
inter,0.134630323019289,HLA
inter,0.134630323019289,VDJ
inter,0.134630323019289,VDJ
inter,0.134630323019289,HLA
inter,0.095197292945098,HLA
inter,0.095197292945098,VDJ
inter,0.095197292945098,VDJ
inter,0.095197292945098,HLA
inter,0.0889111346680982,HLA
inter,0.0889111346680982,VDJ
inter,0.0889111346680982,VDJ
inter,0.0889111346680982,HLA
inter,0.0859751211378744,HLA
inter,0.0859751211378744,VDJ
inter,0.0859751211378744,VDJ
inter,0.0859751211378744,HLA
inter,0.100470199913436,HLA
inter,0.100470199913436,VDJ
inter,0.100470199913436,VDJ
inter,0.100470199913436,HLA
inter,0.0876855568597014,HLA
inter,0.0876855568597014,VDJ
inter,0.0876855568597014,VDJ
inter,0.0876855568597014,HLA
inter,0.0794812174092123,HLA
inter,0.0794812174092123,VDJ
inter,0.0794812174092123,VDJ
inter,0.0794812174092123,HLA
inter,0.0455128277433477,HLA
inter,0.0455128277433477,VDJ
inter,0.0455128277433477,VDJ
inter,0.0455128277433477,HLA
inter,0.103733779012055,HLA
inter,0.103733779012055,VDJ
inter,0.103733779012055,VDJ
inter,0.103733779012055,HLA
inter,0.143076915255429,HLA
inter,0.143076915255429,VDJ
inter,0.143076915255429,VDJ
inter,0.143076915255429,HLA
inter,0.0882332196407936,HLA
inter,0.0882332196407936,VDJ
inter,0.0882332196407936,VDJ
inter,0.0882332196407936,HLA
inter,0.149442751253886,HLA
inter,0.149442751253886,VDJ
inter,0.149442751253886,VDJ
inter,0.149442751253886,HLA
inter,0.110478441916834,HLA
inter,0.110478441916834,VDJ
inter,0.110478441916834,VDJ
inter,0.110478441916834,HLA
inter,0.115805296170599,HLA
inter,0.115805296170599,VDJ
inter,0.115805296170599,VDJ
inter,0.115805296170599,HLA
inter,0.100484827139949,HLA
inter,0.100484827139949,VDJ
inter,0.100484827139949,VDJ
inter,0.100484827139949,HLA
inter,0.0849342466662809,HLA
inter,0.0849342466662809,VDJ
inter,0.0849342466662809,VDJ
inter,0.0849342466662809,HLA
inter,0.0941357408876205,HLA
inter,0.0941357408876205,VDJ
inter,0.0941357408876205,VDJ
inter,0.0941357408876205,HLA
inter,0.130103151371739,HLA
inter,0.130103151371739,VDJ
inter,0.130103151371739,VDJ
inter,0.130103151371739,HLA
inter,0.0957673808905418,HLA
inter,0.0957673808905418,VDJ
inter,0.0957673808905418,VDJ
inter,0.0957673808905418,HLA
inter,0.115121233526463,HLA
inter,0.115121233526463,VDJ
inter,0.115121233526463,VDJ
inter,0.115121233526463,HLA
inter,0.0509195774848623,HLA
inter,0.0509195774848623,VDJ
inter,0.0509195774848623,VDJ
inter,0.0509195774848623,HLA
inter,0.078912059936026,HLA
inter,0.078912059936026,VDJ
inter,0.078912059936026,VDJ
inter,0.078912059936026,HLA
inter,0.123297503505157,HLA
inter,0.123297503505157,VDJ
inter,0.123297503505157,VDJ
inter,0.123297503505157,HLA
inter,0.0871339859169064,HLA
inter,0.0871339859169064,VDJ
inter,0.0871339859169064,VDJ
inter,0.0871339859169064,HLA
inter,0.0829617006395243,HLA
inter,0.0829617006395243,VDJ
inter,0.0829617006395243,VDJ
inter,0.0829617006395243,HLA
inter,0.0599958556770591,HLA
inter,0.0599958556770591,VDJ
inter,0.0599958556770591,VDJ
inter,0.0599958556770591,HLA
inter,0.158258128999761,HLA
inter,0.158258128999761,VDJ
inter,0.158258128999761,VDJ
inter,0.158258128999761,HLA
inter,0.126672723383589,HLA
inter,0.126672723383589,VDJ
inter,0.126672723383589,VDJ
inter,0.126672723383589,HLA
inter,0.0502905476814584,HLA
inter,0.0502905476814584,VDJ
inter,0.0502905476814584,VDJ
inter,0.0502905476814584,HLA
inter,0.0850068763288658,HLA
inter,0.0850068763288658,VDJ
inter,0.0850068763288658,VDJ
inter,0.0850068763288658,HLA
inter,0.216867519036708,HLA
inter,0.216867519036708,VDJ
inter,0.216867519036708,VDJ
inter,0.216867519036708,HLA
inter,0.100025099190745,HLA
inter,0.100025099190745,VDJ
inter,0.100025099190745,VDJ
inter,0.100025099190745,HLA
inter,0.160122050118649,HLA
inter,0.160122050118649,VDJ
inter,0.160122050118649,VDJ
inter,0.160122050118649,HLA
inter,0.0922432023822966,HLA
inter,0.0922432023822966,VDJ
inter,0.0922432023822966,VDJ
inter,0.0922432023822966,HLA
inter,0.0537889100035775,HLA
inter,0.0537889100035775,VDJ
inter,0.0537889100035775,VDJ
inter,0.0537889100035775,HLA
intra,0.309038178804986,HLA
intra,0.309038178804986,HLA
inter,0.520416499866533,HLA
inter,0.520416499866533,VDJ
inter,0.520416499866533,VDJ
inter,0.520416499866533,HLA
inter,0.343864186724942,HLA
inter,0.343864186724942,VDJ
inter,0.343864186724942,VDJ
inter,0.343864186724942,HLA
inter,0.143924583425785,HLA
inter,0.143924583425785,VDJ
inter,0.143924583425785,VDJ
inter,0.143924583425785,HLA
inter,0.276527568106979,HLA
inter,0.276527568106979,VDJ
inter,0.276527568106979,VDJ
inter,0.276527568106979,HLA
inter,0.508662972374299,HLA
inter,0.508662972374299,VDJ
inter,0.508662972374299,VDJ
inter,0.508662972374299,HLA
inter,0.50709255283711,HLA
inter,0.50709255283711,VDJ
inter,0.50709255283711,VDJ
inter,0.50709255283711,HLA
inter,0.189061476318759,HLA
inter,0.189061476318759,VDJ
inter,0.189061476318759,VDJ
inter,0.189061476318759,HLA
inter,0.122852201739517,HLA
inter,0.122852201739517,VDJ
inter,0.122852201739517,VDJ
inter,0.122852201739517,HLA
inter,0.17589717876773,HLA
inter,0.17589717876773,VDJ
inter,0.17589717876773,VDJ
inter,0.17589717876773,HLA
inter,0.149417008925689,HLA
inter,0.149417008925689,VDJ
inter,0.149417008925689,VDJ
inter,0.149417008925689,HLA
inter,0.0899619261656659,HLA
inter,0.0899619261656659,VDJ
inter,0.0899619261656659,VDJ
inter,0.0899619261656659,HLA
inter,0.126555866782143,HLA
inter,0.126555866782143,VDJ
inter,0.126555866782143,VDJ
inter,0.126555866782143,HLA
inter,0.109194326165713,HLA
inter,0.109194326165713,VDJ
inter,0.109194326165713,VDJ
inter,0.109194326165713,HLA
inter,0.108816963581793,HLA
inter,0.108816963581793,VDJ
inter,0.108816963581793,VDJ
inter,0.108816963581793,HLA
inter,0.208110107878858,HLA
inter,0.208110107878858,VDJ
inter,0.208110107878858,VDJ
inter,0.208110107878858,HLA
inter,0.293401001238216,HLA
inter,0.293401001238216,VDJ
inter,0.293401001238216,VDJ
inter,0.293401001238216,HLA
inter,0.16210738602476,HLA
inter,0.16210738602476,VDJ
inter,0.16210738602476,VDJ
inter,0.16210738602476,HLA
inter,0.134270541927692,HLA
inter,0.134270541927692,VDJ
inter,0.134270541927692,VDJ
inter,0.134270541927692,HLA
inter,0.209037594869425,HLA
inter,0.209037594869425,VDJ
inter,0.209037594869425,VDJ
inter,0.209037594869425,HLA
inter,0.155609526857327,HLA
inter,0.155609526857327,VDJ
inter,0.155609526857327,VDJ
inter,0.155609526857327,HLA
inter,0.209839841888966,HLA
inter,0.209839841888966,VDJ
inter,0.209839841888966,VDJ
inter,0.209839841888966,HLA
inter,0.140087506233584,HLA
inter,0.140087506233584,VDJ
inter,0.140087506233584,VDJ
inter,0.140087506233584,HLA
inter,0.106889381633533,HLA
inter,0.106889381633533,VDJ
inter,0.106889381633533,VDJ
inter,0.106889381633533,HLA
inter,0.176637165260622,HLA
inter,0.176637165260622,VDJ
inter,0.176637165260622,VDJ
inter,0.176637165260622,HLA
inter,0.14972472608644,HLA
inter,0.14972472608644,VDJ
inter,0.14972472608644,VDJ
inter,0.14972472608644,HLA
inter,0.148494281199767,HLA
inter,0.148494281199767,VDJ
inter,0.148494281199767,VDJ
inter,0.148494281199767,HLA
inter,0.0820765745312188,HLA
inter,0.0820765745312188,VDJ
inter,0.0820765745312188,VDJ
inter,0.0820765745312188,HLA
inter,0.14540222395486,HLA
inter,0.14540222395486,VDJ
inter,0.14540222395486,VDJ
inter,0.14540222395486,HLA
inter,0.102789166522862,HLA
inter,0.102789166522862,VDJ
inter,0.102789166522862,VDJ
inter,0.102789166522862,HLA
inter,0.0896471006752984,HLA
inter,0.0896471006752984,VDJ
inter,0.0896471006752984,VDJ
inter,0.0896471006752984,HLA
inter,0.200997190993495,HLA
inter,0.200997190993495,VDJ
inter,0.200997190993495,VDJ
inter,0.200997190993495,HLA
inter,0.125350240828466,HLA
inter,0.125350240828466,VDJ
inter,0.125350240828466,VDJ
inter,0.125350240828466,HLA
inter,0.11760274136141,HLA
inter,0.11760274136141,VDJ
inter,0.11760274136141,VDJ
inter,0.11760274136141,HLA
inter,0.133140432081052,HLA
inter,0.133140432081052,VDJ
inter,0.133140432081052,VDJ
inter,0.133140432081052,HLA
inter,0.0351385278790267,HLA
inter,0.0351385278790267,VDJ
inter,0.0351385278790267,VDJ
inter,0.0351385278790267,HLA
inter,0.0626751314246321,HLA
inter,0.0626751314246321,VDJ
inter,0.0626751314246321,VDJ
inter,0.0626751314246321,HLA
inter,0.102827076293203,HLA
inter,0.102827076293203,VDJ
inter,0.102827076293203,VDJ
inter,0.102827076293203,HLA
inter,0.0751941043348471,HLA
inter,0.0751941043348471,VDJ
inter,0.0751941043348471,VDJ
inter,0.0751941043348471,HLA
inter,0.158609057705143,HLA
inter,0.158609057705143,VDJ
inter,0.158609057705143,VDJ
inter,0.158609057705143,HLA
inter,0.118510501956494,HLA
inter,0.118510501956494,VDJ
inter,0.118510501956494,VDJ
inter,0.118510501956494,HLA
inter,0.0936341411284782,HLA
inter,0.0936341411284782,VDJ
inter,0.0936341411284782,VDJ
inter,0.0936341411284782,HLA
inter,0.0896468441673791,HLA
inter,0.0896468441673791,VDJ
inter,0.0896468441673791,VDJ
inter,0.0896468441673791,HLA
inter,0.324045024667319,HLA
inter,0.324045024667319,VDJ
inter,0.324045024667319,VDJ
inter,0.324045024667319,HLA
inter,0.104585575191442,HLA
inter,0.104585575191442,VDJ
inter,0.104585575191442,VDJ
inter,0.104585575191442,HLA
inter,0.0648880979131512,HLA
inter,0.0648880979131512,VDJ
inter,0.0648880979131512,VDJ
inter,0.0648880979131512,HLA
inter,0.173326760666412,HLA
inter,0.173326760666412,VDJ
inter,0.173326760666412,VDJ
inter,0.173326760666412,HLA
inter,0.109031548452876,HLA
inter,0.109031548452876,VDJ
inter,0.109031548452876,VDJ
inter,0.109031548452876,HLA
inter,0.0783593915410946,HLA
inter,0.0783593915410946,VDJ
inter,0.0783593915410946,VDJ
inter,0.0783593915410946,HLA
inter,0.0641604664460293,HLA
inter,0.0641604664460293,VDJ
inter,0.0641604664460293,VDJ
inter,0.0641604664460293,HLA
inter,0.170573579742986,HLA
inter,0.170573579742986,VDJ
inter,0.170573579742986,VDJ
inter,0.170573579742986,HLA
inter,0.150859096057538,HLA
inter,0.150859096057538,VDJ
inter,0.150859096057538,VDJ
inter,0.150859096057538,HLA
inter,0.295340113601811,HLA
inter,0.295340113601811,VDJ
inter,0.295340113601811,VDJ
inter,0.295340113601811,HLA
inter,0.0506286385353485,HLA
inter,0.0506286385353485,VDJ
inter,0.0506286385353485,VDJ
inter,0.0506286385353485,HLA
inter,0.161500210506892,HLA
inter,0.161500210506892,VDJ
inter,0.161500210506892,VDJ
inter,0.161500210506892,HLA
inter,0.119675104186917,HLA
inter,0.119675104186917,VDJ
inter,0.119675104186917,VDJ
inter,0.119675104186917,HLA
inter,0.0930590538020956,HLA
inter,0.0930590538020956,VDJ
inter,0.0930590538020956,VDJ
inter,0.0930590538020956,HLA
inter,0.0945803711414571,HLA
inter,0.0945803711414571,VDJ
inter,0.0945803711414571,VDJ
inter,0.0945803711414571,HLA
inter,0.0808829920493998,HLA
inter,0.0808829920493998,VDJ
inter,0.0808829920493998,VDJ
inter,0.0808829920493998,HLA
inter,0.371374300742801,HLA
inter,0.371374300742801,VDJ
inter,0.371374300742801,VDJ
inter,0.371374300742801,HLA
inter,0.0843281533727606,HLA
inter,0.0843281533727606,VDJ
inter,0.0843281533727606,VDJ
inter,0.0843281533727606,HLA
inter,0.2000988644833,HLA
inter,0.2000988644833,VDJ
inter,0.2000988644833,VDJ
inter,0.2000988644833,HLA
inter,0.111179334367639,HLA
inter,0.111179334367639,VDJ
inter,0.111179334367639,VDJ
inter,0.111179334367639,HLA
inter,0.109497406326057,HLA
inter,0.109497406326057,VDJ
inter,0.109497406326057,VDJ
inter,0.109497406326057,HLA
inter,0.160043028403964,HLA
inter,0.160043028403964,VDJ
inter,0.160043028403964,VDJ
inter,0.160043028403964,HLA
inter,0.130982629575041,HLA
inter,0.130982629575041,VDJ
inter,0.130982629575041,VDJ
inter,0.130982629575041,HLA
inter,0.306614843554239,HLA
inter,0.306614843554239,VDJ
inter,0.306614843554239,VDJ
inter,0.306614843554239,HLA
inter,0.0845265831280531,HLA
inter,0.0845265831280531,VDJ
inter,0.0845265831280531,VDJ
inter,0.0845265831280531,HLA
inter,0.123656567205384,HLA
inter,0.123656567205384,VDJ
inter,0.123656567205384,VDJ
inter,0.123656567205384,HLA
inter,0.0707176413920572,HLA
inter,0.0707176413920572,VDJ
inter,0.0707176413920572,VDJ
inter,0.0707176413920572,HLA
inter,0.0752053335203171,HLA
inter,0.0752053335203171,VDJ
inter,0.0752053335203171,VDJ
inter,0.0752053335203171,HLA
inter,0.13099864417167,HLA
inter,0.13099864417167,VDJ
inter,0.13099864417167,VDJ
inter,0.13099864417167,HLA
inter,0.0944663141783128,HLA
inter,0.0944663141783128,VDJ
inter,0.0944663141783128,VDJ
inter,0.0944663141783128,HLA
inter,0.225054279830134,HLA
inter,0.225054279830134,VDJ
inter,0.225054279830134,VDJ
inter,0.225054279830134,HLA
inter,0.154002343426238,HLA
inter,0.154002343426238,VDJ
inter,0.154002343426238,VDJ
inter,0.154002343426238,HLA
inter,0.100532214606608,HLA
inter,0.100532214606608,VDJ
inter,0.100532214606608,VDJ
inter,0.100532214606608,HLA
inter,0.103439297725127,HLA
inter,0.103439297725127,VDJ
inter,0.103439297725127,VDJ
inter,0.103439297725127,HLA
inter,0.0926808667376774,HLA
inter,0.0926808667376774,VDJ
inter,0.0926808667376774,VDJ
inter,0.0926808667376774,HLA
inter,0.10808440609418,HLA
inter,0.10808440609418,VDJ
inter,0.10808440609418,VDJ
inter,0.10808440609418,HLA
inter,0.130648566901433,HLA
inter,0.130648566901433,VDJ
inter,0.130648566901433,VDJ
inter,0.130648566901433,HLA
inter,0.110590010952513,HLA
inter,0.110590010952513,VDJ
inter,0.110590010952513,VDJ
inter,0.110590010952513,HLA
inter,0.146284007406621,HLA
inter,0.146284007406621,VDJ
inter,0.146284007406621,VDJ
inter,0.146284007406621,HLA
inter,0.120849528105914,HLA
inter,0.120849528105914,VDJ
inter,0.120849528105914,VDJ
inter,0.120849528105914,HLA
inter,0.249617112709164,HLA
inter,0.249617112709164,VDJ
inter,0.249617112709164,VDJ
inter,0.249617112709164,HLA
inter,0.0982020581406494,HLA
inter,0.0982020581406494,VDJ
inter,0.0982020581406494,VDJ
inter,0.0982020581406494,HLA
inter,0.126716102553019,HLA
inter,0.126716102553019,VDJ
inter,0.126716102553019,VDJ
inter,0.126716102553019,HLA
inter,0.165623616235265,HLA
inter,0.165623616235265,VDJ
inter,0.165623616235265,VDJ
inter,0.165623616235265,HLA
inter,0.172024995914243,HLA
inter,0.172024995914243,VDJ
inter,0.172024995914243,VDJ
inter,0.172024995914243,HLA
inter,0.132697001782093,HLA
inter,0.132697001782093,VDJ
inter,0.132697001782093,VDJ
inter,0.132697001782093,HLA
inter,0.0732729912601804,HLA
inter,0.0732729912601804,VDJ
inter,0.0732729912601804,VDJ
inter,0.0732729912601804,HLA
inter,0.0781505903768195,HLA
inter,0.0781505903768195,VDJ
inter,0.0781505903768195,VDJ
inter,0.0781505903768195,HLA
inter,0.164095987403224,HLA
inter,0.164095987403224,VDJ
inter,0.164095987403224,VDJ
inter,0.164095987403224,HLA
inter,0.0616875388547031,HLA
inter,0.0616875388547031,VDJ
inter,0.0616875388547031,VDJ
inter,0.0616875388547031,HLA
inter,0.126167215837971,HLA
inter,0.126167215837971,VDJ
inter,0.126167215837971,VDJ
inter,0.126167215837971,HLA
inter,0.0470897675429531,HLA
inter,0.0470897675429531,VDJ
inter,0.0470897675429531,VDJ
inter,0.0470897675429531,HLA
inter,0.0559767840976151,HLA
inter,0.0559767840976151,VDJ
inter,0.0559767840976151,VDJ
inter,0.0559767840976151,HLA
inter,0.0652453743569138,HLA
inter,0.0652453743569138,VDJ
inter,0.0652453743569138,VDJ
inter,0.0652453743569138,HLA
inter,0.111041500390268,HLA
inter,0.111041500390268,VDJ
inter,0.111041500390268,VDJ
inter,0.111041500390268,HLA
inter,0.117153405311404,HLA
inter,0.117153405311404,VDJ
inter,0.117153405311404,VDJ
inter,0.117153405311404,HLA
inter,0.105198746242011,HLA
inter,0.105198746242011,VDJ
inter,0.105198746242011,VDJ
inter,0.105198746242011,HLA
inter,0.111280806599381,HLA
inter,0.111280806599381,VDJ
inter,0.111280806599381,VDJ
inter,0.111280806599381,HLA
inter,0.0851831308558426,HLA
inter,0.0851831308558426,VDJ
inter,0.0851831308558426,VDJ
inter,0.0851831308558426,HLA
inter,0.079385693065313,HLA
inter,0.079385693065313,VDJ
inter,0.079385693065313,VDJ
inter,0.079385693065313,HLA
inter,0.0290479764327996,HLA
inter,0.0290479764327996,VDJ
inter,0.0290479764327996,VDJ
inter,0.0290479764327996,HLA
inter,0.107945936313857,HLA
inter,0.107945936313857,VDJ
inter,0.107945936313857,VDJ
inter,0.107945936313857,HLA
inter,0.103131655613638,HLA
inter,0.103131655613638,VDJ
inter,0.103131655613638,VDJ
inter,0.103131655613638,HLA
inter,0.133025510166014,HLA
inter,0.133025510166014,VDJ
inter,0.133025510166014,VDJ
inter,0.133025510166014,HLA
inter,0.0485554597070014,HLA
inter,0.0485554597070014,VDJ
inter,0.0485554597070014,VDJ
inter,0.0485554597070014,HLA
inter,0.0684466438044697,HLA
inter,0.0684466438044697,VDJ
inter,0.0684466438044697,VDJ
inter,0.0684466438044697,HLA
inter,0.0768415143090307,HLA
inter,0.0768415143090307,VDJ
inter,0.0768415143090307,VDJ
inter,0.0768415143090307,HLA
inter,0.0476648835701513,HLA
inter,0.0476648835701513,VDJ
inter,0.0476648835701513,VDJ
inter,0.0476648835701513,HLA
inter,0.133249859970212,HLA
inter,0.133249859970212,VDJ
inter,0.133249859970212,VDJ
inter,0.133249859970212,HLA
inter,0.132854458270041,HLA
inter,0.132854458270041,VDJ
inter,0.132854458270041,VDJ
inter,0.132854458270041,HLA
inter,0.194056581441963,HLA
inter,0.194056581441963,VDJ
inter,0.194056581441963,VDJ
inter,0.194056581441963,HLA
inter,0.137306645318307,HLA
inter,0.137306645318307,VDJ
inter,0.137306645318307,VDJ
inter,0.137306645318307,HLA
inter,0.0831126388350748,HLA
inter,0.0831126388350748,VDJ
inter,0.0831126388350748,VDJ
inter,0.0831126388350748,HLA
inter,0.0931380233866591,HLA
inter,0.0931380233866591,VDJ
inter,0.0931380233866591,VDJ
inter,0.0931380233866591,HLA
inter,0.113726189478437,HLA
inter,0.113726189478437,VDJ
inter,0.113726189478437,VDJ
inter,0.113726189478437,HLA
inter,0.118411897028498,HLA
inter,0.118411897028498,VDJ
inter,0.118411897028498,VDJ
inter,0.118411897028498,HLA
inter,0.118186341246071,HLA
