Family	Allele	ACB	ASW	BEB	CDX	CEU	CHB	CHS	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
CYP	CYP2B6*5	0.0	0.013888888888888888	0.05952380952380952	0.0	0.10344827586206896	0.04411764705882353	0.02564102564102564	0.022727272727272728	0.0	0.041666666666666664	0.07317073170731707	0.04054054054054054	0.015151515151515152	0.0641025641025641	0.08974358974358974	0.0	0.0	0.0	0.02631578947368421	0.058823529411764705	0.023255813953488372	0.0375	0.075	0.0125	0.058823529411764705	0.014285714285714285
CYP	CYP2D6*2	0.09782608695652174	0.1111111111111111	0.11904761904761904	0.05263157894736842	0.06896551724137931	0.07352941176470588	0.0641025641025641	0.1590909090909091	0.09375	0.19444444444444445	0.15853658536585366	0.1891891891891892	0.16666666666666666	0.16666666666666666	0.20512820512820512	0.03225806451612903	0.06976744186046512	0.17142857142857143	0.10526315789473684	0.19117647058823528	0.2558139534883721	0.125	0.1625	0.1375	0.17647058823529413	0.2
CYP	CYP2C9*3	0.0	0.027777777777777776	0.08333333333333333	0.02631578947368421	0.034482758620689655	0.014705882352941176	0.08974358974358974	0.10227272727272728	0.0	0.041666666666666664	0.06097560975609756	0.13513513513513514	0.0	0.08974358974358974	0.08974358974358974	0.016129032258064516	0.011627906976744186	0.0	0.0	0.029411764705882353	0.011627906976744186	0.1125	0.025	0.0625	0.11764705882352941	0.0
CYP	SLCO1B1*19	0.010869565217391304	0.041666666666666664	0.03571428571428571	0.013157894736842105	0.034482758620689655	0.014705882352941176	0.01282051282051282	0.03409090909090909	0.0	0.041666666666666664	0.036585365853658534	0.04054054054054054	0.015151515151515152	0.05128205128205128	0.01282051282051282	0.016129032258064516	0.03488372093023256	0.02857142857142857	0.013157894736842105	0.04411764705882353	0.08139534883720931	0.025	0.0375	0.0625	0.029411764705882353	0.02857142857142857
CYP	CYP2A6*46	0.021739130434782608	0.027777777777777776	0.023809523809523808	0.013157894736842105	0.017241379310344827	0.029411764705882353	0.07692307692307693	0.03409090909090909	0.0	0.05555555555555555	0.012195121951219513	0.06756756756756757	0.015151515151515152	0.01282051282051282	0.01282051282051282	0.03225806451612903	0.046511627906976744	0.07142857142857142	0.0	0.029411764705882353	0.023255813953488372	0.025	0.0	0.025	0.04411764705882353	0.014285714285714285
CYP	SLCO1B1*37	0.30434782608695654	0.2222222222222222	0.30952380952380953	0.5263157894736842	0.017241379310344827	0.36764705882352944	0.5128205128205128	0.14772727272727273	0.3229166666666667	0.2361111111111111	0.08536585365853659	0.2702702702702703	0.42424242424242425	0.038461538461538464	0.21794871794871795	0.27419354838709675	0.3023255813953488	0.4	0.32894736842105265	0.17647058823529413	0.22093023255813954	0.2375	0.2125	0.1875	0.07352941176470588	0.37142857142857144
CYP	CYP2C19*38	0.010869565217391304	0.013888888888888888	0.09523809523809523	0.02631578947368421	0.034482758620689655	0.04411764705882353	0.08974358974358974	0.10227272727272728	0.0	0.041666666666666664	0.036585365853658534	0.10810810810810811	0.0	0.10256410256410256	0.10256410256410256	0.03225806451612903	0.023255813953488372	0.0	0.0	0.029411764705882353	0.011627906976744186	0.075	0.025	0.075	0.10294117647058823	0.0
CYP	NAT2*39	0.06521739130434782	0.041666666666666664	0.011904761904761904	0.013157894736842105	0.0	0.014705882352941176	0.02564102564102564	0.045454545454545456	0.03125	0.0	0.036585365853658534	0.013513513513513514	0.030303030303030304	0.02564102564102564	0.02564102564102564	0.0	0.046511627906976744	0.014285714285714285	0.05263157894736842	0.0	0.0	0.0125	0.0375	0.0375	0.0	0.07142857142857142
CYP	CYP2A6*9	0.021739130434782608	0.09722222222222222	0.09523809523809523	0.13157894736842105	0.0	0.07352941176470588	0.07692307692307693	0.0	0.041666666666666664	0.08333333333333333	0.024390243902439025	0.06756756756756757	0.015151515151515152	0.07692307692307693	0.038461538461538464	0.16129032258064516	0.06976744186046512	0.05714285714285714	0.07894736842105263	0.0	0.03488372093023256	0.125	0.025	0.0625	0.04411764705882353	0.07142857142857142
CYP	CYP2A13*2	0.25	0.18055555555555555	0.08333333333333333	0.25	0.05172413793103448	0.10294117647058823	0.16666666666666666	0.10227272727272728	0.2604166666666667	0.08333333333333333	0.07317073170731707	0.08108108108108109	0.21212121212121213	0.10256410256410256	0.15384615384615385	0.11290322580645161	0.1744186046511628	0.15714285714285714	0.34210526315789475	0.058823529411764705	0.046511627906976744	0.225	0.15	0.2125	0.14705882352941177	0.21428571428571427
CYP	CYP2C9*82	0.03260869565217391	0.041666666666666664	0.07142857142857142	0.05263157894736842	0.05172413793103448	0.058823529411764705	0.02564102564102564	0.011363636363636364	0.0	0.05555555555555555	0.024390243902439025	0.013513513513513514	0.015151515151515152	0.02564102564102564	0.01282051282051282	0.04838709677419355	0.023255813953488372	0.02857142857142857	0.013157894736842105	0.029411764705882353	0.06976744186046512	0.0125	0.025	0.05	0.029411764705882353	0.02857142857142857
CYP	CYP2A6*48	0.043478260869565216	0.013888888888888888	0.08333333333333333	0.07894736842105263	0.1206896551724138	0.04411764705882353	0.11538461538461539	0.13636363636363635	0.0	0.16666666666666666	0.13414634146341464	0.08108108108108109	0.030303030303030304	0.08974358974358974	0.05128205128205128	0.11290322580645161	0.09302325581395349	0.0	0.0	0.14705882352941177	0.2558139534883721	0.0125	0.1	0.0875	0.07352941176470588	0.0
CYP	CYP2C9*2	0.0	0.06944444444444445	0.03571428571428571	0.0	0.1724137931034483	0.014705882352941176	0.0	0.10227272727272728	0.010416666666666666	0.08333333333333333	0.07317073170731707	0.06756756756756757	0.0	0.19230769230769232	0.02564102564102564	0.0	0.011627906976744186	0.0	0.0	0.029411764705882353	0.023255813953488372	0.05	0.1625	0.05	0.11764705882352941	0.0
CYP	CYP2C8*3	0.0	0.05555555555555555	0.023809523809523808	0.0	0.13793103448275862	0.0	0.0	0.10227272727272728	0.0	0.09722222222222222	0.06097560975609756	0.05405405405405406	0.0	0.19230769230769232	0.01282051282051282	0.0	0.0	0.0	0.013157894736842105	0.08823529411764706	0.023255813953488372	0.0375	0.175	0.0125	0.10294117647058823	0.0
CYP	CYP2D6*132	0.043478260869565216	0.027777777777777776	0.11904761904761904	0.39473684210526316	0.017241379310344827	0.4411764705882353	0.3076923076923077	0.022727272727272728	0.0	0.013888888888888888	0.012195121951219513	0.0	0.07575757575757576	0.0	0.038461538461538464	0.27419354838709675	0.3488372093023256	0.0	0.09210526315789473	0.0	0.0	0.0	0.0125	0.0625	0.0	0.02857142857142857
CYP	CYP2B6*15	0.021739130434782608	0.041666666666666664	0.03571428571428571	0.06578947368421052	0.034482758620689655	0.07352941176470588	0.0641025641025641	0.0	0.020833333333333332	0.027777777777777776	0.024390243902439025	0.05405405405405406	0.015151515151515152	0.02564102564102564	0.05128205128205128	0.06451612903225806	0.08139534883720931	0.014285714285714285	0.0	0.029411764705882353	0.03488372093023256	0.0125	0.0375	0.025	0.014705882352941176	0.014285714285714285
CYP	NAT2*14	0.13043478260869565	0.06944444444444445	0.03571428571428571	0.06578947368421052	0.017241379310344827	0.014705882352941176	0.02564102564102564	0.011363636363636364	0.09375	0.013888888888888888	0.012195121951219513	0.013513513513513514	0.10606060606060606	0.02564102564102564	0.02564102564102564	0.06451612903225806	0.011627906976744186	0.1	0.039473684210526314	0.014705882352941176	0.023255813953488372	0.025	0.0125	0.0	0.014705882352941176	0.05714285714285714
CYP	CYP2C9*11	0.03260869565217391	0.05555555555555555	0.05952380952380952	0.07894736842105263	0.05172413793103448	0.04411764705882353	0.10256410256410256	0.03409090909090909	0.03125	0.06944444444444445	0.012195121951219513	0.02702702702702703	0.06060606060606061	0.02564102564102564	0.05128205128205128	0.016129032258064516	0.011627906976744186	0.014285714285714285	0.039473684210526314	0.07352941176470588	0.03488372093023256	0.025	0.0375	0.05	0.029411764705882353	0.07142857142857142
CYP	CYP4F2*5	0.16304347826086957	0.125	0.0	0.0	0.08620689655172414	0.014705882352941176	0.0	0.045454545454545456	0.17708333333333334	0.1111111111111111	0.024390243902439025	0.013513513513513514	0.12121212121212122	0.11538461538461539	0.02564102564102564	0.0	0.0	0.11428571428571428	0.19736842105263158	0.029411764705882353	0.0	0.05	0.0625	0.0125	0.04411764705882353	0.18571428571428572
CYP	CYP2A6*28	0.021739130434782608	0.041666666666666664	0.023809523809523808	0.0	0.034482758620689655	0.058823529411764705	0.05128205128205128	0.03409090909090909	0.0	0.0	0.012195121951219513	0.02702702702702703	0.030303030303030304	0.0641025641025641	0.01282051282051282	0.016129032258064516	0.011627906976744186	0.05714285714285714	0.039473684210526314	0.058823529411764705	0.03488372093023256	0.0	0.0375	0.025	0.04411764705882353	0.05714285714285714
CYP	CYP2C8*2	0.14130434782608695	0.16666666666666666	0.0	0.013157894736842105	0.0	0.014705882352941176	0.01282051282051282	0.0	0.19791666666666666	0.013888888888888888	0.0	0.02702702702702703	0.25757575757575757	0.02564102564102564	0.0	0.016129032258064516	0.011627906976744186	0.1	0.21052631578947367	0.014705882352941176	0.0	0.0125	0.0125	0.025	0.0	0.17142857142857143
CYP	CYP2D6*141	0.03260869565217391	0.027777777777777776	0.011904761904761904	0.0	0.0	0.0	0.038461538461538464	0.0	0.03125	0.05555555555555555	0.024390243902439025	0.02702702702702703	0.030303030303030304	0.01282051282051282	0.0	0.016129032258064516	0.011627906976744186	0.02857142857142857	0.06578947368421052	0.014705882352941176	0.03488372093023256	0.05	0.0	0.05	0.014705882352941176	0.07142857142857142
CYP	CYP2B6*2	0.05434782608695652	0.05555555555555555	0.03571428571428571	0.05263157894736842	0.06896551724137931	0.014705882352941176	0.05128205128205128	0.125	0.07291666666666667	0.05555555555555555	0.024390243902439025	0.013513513513513514	0.09090909090909091	0.07692307692307693	0.07692307692307693	0.03225806451612903	0.046511627906976744	0.11428571428571428	0.06578947368421052	0.04411764705882353	0.0	0.0375	0.025	0.0625	0.04411764705882353	0.04285714285714286
CYP	NAT2*7	0.043478260869565216	0.027777777777777776	0.05952380952380952	0.21052631578947367	0.0	0.20588235294117646	0.16666666666666666	0.045454545454545456	0.020833333333333332	0.08333333333333333	0.024390243902439025	0.04054054054054054	0.030303030303030304	0.05128205128205128	0.038461538461538464	0.11290322580645161	0.20930232558139536	0.014285714285714285	0.06578947368421052	0.10294117647058823	0.12790697674418605	0.025	0.0375	0.05	0.04411764705882353	0.014285714285714285
CYP	SLCO1B1*20	0.14130434782608695	0.125	0.047619047619047616	0.05263157894736842	0.05172413793103448	0.04411764705882353	0.02564102564102564	0.045454545454545456	0.13541666666666666	0.041666666666666664	0.024390243902439025	0.02702702702702703	0.12121212121212122	0.038461538461538464	0.0641025641025641	0.06451612903225806	0.03488372093023256	0.12857142857142856	0.13157894736842105	0.014705882352941176	0.023255813953488372	0.025	0.05	0.0375	0.10294117647058823	0.12857142857142856
CYP	CYP3A5*6	0.09782608695652174	0.1527777777777778	0.03571428571428571	0.039473684210526314	0.034482758620689655	0.0	0.05128205128205128	0.03409090909090909	0.125	0.013888888888888888	0.012195121951219513	0.02702702702702703	0.19696969696969696	0.0641025641025641	0.01282051282051282	0.016129032258064516	0.0	0.12857142857142856	0.07894736842105263	0.04411764705882353	0.011627906976744186	0.05	0.025	0.05	0.029411764705882353	0.15714285714285714
CYP	CYP3A4*20	0.03260869565217391	0.013888888888888888	0.03571428571428571	0.039473684210526314	0.05172413793103448	0.07352941176470588	0.02564102564102564	0.056818181818181816	0.020833333333333332	0.041666666666666664	0.036585365853658534	0.02702702702702703	0.015151515151515152	0.02564102564102564	0.05128205128205128	0.06451612903225806	0.023255813953488372	0.014285714285714285	0.013157894736842105	0.029411764705882353	0.05813953488372093	0.0125	0.0375	0.0125	0.04411764705882353	0.014285714285714285
CYP	CYP2A6*24	0.021739130434782608	0.013888888888888888	0.0	0.02631578947368421	0.017241379310344827	0.029411764705882353	0.01282051282051282	0.011363636363636364	0.010416666666666666	0.0	0.0	0.0	0.030303030303030304	0.02564102564102564	0.07692307692307693	0.03225806451612903	0.0	0.02857142857142857	0.039473684210526314	0.08823529411764706	0.06976744186046512	0.0125	0.025	0.0375	0.04411764705882353	0.02857142857142857
CYP	CYP4F2*2	0.18478260869565216	0.2222222222222222	0.0	0.013157894736842105	0.017241379310344827	0.0	0.0	0.022727272727272728	0.2604166666666667	0.0	0.0	0.0	0.13636363636363635	0.0	0.02564102564102564	0.0	0.0	0.12857142857142856	0.2631578947368421	0.08823529411764706	0.0	0.0125	0.025	0.0125	0.029411764705882353	0.3142857142857143
CYP	NAT2*1	0.06521739130434782	0.027777777777777776	0.023809523809523808	0.013157894736842105	0.0	0.0	0.01282051282051282	0.022727272727272728	0.10416666666666667	0.013888888888888888	0.0	0.013513513513513514	0.030303030303030304	0.0	0.02564102564102564	0.016129032258064516	0.011627906976744186	0.0	0.10526315789473684	0.029411764705882353	0.023255813953488372	0.0	0.05	0.0125	0.014705882352941176	0.11428571428571428
CYP	CYP3A5*7	0.16304347826086957	0.08333333333333333	0.047619047619047616	0.0	0.0	0.029411764705882353	0.01282051282051282	0.0	0.09375	0.013888888888888888	0.0	0.02702702702702703	0.13636363636363635	0.038461538461538464	0.02564102564102564	0.08064516129032258	0.03488372093023256	0.12857142857142856	0.11842105263157894	0.014705882352941176	0.03488372093023256	0.0125	0.05	0.0375	0.014705882352941176	0.12857142857142856
CYP	CYP2D6*40	0.14130434782608695	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.011363636363636364	0.1875	0.0	0.0	0.0	0.12121212121212122	0.01282051282051282	0.0	0.0	0.0	0.15714285714285714	0.11842105263157894	0.0	0.0	0.0	0.0125	0.0	0.0	0.18571428571428572
IG	IGHJ6*02	0.41304347826086957	0.3472222222222222	0.5116279069767442	0.4230769230769231	0.3448275862068966	0.37142857142857144	0.4268292682926829	0.375	0.2916666666666667	0.6944444444444444	0.5609756097560976	0.5405405405405406	0.2727272727272727	0.475	0.358974358974359	0.25	0.313953488372093	0.21428571428571427	0.16666666666666666	0.47058823529411764	0.5113636363636364	0.425	0.32142857142857145	0.375	0.4264705882352941	0.09722222222222222
IG	IGHJ5*02	0.6630434782608695	0.6527777777777778	0.627906976744186	0.5	0.5517241379310345	0.6	0.6951219512195121	0.4659090909090909	0.6979166666666666	0.8055555555555556	0.7317073170731707	0.7027027027027027	0.4696969696969697	0.725	0.5897435897435898	0.5	0.4883720930232558	0.6142857142857143	0.5897435897435898	0.47058823529411764	0.6363636363636364	0.4875	0.5952380952380952	0.4	0.6470588235294118	0.6666666666666666
IG	IGHJ4*02	0.45652173913043476	0.5	0.5348837209302325	0.38461538461538464	0.4827586206896552	0.42857142857142855	0.5121951219512195	0.45454545454545453	0.5625	0.6944444444444444	0.6341463414634146	0.6216216216216216	0.36363636363636365	0.575	0.5384615384615384	0.5	0.3488372093023256	0.4857142857142857	0.41025641025641024	0.3235294117647059	0.4772727272727273	0.2	0.35714285714285715	0.325	0.4117647058823529	0.5
IG	IGHD4-11*01	0.43478260869565216	0.2222222222222222	0.3023255813953488	0.41025641025641024	0.2413793103448276	0.3142857142857143	0.4634146341463415	0.25	0.4791666666666667	0.4444444444444444	0.4146341463414634	0.43243243243243246	0.42424242424242425	0.225	0.3076923076923077	0.28125	0.32558139534883723	0.22857142857142856	0.28205128205128205	0.2647058823529412	0.3409090909090909	0.275	0.30952380952380953	0.225	0.23529411764705882	0.3333333333333333
IG	IGHD3-10*01	0.41304347826086957	0.3055555555555556	0.26744186046511625	0.3076923076923077	0.20689655172413793	0.24285714285714285	0.4024390243902439	0.26136363636363635	0.4166666666666667	0.3611111111111111	0.35365853658536583	0.43243243243243246	0.42424242424242425	0.225	0.32051282051282054	0.25	0.3023255813953488	0.2	0.2564102564102564	0.29411764705882354	0.29545454545454547	0.25	0.3333333333333333	0.2	0.22058823529411764	0.2638888888888889
IG	IGHD3-9*01	0.4782608695652174	0.3055555555555556	0.37209302325581395	0.3333333333333333	0.2413793103448276	0.3142857142857143	0.4634146341463415	0.3409090909090909	0.5208333333333334	0.4444444444444444	0.4878048780487805	0.4864864864864865	0.5151515151515151	0.25	0.48717948717948717	0.28125	0.32558139534883723	0.22857142857142856	0.3333333333333333	0.35294117647058826	0.3181818181818182	0.35	0.40476190476190477	0.3	0.3235294117647059	0.3333333333333333
IG	IGHD2-8*01	0.2826086956521739	0.16666666666666666	0.18604651162790697	0.1282051282051282	0.27586206896551724	0.14285714285714285	0.2073170731707317	0.3409090909090909	0.3125	0.3611111111111111	0.2926829268292683	0.35135135135135137	0.3939393939393939	0.2	0.23076923076923078	0.21875	0.11627906976744186	0.2857142857142857	0.15384615384615385	0.23529411764705882	0.3409090909090909	0.275	0.35714285714285715	0.225	0.3235294117647059	0.25
IG	IGHD1-7*01	0.34782608695652173	0.25	0.27906976744186046	0.15384615384615385	0.4482758620689655	0.11428571428571428	0.21951219512195122	0.4090909090909091	0.3958333333333333	0.4166666666666667	0.43902439024390244	0.35135135135135137	0.5151515151515151	0.25	0.2564102564102564	0.3125	0.16279069767441862	0.34285714285714286	0.3076923076923077	0.23529411764705882	0.3409090909090909	0.35	0.35714285714285715	0.275	0.35294117647058826	0.2777777777777778
IG	IGHD6-6*01	0.34782608695652173	0.2222222222222222	0.32558139534883723	0.1794871794871795	0.4482758620689655	0.11428571428571428	0.1951219512195122	0.45454545454545453	0.3958333333333333	0.3888888888888889	0.43902439024390244	0.32432432432432434	0.5151515151515151	0.2	0.23076923076923078	0.3125	0.20930232558139536	0.34285714285714286	0.3333333333333333	0.23529411764705882	0.36363636363636365	0.35	0.38095238095238093	0.275	0.3235294117647059	0.2777777777777778
IG	IGHD5-5*01	0.43478260869565216	0.3055555555555556	0.32558139534883723	0.1794871794871795	0.41379310344827586	0.14285714285714285	0.2682926829268293	0.4090909090909091	0.3958333333333333	0.4722222222222222	0.4146341463414634	0.35135135135135137	0.48484848484848486	0.275	0.23076923076923078	0.28125	0.23255813953488372	0.37142857142857144	0.3076923076923077	0.23529411764705882	0.4318181818181818	0.3	0.3333333333333333	0.275	0.3235294117647059	0.3055555555555556
IG	IGHD4-4*01	0.41304347826086957	0.3333333333333333	0.27906976744186046	0.1794871794871795	0.4482758620689655	0.17142857142857143	0.2682926829268293	0.45454545454545453	0.3541666666666667	0.5277777777777778	0.43902439024390244	0.3783783783783784	0.48484848484848486	0.25	0.20512820512820512	0.3125	0.23255813953488372	0.37142857142857144	0.3076923076923077	0.23529411764705882	0.4318181818181818	0.3	0.30952380952380953	0.275	0.29411764705882354	0.3055555555555556
IG	IGHD3-3*01	0.41304347826086957	0.2222222222222222	0.3023255813953488	0.1794871794871795	0.3793103448275862	0.14285714285714285	0.2682926829268293	0.45454545454545453	0.375	0.4166666666666667	0.4634146341463415	0.35135135135135137	0.5757575757575758	0.3	0.28205128205128205	0.28125	0.23255813953488372	0.2571428571428571	0.3076923076923077	0.20588235294117646	0.45454545454545453	0.25	0.3333333333333333	0.275	0.29411764705882354	0.2777777777777778
IG	IGHD2-2*02	0.2391304347826087	0.09722222222222222	0.05813953488372093	0.10256410256410256	0.2413793103448276	0.07142857142857142	0.08536585365853659	0.2159090909090909	0.2708333333333333	0.2916666666666667	0.3170731707317073	0.0945945945945946	0.18181818181818182	0.2125	0.21794871794871795	0.28125	0.1511627906976744	0.14285714285714285	0.07692307692307693	0.058823529411764705	0.14772727272727273	0.225	0.2619047619047619	0.1625	0.23529411764705882	0.0
IG	IGHD1-1*01	0.7608695652173914	0.6388888888888888	0.7441860465116279	0.7692307692307693	0.6206896551724138	0.5428571428571428	0.7560975609756098	0.5681818181818182	0.7291666666666666	0.8055555555555556	0.7073170731707317	0.5945945945945946	0.6666666666666666	0.6	0.6923076923076923	0.71875	0.6046511627906976	0.45714285714285713	0.6153846153846154	0.5	0.6590909090909091	0.475	0.6904761904761905	0.65	0.5882352941176471	0.4722222222222222
IG	IGHV6-1*01	0.5869565217391305	0.4583333333333333	0.7209302325581395	0.7948717948717948	0.7931034482758621	0.5428571428571428	0.8292682926829268	0.7045454545454546	0.46875	0.8333333333333334	0.7317073170731707	0.7297297297297297	0.5454545454545454	0.6	0.6410256410256411	0.5625	0.6744186046511628	0.32857142857142857	0.4230769230769231	0.4411764705882353	0.7272727272727273	0.525	0.6309523809523809	0.475	0.5294117647058824	0.3472222222222222
IG	IGHV1-2*02	0.43478260869565216	0.25	0.313953488372093	0.1282051282051282	0.1206896551724138	0.12857142857142856	0.15853658536585366	0.07954545454545454	0.4895833333333333	0.2916666666666667	0.17073170731707318	0.12162162162162163	0.3939393939393939	0.2125	0.1282051282051282	0.125	0.11627906976744186	0.14285714285714285	0.2692307692307692	0.07352941176470588	0.2727272727272727	0.1375	0.2619047619047619	0.1	0.16176470588235295	0.20833333333333334
IG	IGHV1-2*06	0.05434782608695652	0.041666666666666664	0.1744186046511628	0.0	0.06896551724137931	0.0	0.04878048780487805	0.045454545454545456	0.11458333333333333	0.05555555555555555	0.04878048780487805	0.14864864864864866	0.10606060606060606	0.1125	0.1282051282051282	0.03125	0.011627906976744186	0.02857142857142857	0.08974358974358974	0.0	0.06818181818181818	0.0875	0.047619047619047616	0.1	0.07352941176470588	0.013888888888888888
IG	IGHV1-3*03	0.11956521739130435	0.06944444444444445	0.011627906976744186	0.02564102564102564	0.0	0.02857142857142857	0.0	0.022727272727272728	0.0625	0.013888888888888888	0.012195121951219513	0.0	0.06060606060606061	0.0	0.05128205128205128	0.0	0.023255813953488372	0.014285714285714285	0.05128205128205128	0.058823529411764705	0.0	0.0	0.09523809523809523	0.0125	0.04411764705882353	0.09722222222222222
IG	IGHV1-3*01	0.41304347826086957	0.4166666666666667	0.5697674418604651	0.6538461538461539	0.6379310344827587	0.5142857142857142	0.6951219512195121	0.625	0.2708333333333333	0.5694444444444444	0.5853658536585366	0.6756756756756757	0.3787878787878788	0.4	0.46153846153846156	0.625	0.5465116279069767	0.38571428571428573	0.2948717948717949	0.4117647058823529	0.5	0.5125	0.4642857142857143	0.4375	0.4264705882352941	0.2777777777777778
IG	IGHV4-4*02	0.25	0.3194444444444444	0.4069767441860465	0.41025641025641024	0.43103448275862066	0.3	0.32926829268292684	0.5454545454545454	0.17708333333333334	0.5138888888888888	0.5487804878048781	0.4864864864864865	0.19696969696969696	0.4	0.4358974358974359	0.359375	0.27906976744186046	0.17142857142857143	0.3333333333333333	0.3235294117647059	0.4090909090909091	0.3125	0.39285714285714285	0.4125	0.35294117647058826	0.25
IG	IGHV7-4-1*02	0.09782608695652174	0.16666666666666666	0.37209302325581395	0.47435897435897434	0.1896551724137931	0.22857142857142856	0.45121951219512196	0.1590909090909091	0.11458333333333333	0.09722222222222222	0.08536585365853659	0.2702702702702703	0.15151515151515152	0.125	0.2692307692307692	0.34375	0.3488372093023256	0.08571428571428572	0.10256410256410256	0.1323529411764706	0.11363636363636363	0.125	0.09523809523809523	0.3	0.08823529411764706	0.06944444444444445
IG	IGHV2-5*02	0.42391304347826086	0.4583333333333333	0.686046511627907	0.6666666666666666	0.5689655172413793	0.6142857142857143	0.7317073170731707	0.6477272727272727	0.375	0.5972222222222222	0.6097560975609756	0.581081081081081	0.2727272727272727	0.4125	0.5897435897435898	0.6875	0.6395348837209303	0.15714285714285714	0.4230769230769231	0.47058823529411764	0.5795454545454546	0.425	0.5476190476190477	0.525	0.4264705882352941	0.2222222222222222
IG	IGHV3-7*03	0.2608695652173913	0.4305555555555556	0.313953488372093	0.20512820512820512	0.39655172413793105	0.21428571428571427	0.2682926829268293	0.3522727272727273	0.19791666666666666	0.19444444444444445	0.3902439024390244	0.24324324324324326	0.2878787878787879	0.2875	0.44871794871794873	0.40625	0.26744186046511625	0.17142857142857143	0.11538461538461539	0.19117647058823528	0.20454545454545456	0.425	0.2976190476190476	0.4	0.3382352941176471	0.18055555555555555
IG	IGHV3-7*01	0.5760869565217391	0.3472222222222222	0.4883720930232558	0.6153846153846154	0.4827586206896552	0.4714285714285714	0.4634146341463415	0.38636363636363635	0.5833333333333334	0.5138888888888888	0.3048780487804878	0.3108108108108108	0.4393939393939394	0.375	0.19230769230769232	0.375	0.45348837209302323	0.2857142857142857	0.44871794871794873	0.36764705882352944	0.36363636363636365	0.35	0.3333333333333333	0.2125	0.23529411764705882	0.3333333333333333
IG	IGHV3-64D*09	0.0	0.027777777777777776	0.0	0.15384615384615385	0.034482758620689655	0.12857142857142856	0.12195121951219512	0.06818181818181818	0.08333333333333333	0.06944444444444445	0.07317073170731707	0.04054054054054054	0.06060606060606061	0.025	0.02564102564102564	0.109375	0.09302325581395349	0.05714285714285714	0.15384615384615385	0.0	0.045454545454545456	0.1	0.023809523809523808	0.125	0.11764705882352941	0.0
IG	IGHV5-10-1*03	0.08695652173913043	0.19444444444444445	0.18604651162790697	0.1282051282051282	0.3275862068965517	0.18571428571428572	0.25609756097560976	0.3409090909090909	0.020833333333333332	0.3611111111111111	0.3780487804878049	0.4189189189189189	0.12121212121212122	0.3	0.41025641025641024	0.171875	0.18604651162790697	0.02857142857142857	0.07692307692307693	0.11764705882352941	0.1590909090909091	0.225	0.2619047619047619	0.3375	0.22058823529411764	0.027777777777777776
IG	IGHV3-11*06	0.2608695652173913	0.4722222222222222	0.43023255813953487	0.3076923076923077	0.5862068965517241	0.42857142857142855	0.4634146341463415	0.45454545454545453	0.16666666666666666	0.375	0.4024390243902439	0.5135135135135135	0.3181818181818182	0.5125	0.3717948717948718	0.40625	0.36046511627906974	0.14285714285714285	0.24358974358974358	0.38235294117647056	0.25	0.4875	0.30952380952380953	0.425	0.3235294117647059	0.3194444444444444
IG	IGHV3-13*05	0.14130434782608695	0.3333333333333333	0.19767441860465115	0.16666666666666666	0.46551724137931033	0.2857142857142857	0.2926829268292683	0.38636363636363635	0.10416666666666667	0.2361111111111111	0.3048780487804878	0.35135135135135137	0.12121212121212122	0.3625	0.4358974358974359	0.171875	0.32558139534883723	0.2571428571428571	0.2564102564102564	0.16176470588235295	0.11363636363636363	0.4	0.27380952380952384	0.3875	0.4117647058823529	0.16666666666666666
IG	IGHV3-15*01	0.8695652173913043	0.8055555555555556	0.7906976744186046	0.782051282051282	0.7931034482758621	0.7285714285714285	0.8658536585365854	0.8068181818181818	0.8020833333333334	0.7222222222222222	0.7804878048780488	0.9054054054054054	0.8787878787878788	0.7875	0.7435897435897436	0.765625	0.8604651162790697	0.6	0.6923076923076923	0.6176470588235294	0.8636363636363636	0.7	0.7619047619047619	0.7625	0.6470588235294118	0.4722222222222222
IG	IGHV3-16*02	0.6630434782608695	0.6388888888888888	0.7441860465116279	0.782051282051282	0.6551724137931034	0.7	0.7682926829268293	0.6590909090909091	0.53125	0.7916666666666666	0.6829268292682927	0.8648648648648649	0.6060606060606061	0.6625	0.6666666666666666	0.71875	0.6744186046511628	0.2857142857142857	0.5384615384615384	0.5	0.6022727272727273	0.7375	0.7142857142857143	0.725	0.6764705882352942	0.4583333333333333
IG	IGHV1-18*04	0.09782608695652174	0.2361111111111111	0.29069767441860467	0.20512820512820512	0.29310344827586204	0.22857142857142856	0.23170731707317074	0.22727272727272727	0.0625	0.19444444444444445	0.23170731707317074	0.3108108108108108	0.24242424242424243	0.1625	0.3974358974358974	0.140625	0.2441860465116279	0.2571428571428571	0.02564102564102564	0.22058823529411764	0.1590909090909091	0.425	0.20238095238095238	0.425	0.38235294117647056	0.20833333333333334
IG	IGHV3-19*01	0.8152173913043478	0.7777777777777778	0.9186046511627907	0.9358974358974359	0.896551724137931	0.7571428571428571	0.8414634146341463	0.8636363636363636	0.8333333333333334	0.9166666666666666	0.9024390243902439	0.9054054054054054	0.7727272727272727	0.875	0.7564102564102564	0.890625	0.8953488372093024	0.6285714285714286	0.6410256410256411	0.7941176470588235	0.8409090909090909	0.875	0.8333333333333334	0.875	0.8676470588235294	0.5833333333333334
