HLA_allele,KIR_allele,Pearson_r,p_value,p_value_PC_adjusted,bootstrap_CI_lower,bootstrap_CI_upper,bootstrap_sign_stability,bootstrap_pval,corr_tag,empirical_p_value,p_value_corrected,permutation_p_value,split_sample_replication_rate
HLA-B*15,TRBV10-1*01,0.6443354649477864,0.00038145463363257787,0.001266400477480987,0.4256035326357567,0.830569999712763,1.0,0.0,HLA_vs_TCR,0.0388,0.0010877122226354697,0.04132628543969245,0.4444444444444444
HLA-F*01,TRAJ60*01,0.6441355080125395,0.0003835771595175811,0.03772931863147582,0.2410786701422338,0.8352792451311204,0.999,0.001,HLA_vs_TCR,0.0388,0.00108886446371266,0.0422873618452667,0.16666666666666666
HLA-DMB*01,TRAV41*01,0.644048855797086,0.0003845001632150497,0.0031845187799777715,0.37624307461428214,0.8376855143745662,1.0,0.0,HLA_vs_TCR,0.0388,0.00108886446371266,0.04276790004805382,0.5
HLA-DMB*01,TRBJ2-6*01,0.6438289342743122,0.000386851438733266,0.0023109645105629305,0.36288609268885763,0.8491424254821053,1.0,0.0,HLA_vs_TCR,0.0389,0.00108886446371266,0.04324843825084094,0.0
HLA-DMB*01,TRAJ46*01,0.6438244271451284,0.00038689975736086414,0.00016944869811832277,0.3381439150475745,0.8951692818099616,1.0,0.0,HLA_vs_TCR,0.0389,0.00108886446371266,0.04324843825084094,0.375
HLA-K*01,TRBJ2-3*01,0.6428260014209545,0.0003977341093452011,0.005111561578996476,0.26185808502151914,0.8681784510693832,1.0,0.0,HLA_vs_TCR,0.0393,0.001112110907683669,0.04324843825084094,0.2
HLA-K*01,TRBJ2-2P*01,0.6428260014209545,0.0003977341093452011,0.005111561578996476,0.24525180955891038,0.8596091648305516,0.998,0.002,HLA_vs_TCR,0.0393,0.001112110907683669,0.04324843825084094,0.0
TAP1*01,TRAJ11*01,0.6421054013585563,0.0004057172943865533,0.03315206691889794,0.36227052873250465,0.8740880938553224,1.0,0.0,HLA_vs_TCR,0.0396,0.001129446023286048,0.04324843825084094,0.3333333333333333
HLA-DMB*01,TRAJ59*01,0.6420311055540693,0.0004065482792152326,0.003169145681322223,0.47462450834461684,0.8217960211353706,1.0,0.0,HLA_vs_TCR,0.0397,0.001129446023286048,0.04324843825084094,0.5
MICA*004,TRBJ2-7*02,0.6415403118835377,0.0004120751248504453,0.029893906139493893,0.3233904606789783,0.830786585470155,0.999,0.001,HLA_vs_TCR,0.0401,0.0011389188345041373,0.04324843825084094,
HLA-G*01,TRBV3-1*01,0.6414944916087061,0.0004125944388886516,0.0002857104093410757,0.17072832058517098,0.8537938377357186,0.99,0.01,HLA_vs_TCR,0.0401,0.0011389188345041373,0.04324843825084094,0.0
HLA-DMA*01,TRGJ2*01,0.6406442804026288,0.00042233464493128764,0.009552689526142515,0.28301362745010594,0.8793495278246516,0.999,0.001,HLA_vs_TCR,0.0406,0.0011584035975258176,0.04324843825084094,0.625
HLA-J*01,TRBJ1-5*01,0.6407286092384897,0.0004213596769349974,0.02689481183778218,0.36582471537735206,0.8233573718271044,1.0,0.0,HLA_vs_TCR,0.0405,0.0011584035975258176,0.04324843825084094,0.16666666666666666
HLA-F*01,TRAJ48*01,0.6403831847532104,0.00042536579362571504,0.04336967526713141,0.27717949221419963,0.8409945495342567,1.0,0.0,HLA_vs_TCR,0.0409,0.0011630254610525879,0.04372897645362806,0.2
HLA-DMA*01,TRAJ30*01,0.6399588313687823,0.00043033275105495885,0.0017386610441793792,0.19594046644659313,0.9068103809237559,0.996,0.004,HLA_vs_TCR,0.041,0.001169205965130454,0.044209514656415184,0.0
HLA-DMB*01,TRDJ1*01,0.6399842364402393,0.00043003397336623556,0.00018785549366107977,0.39251969648425744,0.809146254281428,0.999,0.001,HLA_vs_TCR,0.041,0.001169205965130454,0.04372897645362806,0.25
HLA-L*01,TRBV23-1*01,0.6389721352224614,0.00044207781358499704,0.0356487877199014,0.40152946127777694,0.8638264223689306,1.0,0.0,HLA_vs_TCR,0.0416,0.0011973518211204936,0.04469005285920231,0.0
HLA-K*01,TRAJ49*01,0.6387436634746919,0.00044483692759249136,0.0044621544251571,0.16969610622103312,0.8475798961524673,0.997,0.003,HLA_vs_TCR,0.0417,0.0012010597044997268,0.04517059106198943,0.2857142857142857
HLA-DOA*01,TRAJ9*01,0.637758986581168,0.00045690081800894876,0.013112886740460713,0.3769364241197718,0.8796588591880172,1.0,0.0,HLA_vs_TCR,0.0419,0.001229789117631563,0.04565112926477655,1.0
HLA-DMA*01,TRAJ4*01,0.63759001224835,0.0004589994458680691,0.006541597142451085,0.279993052101116,0.8713395572976959,0.997,0.003,HLA_vs_TCR,0.0423,0.001231600997608732,0.04613166746756367,0.4
HLA-DMA*01,TRAV5*01,0.6370388604097017,0.00046590316149719966,0.019546830474324074,0.1862966805753894,0.90221350218819,0.998,0.002,HLA_vs_TCR,0.0426,0.0012462548963887942,0.04661220567035079,0.6
HLA-U*01,TRAJ34*01,0.6365176925901348,0.0004725143770640673,0.012123492870595675,0.329777733461984,0.822843201291617,0.999,0.001,HLA_vs_TCR,0.0429,0.0012600383388375127,0.047092743873137916,0.25
HLA-U*01,TRAJ18*01,0.6359226682673591,0.00048016231963436093,0.0028417206226580595,0.2241103590445692,0.8600785355200268,0.998,0.002,HLA_vs_TCR,0.0431,0.0012764930589664243,0.04757328207592504,0.5714285714285714
HLA-L*01,TRAV10*01,0.6352433486089921,0.0004890253948568201,0.009632479161587137,0.3503335004579895,0.7933742047292176,1.0,0.0,HLA_vs_TCR,0.0438,0.0012960673041604066,0.04757328207592504,0.0
TAP1*01,TRGV11*01,0.6344741135338261,0.0004992333738341544,0.013596474020634058,0.36395941745951904,0.825667774676216,0.998,0.002,HLA_vs_TCR,0.0442,0.0013094482538703464,0.04853435848149928,1.0
HLA-DRA*01,TRGJ2*01,0.634737260198486,0.0004957206483051612,0.002979350926583301,0.335943966983879,0.8765744014214644,1.0,0.0,HLA_vs_TCR,0.0441,0.0013094482538703464,0.04853435848149928,0.625
HLA-J*01,TRAJ60*01,0.6344067199481335,0.0005001364858532572,0.04620795577800818,0.2991567422410431,0.869228606412973,1.0,0.0,HLA_vs_TCR,0.0442,0.0013094482538703464,0.04853435848149928,0.0
HLA-P*01,TRBV16*01,-0.6345155402874434,0.0004986789372667769,0.01911008775186959,-0.7944791579271782,-0.3804498418447565,1.0,0.0,HLA_vs_TCR,0.0442,0.0013094482538703464,0.04853435848149928,
HLA-J*01,TRAJ26*01,0.6338033431956593,0.0005082856887220754,0.04225175769515328,0.4142669792846362,0.8043244233797268,1.0,0.0,HLA_vs_TCR,0.0445,0.0013267638521325472,0.04853435848149928,0.5
HLA-J*01,TRAJ14*01,0.6328601490400528,0.0005212561783001616,0.04836694786422708,0.2981623920478341,0.8496233323713147,0.999,0.001,HLA_vs_TCR,0.0451,0.001356522102564276,0.0490148966842864,1.0
HLA-DRA*01,TRBV4-1*01,0.6322730693218577,0.0005294742101658054,0.003927749492376728,0.3309169583574078,0.9030438481522012,1.0,0.0,HLA_vs_TCR,0.0453,0.001373770923673441,0.0490148966842864,0.0
HLA-J*01,TRBV12-2*01,0.6321106934960359,0.0005317669904848138,0.012657190039208115,0.4428687044383709,0.7964769109617728,1.0,0.0,HLA_vs_TCR,0.0456,0.0013755888616134105,0.0490148966842864,0.5
MICA*004,TRAV27*01,-0.6319173790925388,0.0005345078967279976,0.004006536379646722,-0.8440084596562207,-0.3135325885721949,0.998,0.002,HLA_vs_TCR,0.0457,0.0013785517097701192,0.0490148966842864,
HLA-L*01,TRGV11*01,0.631716616577636,0.0005373674164979111,0.023343594290217113,0.3644518576328084,0.8703423896108224,1.0,0.0,HLA_vs_TCR,0.0457,0.0013818019281374857,0.0490148966842864,0.5
TAP1*01,TRBV7-1*01,0.6311861126247608,0.0005449877210081269,0.03136108650376337,0.39259412444617336,0.8305829816900264,1.0,0.0,HLA_vs_TCR,0.0457,0.0013972385488160881,0.04997597308986065,0.5
HLA-DMB*01,TRBJ2-4*01,0.6305507368950471,0.000554238073817558,0.001835875774653029,0.3988759113592433,0.8844025769804135,1.0,0.0,HLA_vs_TCR,0.0461,0.001414165158025172,0.04997597308986065,0.4166666666666667
TAP1*01,TRAV9-1*01,0.6305081183237163,0.0005548634126973764,0.006706945240230213,0.28959246308781855,0.8498914695554144,0.998,0.002,HLA_vs_TCR,0.0461,0.001414165158025172,0.04997597308986065,0.6
KIR2DL3*001,CYP2B6*1,0.8290643693608362,1.6678161546078491e-07,0.007036096102999528,0.6545460837100154,0.931383936580397,1.0,0.0,KIR_vs_CYP,0.0012,5.670574925666687e-06,0.0,0.8651685393258427
KIR2DL4*001,CYP4F2*1,0.7568614901535922,7.650090011250252e-06,0.030058590505471668,0.5444378379403308,0.8945514266181406,1.0,0.0,KIR_vs_CYP,0.0069,0.0001300515301912543,0.02040816326530612,0.8928571428571429
KIR2DL4*049,CYP2C8*1,0.6994027562171871,7.012880287671063e-05,0.0007063613472489145,0.4674653062395076,0.8719577424951489,1.0,0.0,KIR_vs_CYP,0.0174,0.0005063965060786705,0.02040816326530612,
KIR3DL1*015,NAT2*4,0.7064120128469529,5.503416156203881e-05,0.005483174541397343,0.359702745394357,0.8976634533701136,1.0,0.0,KIR_vs_CYP,0.0152,0.0005063965060786705,0.02040816326530612,
KIR2DL1*003,CYP4F2*1,0.6976350312656213,7.447007442333391e-05,0.005074255825813497,0.4011735393096325,0.8678507900716697,0.999,0.001,KIR_vs_CYP,0.0177,0.0005063965060786705,0.02040816326530612,0.8536585365853658
KIR2DP1*001,CYP2B6*6,0.6533972697329197,0.0002954070281300812,0.029427919940576697,0.36998648907910864,0.8216002020027098,1.0,0.0,KIR_vs_CYP,0.0359,0.001434834136631823,0.02040816326530612,
KIR2DS4*001,CYP4F2*3,-0.6537124325979177,0.0002927484888597629,0.03334535019292116,-0.8172212361066387,-0.428745298565156,1.0,0.0,KIR_vs_CYP,0.0357,0.001434834136631823,0.02040816326530612,
KIR3DL2*001,IGLV3-13*01,0.8218137804443894,2.638531516467644e-07,0.0020161931020821525,0.6679211003364874,0.9144604969686309,1.0,0.0,KIR_vs_IG,0.0016,5.329833663264641e-05,0.0,
KIR2DL4*008,IGLV2-18*01,0.7989907755837075,9.878251523990938e-07,0.01737588812683111,0.5958539956386348,0.907699903753895,1.0,0.0,KIR_vs_IG,0.0022,9.977034039230847e-05,0.002680965147453083,1.0
KIR2DL1*004,IGHV3-49*03,0.7881186816599196,1.7494370736318983e-06,0.0025115792976013376,0.6037665113909055,0.8999697554700581,1.0,0.0,KIR_vs_IG,0.003,0.00011779542962454782,0.002680965147453083,
KIR3DL1*002,IGHV1-58*01,0.7562134731785659,7.869423217671922e-06,0.047817545740429755,0.5405093858555954,0.8734038437619618,1.0,0.0,KIR_vs_IG,0.007,0.0003438413179027418,0.00804289544235925,
KIR3DL1*015,IGHV1-46*01,0.7544066041580698,8.510923710463905e-06,0.04577166192608737,0.578753038293176,0.888837522068118,1.0,0.0,KIR_vs_IG,0.0073,0.0003438413179027418,0.00804289544235925,
KIR2DL1*003,IGKV1-5*04,0.7339271893570357,1.9800651866851998e-05,0.007429666494139977,0.30582155474895334,0.9083472148619143,0.999,0.001,KIR_vs_IG,0.01,0.00047827925792334617,0.01876675603217158,
KIR2DP1*025,IGLV1-41*02,-0.7299826676221585,2.309675296198652e-05,0.0037820284397888614,-0.877527335675602,-0.5844294950245325,1.0,0.0,KIR_vs_IG,0.0103,0.00047827925792334617,0.01876675603217158,
KIR2DL4*008,IGLV2-18*02,-0.729340472555594,2.3677190986304266e-05,0.00897232714314923,-0.85866293140833,-0.5463604016684034,1.0,0.0,KIR_vs_IG,0.0105,0.00047827925792334617,0.01876675603217158,0.9166666666666666
KIR3DL2*001,IGLV2-14*01,0.7401885635503089,1.542150052698865e-05,0.010265704110627856,0.5419055510424488,0.8623653774529895,1.0,0.0,KIR_vs_IG,0.0092,0.00047827925792334617,0.01876675603217158,
KIR2DP1*001,IGHV3-49*03,0.7345444009068316,1.93246425454379e-05,0.010454032880366266,0.5602340097473403,0.8761371056288191,1.0,0.0,KIR_vs_IG,0.0098,0.00047827925792334617,0.01876675603217158,
KIR3DL1*002,IGHV3-66*03,0.7240899805866459,2.893031785410555e-05,0.019104816131938998,0.5819683868536146,0.83406889154855,1.0,0.0,KIR_vs_IG,0.0115,0.0005312658369572111,0.01876675603217158,
KIR3DL2*001,IGLV3-13*02,-0.7214554441091987,3.1936751558017806e-05,0.01165168540703032,-0.8689543778747787,-0.5143008222757146,1.0,0.0,KIR_vs_IG,0.0121,0.0005376019845599664,0.01876675603217158,
KIR3DL2*001,IGLV5-45*02,-0.7104426919648454,4.772401359885193e-05,0.03956157088310566,-0.8599273238864739,-0.556731355079124,1.0,0.0,KIR_vs_IG,0.0144,0.0007415577497667761,0.021447721179624665,
KIR3DL2*002,IGHV3-11*05,0.7032151062818944,6.151917368254807e-05,0.018741328567967196,0.5113044123772952,0.8858199104742823,1.0,0.0,KIR_vs_IG,0.0162,0.0008876337917053364,0.021447721179624665,
KIR2DS4*010,IGHV1-68*04,-0.7006056545974093,6.73039919162085e-05,0.04998483287433801,-0.8376343837873698,-0.5064412874136197,1.0,0.0,KIR_vs_IG,0.0173,0.0009063604244716079,0.021447721179624665,0.8181818181818182
KIR2DL4*001,IGKV1-27*01,-0.6808822398512965,0.00012895625784337572,0.03218240473416146,-0.8367749881945332,-0.38810535861799067,1.0,0.0,KIR_vs_IG,0.023,0.0016280727552726185,0.029490616621983913,0.6842105263157895
KIR2DS4*010,IGHV3-64*02,0.6737504398490403,0.00016121371997633577,0.03709977611432386,0.48688831257591497,0.8244292288044949,1.0,0.0,KIR_vs_IG,0.0265,0.0019155983197188132,0.029490616621983913,0.8181818181818182
KIR2DS4*001,IGHV3-20*04,0.6697568931014112,0.00018221058243213473,0.024932633157418137,0.43058171494905845,0.8558767425545951,1.0,0.0,KIR_vs_IG,0.0285,0.0020448076472939563,0.032171581769437,0.9473684210526315
KIR3DL3*009,IGLV3-21*03,0.6594801051277736,0.00024765729629190386,0.028347626429983085,0.31485216930273324,0.8257347623604693,1.0,0.0,KIR_vs_IG,0.0325,0.0026329880974191883,0.03753351206434316,0.75
KIR2DL1*004,IGLV1-41*01,0.6564718393794842,0.00027035141267868994,0.0006403715581199471,0.3076078480834801,0.8603544699964218,0.999,0.001,KIR_vs_IG,0.0342,0.00268730270148553,0.03753351206434316,
KIR2DP1*025,IGKV6D-41*01,-0.6553371097682573,0.0002793730531247333,0.013491477394210395,-0.8227467084037039,-0.5022721545120395,1.0,0.0,KIR_vs_IG,0.035,0.00268730270148553,0.03753351206434316,
KIR2DS4*003,IGLV2-18*01,0.6469770619106274,0.00035436171742867813,0.039173010306951854,0.24938090384652994,0.8721324329215125,1.0,0.0,KIR_vs_IG,0.038,0.0029240268959485377,0.045576407506702415,1.0
KIR2DL4*001,IGHV1-46*01,0.6488784524202025,0.00033591592399001823,0.041383184349787765,0.4596218814547772,0.8075442871940045,1.0,0.0,KIR_vs_IG,0.0372,0.0029240268959485377,0.040214477211796246,0.2777777777777778
KIR3DL1*015,IGHV3-53*04,0.6459687345741509,0.00036449812842661677,0.017240017201770076,0.4422846663789282,0.8298575199879323,1.0,0.0,KIR_vs_IG,0.0386,0.0029240268959485377,0.045576407506702415,
KIR3DL1*002,IGHV3-33*01,0.6434589640217379,0.00039083527817133923,0.018157160697203873,0.4503913069320356,0.8096491567924116,1.0,0.0,KIR_vs_IG,0.0392,0.0029240268959485377,0.045576407506702415,
KIR2DL4*008,IGHV7-34-1*01,0.6444935729215931,0.0003797835982957348,0.012548024657329723,0.5222231361730382,0.8025398245619904,1.0,0.0,KIR_vs_IG,0.0387,0.0029240268959485377,0.045576407506702415,0.6956521739130435
KIR2DP1*025,IGHV4-61*01,-0.6487669207840759,0.0003369742652982982,0.04262278197098674,-0.8126212131848342,-0.40862226099793325,1.0,0.0,KIR_vs_IG,0.0373,0.0029240268959485377,0.04289544235924933,
KIR2DS2*001,IGLV3-12*02,0.6409512094821614,0.00041879551014864616,0.026621975731815517,0.3666413583581692,0.8088497324668917,1.0,0.0,KIR_vs_IG,0.0403,0.002933389704452488,0.045576407506702415,
KIR3DL1*015,IGHV8-51-1*05,0.6407484819100528,0.0004211302050946641,0.0007854936410651255,0.39919598247195026,0.8187245217858538,1.0,0.0,KIR_vs_IG,0.0405,0.002933389704452488,0.045576407506702415,
KIR2DL4*008,TRAJ13*01,0.8705142817549826,7.456494520423499e-09,0.009922724665712496,0.7876582115671548,0.9586349567342943,1.0,0.0,KIR_vs_TCR,0.0001,7.692585209970908e-07,0.0,
KIR2DL4*008,TRAJ16*01,0.8666477114345957,1.0395385418879607e-08,0.006995222044999723,0.7745909590803042,0.9597140607995894,1.0,0.0,KIR_vs_TCR,0.0003,7.692585209970908e-07,0.0,1.0
KIR2DL4*008,TRAJ13*02,-0.84710067146126,4.828036614830924e-08,0.021299813448446003,-0.9428420001683756,-0.7503000594440079,1.0,0.0,KIR_vs_TCR,0.0007,2.381831396649922e-06,0.0,0.96875
KIR2DL4*008,TRAJ16*02,-0.8382714825218224,9.025297786039247e-08,0.008433177983456181,-0.9387343051359186,-0.7258550431205874,1.0,0.0,KIR_vs_TCR,0.0008,3.339360180834521e-06,0.0,1.0
KIR3DL3*100,TRBV17*02,0.8277426806342074,1.8161128748237963e-07,0.0008447718516267429,0.7170988767970508,0.9232439205923587,1.0,0.0,KIR_vs_TCR,0.0012,5.375694109478437e-06,0.0,
KIR3DL3*100,TRBV17*01,-0.790114573916855,1.5791092502361783e-06,0.000481181417593094,-0.9099164442690106,-0.6423799542429449,1.0,0.0,KIR_vs_TCR,0.0028,3.895136150582573e-05,0.003355704697986577,
KIR2DP1*025,TRBV9*01,-0.7599615039913972,6.674457876993167e-06,0.04225982934472908,-0.8731369779210086,-0.5871673612124456,1.0,0.0,KIR_vs_TCR,0.0066,0.00013399173191255124,0.0050335570469798654,
KIR3DL2*002,TRBV21-1*01,0.7581101030379191,7.242796319597364e-06,0.004526783498761735,0.4777732923098904,0.8925481025074203,1.0,0.0,KIR_vs_TCR,0.0068,0.00013399173191255124,0.0050335570469798654,0.7246376811594203
KIR3DL1*002,TRAV6*03,0.7443577167552142,1.3006213409536913e-05,0.018526759954556868,0.3711031004171677,0.8976775152300609,1.0,0.0,KIR_vs_TCR,0.0085,0.0002138799538457181,0.0050335570469798654,
KIR3DL1*015,TRAV8-2*01,-0.713311930262743,4.305773530049375e-05,0.048385697933620235,-0.8459694979389492,-0.5288473655871778,1.0,0.0,KIR_vs_TCR,0.0136,0.0006372544824473074,0.006711409395973154,
KIR3DL3*100,TRBV21-1*02,0.7006784495890603,6.713631802646285e-05,0.002150042276544578,0.5732853613492064,0.8215316019795567,1.0,0.0,KIR_vs_TCR,0.0173,0.0009032886425378637,0.010067114093959731,
KIR3DL2*001,TRBV21-1*01,-0.6794649054923563,0.0001348715063961554,0.009382328031064731,-0.8273698617148506,-0.3782088759674354,0.999,0.001,KIR_vs_TCR,0.0238,0.001047634935494417,0.01174496644295302,
KIR3DL2*001,TRBV10-3*01,0.681914303298395,0.00012479381406772032,0.038541121227118995,0.32684204903156094,0.8736635481404196,0.999,0.001,KIR_vs_TCR,0.0223,0.001047634935494417,0.01174496644295302,
KIR2DS4*001,TRAJ16*02,0.6797597639954019,0.00013362161851602177,0.015162305614864313,0.46543950482138324,0.8328190012340797,1.0,0.0,KIR_vs_TCR,0.0235,0.001047634935494417,0.01174496644295302,0.8192771084337349
KIR3DL3*100,TRBV24-1*02,0.6907739035888142,9.36532983219132e-05,0.009097487331420233,0.5717322165142615,0.815764505894137,1.0,0.0,KIR_vs_TCR,0.0195,0.001047634935494417,0.01174496644295302,
KIR2DL3*001,TRDV3*01,0.6793770340828805,0.00013524597229905573,0.013721250231079257,0.40719556856476363,0.8352651986987996,0.999,0.001,KIR_vs_TCR,0.0238,0.001047634935494417,0.01174496644295302,0.125
KIR2DL4*011,TRBV30*01,0.6842267480586981,0.00011589412830819608,0.02974332911602947,0.44572793187926185,0.8546991938785871,1.0,0.0,KIR_vs_TCR,0.0217,0.001047634935494417,0.01174496644295302,
KIR2DL1*002,TRBV10-1*01,-0.6851265551074308,0.0001125852398057139,0.034709458963023965,-0.853676531687593,-0.3899540277931184,0.999,0.001,KIR_vs_TCR,0.0214,0.001047634935494417,0.01174496644295302,
KIR3DL3*100,TRBV21-1*01,-0.6779239667835812,0.00014157228858032662,0.026203611773426574,-0.8169332950445319,-0.5279064959816359,1.0,0.0,KIR_vs_TCR,0.0247,0.001047634935494417,0.013422818791946308,
KIR3DL3*100,TRBV24-1*01,-0.6918707243010151,9.032116500005789e-05,0.00417856371208294,-0.8131966585762447,-0.5652857317894434,1.0,0.0,KIR_vs_TCR,0.0191,0.001047634935494417,0.01174496644295302,
KIR2DL1*002,TRBV20-1*01,0.6756201968933688,0.00015213647528446782,0.016077385842273598,0.4282077836787253,0.8576658626211999,1.0,0.0,KIR_vs_TCR,0.0256,0.0010721999210524399,0.015100671140939598,
KIR3DL2*001,TRBJ1-6*01,-0.6506183906970496,0.00031977749071561743,0.009489752496688757,-0.8785869348438826,-0.35502965630884326,1.0,0.0,KIR_vs_TCR,0.0367,0.002151230392086881,0.02348993288590604,
KIR3DL2*002,TRAV30*01,-0.6443325882438465,0.00038148509674254934,0.043391115051173254,-0.8590610789445192,-0.35763071346425496,1.0,0.0,KIR_vs_TCR,0.0388,0.002454773665995535,0.025167785234899327,0.9135802469135802
KIR2DL4*001,TRBV11-3*04,0.6385542830646028,0.00044713532913384895,0.027797942904596917,0.31693865995575016,0.8096419771084151,0.998,0.002,KIR_vs_TCR,0.0418,0.002757334529658735,0.026845637583892617,
KIR2DL4*001,TRAJ16*02,0.6363759542998831,0.00047432646262098027,0.04818160904992707,0.37693773939464587,0.8114880191911584,1.0,0.0,KIR_vs_TCR,0.0429,0.0028080126587162035,0.026845637583892617,0.43636363636363634
KIR2DL4*001,TRBV10-3*03,0.6326167530304211,0.0005246496945291949,0.017770000710792638,0.16920303432139064,0.8169504001630434,0.994,0.006,KIR_vs_TCR,0.0452,0.002986467491935417,0.028523489932885907,
KIR3DL1*005,TRBV20-1*02,-0.6261851391974554,0.0006215730553754044,0.020246276227034496,-0.8248660513523847,-0.35542560574261284,1.0,0.0,KIR_vs_TCR,0.0482,0.0034071411924281427,0.030201342281879196,
CYP3A5*3,IGHV3-30-2*01,0.8998248523434077,4.0085615809515645e-10,0.031267601265011616,0.7975886768040554,0.9606331185087621,1.0,0.0,CYP_vs_IG,0.0001,8.538236167426832e-08,0.0,1.0
SLCO1B1*20,IGKV1D-12*02,0.8814828056737841,2.734005639907473e-09,0.00021205764436320855,0.7794435711102264,0.938974329443093,1.0,0.0,CYP_vs_IG,0.0001,2.9117160065014587e-07,0.0,
SLCO1B1*1,IGLV3-22*01,0.8599840606853641,1.800331199145016e-08,0.02146760404105223,0.7369363226131144,0.949474136478526,1.0,0.0,CYP_vs_IG,0.0006,9.586763635447211e-07,0.0,0.967741935483871
SLCO1B1*20,IGKV3D-15*03,0.8632925103712986,1.375585641226209e-08,0.042122790906001246,0.7409059528164464,0.9412497245757571,1.0,0.0,CYP_vs_IG,0.0005,9.586763635447211e-07,0.0,
CYP3A5*3,IGHV3-30*18,0.8350636884923509,1.1225614944156818e-07,0.009411137285555204,0.6710018508727249,0.9246729618918785,1.0,0.0,CYP_vs_IG,0.0011,4.782111966210804e-06,0.00554016620498615,1.0
