gene,correct,total,accuracy,class,subclass,cutoff
TRBV3-1,18,18,1.0,TRB,TRBV,20
TRBV4-1,18,18,1.0,TRB,TRBV,20
TRBV5-1,16,16,1.0,TRB,TRBV,20
TRBV6-1,16,16,1.0,TRB,TRBV,20
TRBV7-1,16,16,1.0,TRB,TRBV,20
TRBV4-2,16,16,1.0,TRB,TRBV,20
TRBV6-2,18,18,1.0,TRB,TRBV,20
TRBV7-2,18,18,1.0,TRB,TRBV,20
TRBV6-4,18,18,1.0,TRB,TRBV,20
TRBV7-3,16,16,1.0,TRB,TRBV,20
TRBV5-3,18,18,1.0,TRB,TRBV,20
TRBV9,18,18,1.0,TRB,TRBV,20
TRBV10-1,18,18,1.0,TRB,TRBV,20
TRBV11-1,12,12,1.0,TRB,TRBV,20
TRBV12-1,18,18,1.0,TRB,TRBV,20
TRBV10-2,18,18,1.0,TRB,TRBV,20
TRBV11-2,18,18,1.0,TRB,TRBV,20
TRBV12-2,18,18,1.0,TRB,TRBV,20
TRBV6-5,16,16,1.0,TRB,TRBV,20
TRBV7-4,18,18,1.0,TRB,TRBV,20
TRBV5-4,18,18,1.0,TRB,TRBV,20
TRBV6-6,16,18,0.889,TRB,TRBV,20
TRBV5-5,16,16,1.0,TRB,TRBV,20
TRBV6-7,18,18,1.0,TRB,TRBV,20
TRBV7-6,16,16,1.0,TRB,TRBV,20
TRBV5-6,16,16,1.0,TRB,TRBV,20
TRBV6-8,12,12,1.0,TRB,TRBV,20
TRBV7-7,18,18,1.0,TRB,TRBV,20
TRBV5-7,18,18,1.0,TRB,TRBV,20
TRBV7-9,16,16,1.0,TRB,TRBV,20
TRBV13,18,18,1.0,TRB,TRBV,20
TRBV10-3,18,18,1.0,TRB,TRBV,20
TRBV11-3,16,16,1.0,TRB,TRBV,20
TRBV12-3,18,18,1.0,TRB,TRBV,20
TRBV12-4,18,18,1.0,TRB,TRBV,20
TRBV12-5,18,18,1.0,TRB,TRBV,20
TRBV14,18,18,1.0,TRB,TRBV,20
TRBV15,18,18,1.0,TRB,TRBV,20
TRBV16,18,18,1.0,TRB,TRBV,20
TRBV17,18,18,1.0,TRB,TRBV,20
TRBV18,18,18,1.0,TRB,TRBV,20
TRBV19,12,12,1.0,TRB,TRBV,20
TRBV20-1,18,18,1.0,TRB,TRBV,20
TRBV21-1,18,18,1.0,TRB,TRBV,20
TRBV23-1,14,14,1.0,TRB,TRBV,20
TRBV24-1,8,8,1.0,TRB,TRBV,20
TRBV25-1,18,18,1.0,TRB,TRBV,20
TRBV26,14,14,1.0,TRB,TRBV,20
TRBV27,18,18,1.0,TRB,TRBV,20
TRBV28,18,18,1.0,TRB,TRBV,20
TRBV29-1,18,18,1.0,TRB,TRBV,20
TRBV30,18,18,1.0,TRB,TRBV,20
TRBJ1-1,18,18,1.0,TRB,TRBJ,20
TRBJ1-2,18,18,1.0,TRB,TRBJ,20
TRBJ1-3,18,18,1.0,TRB,TRBJ,20
TRBJ1-4,18,18,1.0,TRB,TRBJ,20
TRBJ1-5,18,18,1.0,TRB,TRBJ,20
TRBJ1-6,18,18,1.0,TRB,TRBJ,20
TRBJ2-1,16,16,1.0,TRB,TRBJ,20
TRBJ2-2,16,16,1.0,TRB,TRBJ,20
TRBJ2-2P,16,16,1.0,TRB,TRBJ,20
TRBJ2-3,16,16,1.0,TRB,TRBJ,20
TRBJ2-4,16,16,1.0,TRB,TRBJ,20
TRBJ2-5,16,16,1.0,TRB,TRBJ,20
TRBJ2-6,16,16,1.0,TRB,TRBJ,20
TRBJ2-7,16,16,1.0,TRB,TRBJ,20
IGHV1-18,2,2,1.0,IGH,IGHV,20
IGHV1-24,4,4,1.0,IGH,IGHV,20
IGHV1-45,12,12,1.0,IGH,IGHV,20
IGHV1-46,12,12,1.0,IGH,IGHV,20
IGHV1-58,18,18,1.0,IGH,IGHV,20
IGHV1-69,2,2,1.0,IGH,IGHV,20
IGHV1-69D,2,2,1.0,IGH,IGHV,20
IGHV2-5,4,4,1.0,IGH,IGHV,20
IGHV2-70,10,12,0.833,IGH,IGHV,20
IGHV3-15,6,6,1.0,IGH,IGHV,20
IGHV3-16,4,4,1.0,IGH,IGHV,20
IGHV3-19,2,2,1.0,IGH,IGHV,20
IGHV3-20,4,4,1.0,IGH,IGHV,20
IGHV3-21,8,8,1.0,IGH,IGHV,20
IGHV3-22,10,10,1.0,IGH,IGHV,20
IGHV3-23,8,8,1.0,IGH,IGHV,20
IGHV3-25,2,2,1.0,IGH,IGHV,20
IGHV3-29,4,4,1.0,IGH,IGHV,20
IGHV3-30,9,10,0.9,IGH,IGHV,20
IGHV3-30-2,12,12,1.0,IGH,IGHV,20
IGHV3-32,3,4,0.75,IGH,IGHV,20
IGHV3-33,3,4,0.75,IGH,IGHV,20
IGHV3-33-2,4,4,1.0,IGH,IGHV,20
IGHV3-35,10,10,1.0,IGH,IGHV,20
IGHV3-38,8,8,1.0,IGH,IGHV,20
IGHV3-41,6,6,1.0,IGH,IGHV,20
IGHV3-43,10,10,1.0,IGH,IGHV,20
IGHV3-47,14,14,1.0,IGH,IGHV,20
IGHV3-48,12,12,1.0,IGH,IGHV,20
IGHV3-49,14,14,1.0,IGH,IGHV,20
IGHV3-52,16,16,1.0,IGH,IGHV,20
IGHV3-53,13,14,0.929,IGH,IGHV,20
IGHV3-54,14,14,1.0,IGH,IGHV,20
IGHV3-62,14,14,1.0,IGH,IGHV,20
IGHV3-63,17,18,0.944,IGH,IGHV,20
IGHV3-64,18,18,1.0,IGH,IGHV,20
IGHV3-64D,4,4,1.0,IGH,IGHV,20
IGHV3-66,15,16,0.938,IGH,IGHV,20
IGHV3-71,8,8,1.0,IGH,IGHV,20
IGHV3-72,16,16,1.0,IGH,IGHV,20
IGHV3-73,16,16,1.0,IGH,IGHV,20
IGHV3-74,10,10,1.0,IGH,IGHV,20
IGHV4-28,5,6,0.833,IGH,IGHV,20
IGHV4-31,1,2,0.5,IGH,IGHV,20
IGHV4-34,8,8,1.0,IGH,IGHV,20
IGHV4-39,11,14,0.786,IGH,IGHV,20
IGHV4-55,14,14,1.0,IGH,IGHV,20
IGHV4-59,14,14,1.0,IGH,IGHV,20
IGHV4-61,13,18,0.722,IGH,IGHV,20
IGHV5-10-1,8,8,1.0,IGH,IGHV,20
IGHV5-51,14,14,1.0,IGH,IGHV,20
IGHV5-78,18,18,1.0,IGH,IGHV,20
IGHV7-34-1,10,10,1.0,IGH,IGHV,20
IGHV7-40,14,14,1.0,IGH,IGHV,20
IGHV7-81,10,10,1.0,IGH,IGHV,20
IGHV8-51-1,16,16,1.0,IGH,IGHV,20
IGKV1-5,2,2,1.0,IGK,IGKV,20
IGKV1-6,4,4,1.0,IGK,IGKV,20
IGKV1-8,2,2,1.0,IGK,IGKV,20
IGKV1-12,6,12,0.5,IGK,IGKV,20
IGKV1-13,12,12,1.0,IGK,IGKV,20
IGKV1-33,6,6,1.0,IGK,IGKV,20
IGKV1-37,2,2,1.0,IGK,IGKV,20
IGKV1-39,2,2,1.0,IGK,IGKV,20
IGKV1D-8,4,4,1.0,IGK,IGKV,20
IGKV1D-12,4,4,1.0,IGK,IGKV,20
IGKV1D-13,4,4,1.0,IGK,IGKV,20
IGKV1D-16,8,8,1.0,IGK,IGKV,20
IGKV1D-17,6,6,1.0,IGK,IGKV,20
IGKV1D-33,8,8,1.0,IGK,IGKV,20
IGKV1D-37,6,6,1.0,IGK,IGKV,20
IGKV1D-39,4,4,1.0,IGK,IGKV,20
IGKV1D-42,6,6,1.0,IGK,IGKV,20
IGKV1D-43,6,6,1.0,IGK,IGKV,20
IGKV2-4,4,4,1.0,IGK,IGKV,20
IGKV2-24,3,4,0.75,IGK,IGKV,20
IGKV2-28,6,6,1.0,IGK,IGKV,20
IGKV2-30,10,10,1.0,IGK,IGKV,20
IGKV2D-26,6,6,1.0,IGK,IGKV,20
IGKV2D-28,6,6,1.0,IGK,IGKV,20
IGKV2D-29,2,2,1.0,IGK,IGKV,20
IGKV2D-30,8,8,1.0,IGK,IGKV,20
IGKV2D-40,8,8,1.0,IGK,IGKV,20
IGKV3-7,2,2,1.0,IGK,IGKV,20
IGKV3-20,2,2,1.0,IGK,IGKV,20
IGKV3D-7,8,8,1.0,IGK,IGKV,20
IGKV3D-11,8,8,1.0,IGK,IGKV,20
IGKV3D-15,6,6,1.0,IGK,IGKV,20
IGKV6-21,2,2,1.0,IGK,IGKV,20
IGKV6D-41,8,8,1.0,IGK,IGKV,20
IGKV7-3,2,2,1.0,IGK,IGKV,20
IGKJ3,2,2,1.0,IGK,IGKJ,20
IGKJ4,4,4,1.0,IGK,IGKJ,20
IGKJ5,4,4,1.0,IGK,IGKJ,20
IGLV1-36,14,14,1.0,IGL,IGLV,20
IGLV1-40,16,16,1.0,IGL,IGLV,20
IGLV1-41,16,16,1.0,IGL,IGLV,20
IGLV1-44,16,16,1.0,IGL,IGLV,20
IGLV1-47,12,12,1.0,IGL,IGLV,20
IGLV1-50,16,16,1.0,IGL,IGLV,20
IGLV1-51,16,16,1.0,IGL,IGLV,20
IGLV1-62,18,18,1.0,IGL,IGLV,20
IGLV10-54,16,16,1.0,IGL,IGLV,20
IGLV11-55,16,16,1.0,IGL,IGLV,20
IGLV2-5,12,12,1.0,IGL,IGLV,20
IGLV2-8,14,14,1.0,IGL,IGLV,20
IGLV2-11,10,10,1.0,IGL,IGLV,20
IGLV2-14,18,18,1.0,IGL,IGLV,20
IGLV2-18,18,18,1.0,IGL,IGLV,20
IGLV2-23,16,16,1.0,IGL,IGLV,20
IGLV2-33,14,14,1.0,IGL,IGLV,20
IGLV2-34,14,14,1.0,IGL,IGLV,20
IGLV3-1,10,10,1.0,IGL,IGLV,20
IGLV3-9,14,14,1.0,IGL,IGLV,20
IGLV3-10,14,14,1.0,IGL,IGLV,20
IGLV3-12,18,18,1.0,IGL,IGLV,20
IGLV3-13,14,14,1.0,IGL,IGLV,20
IGLV3-16,14,14,1.0,IGL,IGLV,20
IGLV3-19,14,14,1.0,IGL,IGLV,20
IGLV3-21,16,16,1.0,IGL,IGLV,20
IGLV3-22,8,8,1.0,IGL,IGLV,20
IGLV3-25,16,16,1.0,IGL,IGLV,20
IGLV3-27,14,14,1.0,IGL,IGLV,20
IGLV3-31,14,14,1.0,IGL,IGLV,20
IGLV3-32,16,16,1.0,IGL,IGLV,20
IGLV4-3,14,14,1.0,IGL,IGLV,20
IGLV4-60,16,16,1.0,IGL,IGLV,20
IGLV4-69,18,18,1.0,IGL,IGLV,20
IGLV5-37,16,16,1.0,IGL,IGLV,20
IGLV5-45,18,18,1.0,IGL,IGLV,20
IGLV5-48,12,12,1.0,IGL,IGLV,20
IGLV5-52,18,18,1.0,IGL,IGLV,20
IGLV6-57,16,16,1.0,IGL,IGLV,20
IGLV7-43,16,16,1.0,IGL,IGLV,20
IGLV7-46,14,14,1.0,IGL,IGLV,20
IGLV8-61,18,18,1.0,IGL,IGLV,20
IGLV9-49,16,16,1.0,IGL,IGLV,20
IGLJ1,12,12,1.0,IGL,IGLJ,20
IGLJ2,16,16,1.0,IGL,IGLJ,20
IGLJ3,16,16,1.0,IGL,IGLJ,20
IGLJ4,18,18,1.0,IGL,IGLJ,20
IGLJ5,18,18,1.0,IGL,IGLJ,20
IGLJ6,18,18,1.0,IGL,IGLJ,20
IGLJ7,18,18,1.0,IGL,IGLJ,20
