file1	chrom1	file2	chrom2	n_overlap_pops	corr_ref	pval	overlap_pops
SI424578E_freq.txt	15	SI173491Z_freq.txt	22	49	0.7026608528205438	1.824307646599396e-08	Adygei,Amerindians,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Dai,Daur,Druze,French,Han,Hazara,Hezhe,Italians,Japanese,Kalash,Karitiana,Koreans,Lahu,Mandenka,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Russians,San,Sardinian,She,Sindhi,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba
SI424578E_freq.txt	15	SI257602W_freq.txt	10	49	0.3152222207283479	0.027371764676434037	Adygei,Amerindians,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Dai,Daur,Druze,French,Han,Hazara,Hezhe,Italians,Japanese,Kalash,Karitiana,Koreans,Lahu,Mandenka,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Russians,San,Sardinian,She,Sindhi,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba
SI424578E_freq.txt	15	SI224915X_freq.txt	12	74	-0.3722833119810024	0.0010898738635654142	Adygei,African Americans,Amerindians,Ami,Atayal,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chagga,Chuvash,Dai,Danes,Daur,Druze,Finns,French,Hakka,Han,Hausa,Hazara,Hezhe,Hungarian,Ibo,Irish,Italians,Japanese,Jews- Ashkenazi,Jews- Ethiopian,Jews- Yemenite,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Lao Loum,Mandenka,Masai,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Micronesians,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Quechua,Russians,Samaritans,San,Sandawe,Sardinian,She,Sindhi,Surui,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba,Zaramo
SI424578E_freq.txt	15	SI470714X_freq.txt	20	74	0.6906347669079446	9.841588837340424e-12	Adygei,African Americans,Amerindians,Ami,Atayal,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chagga,Chuvash,Dai,Danes,Daur,Druze,Finns,French,Hakka,Han,Hausa,Hazara,Hezhe,Hungarian,Ibo,Irish,Italians,Japanese,Jews- Ashkenazi,Jews- Ethiopian,Jews- Yemenite,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Lao Loum,Mandenka,Masai,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Micronesians,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Quechua,Russians,Samaritans,San,Sandawe,Sardinian,She,Sindhi,Surui,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba,Zaramo
SI424578E_freq.txt	15	SI395373E_freq.txt	9	74	0.4006307859430564	0.0004045959019632647	Adygei,African Americans,Amerindians,Ami,Atayal,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chagga,Chuvash,Dai,Danes,Daur,Druze,Finns,French,Hakka,Han,Hausa,Hazara,Hezhe,Hungarian,Ibo,Irish,Italians,Japanese,Jews- Ashkenazi,Jews- Ethiopian,Jews- Yemenite,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Lao Loum,Mandenka,Masai,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Micronesians,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Quechua,Russians,Samaritans,San,Sandawe,Sardinian,She,Sindhi,Surui,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba,Zaramo
SI424578E_freq.txt	15	SI232036Q_freq.txt	6	74	0.38981761494360023	0.0005966512494963643	Adygei,African Americans,Amerindians,Ami,Atayal,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chagga,Chuvash,Dai,Danes,Daur,Druze,Finns,French,Hakka,Han,Hausa,Hazara,Hezhe,Hungarian,Ibo,Irish,Italians,Japanese,Jews- Ashkenazi,Jews- Ethiopian,Jews- Yemenite,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Lao Loum,Mandenka,Masai,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Micronesians,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Quechua,Russians,Samaritans,San,Sandawe,Sardinian,She,Sindhi,Surui,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba,Zaramo
SI424578E_freq.txt	15	SI363399H_freq.txt	20	74	-0.2587065765446712	0.026039141185256447	Adygei,African Americans,Amerindians,Ami,Atayal,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chagga,Chuvash,Dai,Danes,Daur,Druze,Finns,French,Hakka,Han,Hausa,Hazara,Hezhe,Hungarian,Ibo,Irish,Italians,Japanese,Jews- Ashkenazi,Jews- Ethiopian,Jews- Yemenite,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Lao Loum,Mandenka,Masai,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Micronesians,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Quechua,Russians,Samaritans,San,Sandawe,Sardinian,She,Sindhi,Surui,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba,Zaramo
SI424578E_freq.txt	15	SI280700R_freq.txt	10	74	-0.09720590371932998	0.4099881407553157	Adygei,African Americans,Amerindians,Ami,Atayal,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chagga,Chuvash,Dai,Danes,Daur,Druze,Finns,French,Hakka,Han,Hausa,Hazara,Hezhe,Hungarian,Ibo,Irish,Italians,Japanese,Jews- Ashkenazi,Jews- Ethiopian,Jews- Yemenite,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Lao Loum,Mandenka,Masai,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Micronesians,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Quechua,Russians,Samaritans,San,Sandawe,Sardinian,She,Sindhi,Surui,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba,Zaramo
SI424578E_freq.txt	15	SI445960C_freq.txt	20	74	0.10827125599260742	0.35849785504936793	Adygei,African Americans,Amerindians,Ami,Atayal,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chagga,Chuvash,Dai,Danes,Daur,Druze,Finns,French,Hakka,Han,Hausa,Hazara,Hezhe,Hungarian,Ibo,Irish,Italians,Japanese,Jews- Ashkenazi,Jews- Ethiopian,Jews- Yemenite,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Lao Loum,Mandenka,Masai,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Micronesians,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Quechua,Russians,Samaritans,San,Sandawe,Sardinian,She,Sindhi,Surui,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba,Zaramo
SI424578E_freq.txt	15	SI056172V_freq.txt	17	54	-0.18610870553461514	0.1778452327929809	Adygei,African Americans,Amerindians,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chuvash,Dai,Daur,Druze,Finns,French,Han,Hazara,Hezhe,Italians,Japanese,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Mandenka,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Russians,San,Sardinian,She,Sindhi,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba
SI424578E_freq.txt	15	SI203200H_freq.txt	8	65	-0.13200518433112576	0.29454407973789815	Adygei,African Americans,Amerindians,Ami,Atayal,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chuvash,Dai,Daur,Druze,French,Hakka,Han,Hausa,Hazara,Hezhe,Hungarian,Irish,Italians,Japanese,Jews- Ethiopian,Jews- Yemenite,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Lao Loum,Mandenka,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Micronesians,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Quechua,Russians,San,Sardinian,She,Sindhi,Surui,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba
SI424578E_freq.txt	15	SI176205V_freq.txt	4	74	-0.5118998788569612	3.136954468679938e-06	Adygei,African Americans,Amerindians,Ami,Atayal,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chagga,Chuvash,Dai,Danes,Daur,Druze,Finns,French,Hakka,Han,Hausa,Hazara,Hezhe,Hungarian,Ibo,Irish,Italians,Japanese,Jews- Ashkenazi,Jews- Ethiopian,Jews- Yemenite,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Lao Loum,Mandenka,Masai,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Micronesians,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Quechua,Russians,Samaritans,San,Sandawe,Sardinian,She,Sindhi,Surui,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba,Zaramo
SI424578E_freq.txt	15	SI662332W_freq.txt	18	74	0.45161469647196384	5.3729508526115646e-05	Adygei,African Americans,Amerindians,Ami,Atayal,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chagga,Chuvash,Dai,Danes,Daur,Druze,Finns,French,Hakka,Han,Hausa,Hazara,Hezhe,Hungarian,Ibo,Irish,Italians,Japanese,Jews- Ashkenazi,Jews- Ethiopian,Jews- Yemenite,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Lao Loum,Mandenka,Masai,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Micronesians,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Quechua,Russians,Samaritans,San,Sandawe,Sardinian,She,Sindhi,Surui,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba,Zaramo
SI424578E_freq.txt	15	SI390011O_freq.txt	18	74	-0.17108353251504965	0.14499776948520643	Adygei,African Americans,Amerindians,Ami,Atayal,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chagga,Chuvash,Dai,Danes,Daur,Druze,Finns,French,Hakka,Han,Hausa,Hazara,Hezhe,Hungarian,Ibo,Irish,Italians,Japanese,Jews- Ashkenazi,Jews- Ethiopian,Jews- Yemenite,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Lao Loum,Mandenka,Masai,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Micronesians,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Quechua,Russians,Samaritans,San,Sandawe,Sardinian,She,Sindhi,Surui,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba,Zaramo
SI424578E_freq.txt	15	SI366222V_freq.txt	17	49	0.4749429220767991	0.000564314000316453	Adygei,Amerindians,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Dai,Daur,Druze,French,Han,Hazara,Hezhe,Italians,Japanese,Kalash,Karitiana,Koreans,Lahu,Mandenka,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Russians,San,Sardinian,She,Sindhi,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba
SI424578E_freq.txt	15	SI477985O_freq.txt	20	74	-0.6550586641084076	2.421601449405405e-10	Adygei,African Americans,Amerindians,Ami,Atayal,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chagga,Chuvash,Dai,Danes,Daur,Druze,Finns,French,Hakka,Han,Hausa,Hazara,Hezhe,Hungarian,Ibo,Irish,Italians,Japanese,Jews- Ashkenazi,Jews- Ethiopian,Jews- Yemenite,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Lao Loum,Mandenka,Masai,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Micronesians,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Quechua,Russians,Samaritans,San,Sandawe,Sardinian,She,Sindhi,Surui,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba,Zaramo
SI424578E_freq.txt	15	SI149767I_freq.txt	3	49	0.3581839944390748	0.0115034218183458	Adygei,Amerindians,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Dai,Daur,Druze,French,Han,Hazara,Hezhe,Italians,Japanese,Kalash,Karitiana,Koreans,Lahu,Mandenka,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Russians,San,Sardinian,She,Sindhi,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba
SI424578E_freq.txt	15	SI578726J_freq.txt	5	74	0.3321209195794785	0.0038412140581557275	Adygei,African Americans,Amerindians,Ami,Atayal,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chagga,Chuvash,Dai,Danes,Daur,Druze,Finns,French,Hakka,Han,Hausa,Hazara,Hezhe,Hungarian,Ibo,Irish,Italians,Japanese,Jews- Ashkenazi,Jews- Ethiopian,Jews- Yemenite,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Lao Loum,Mandenka,Masai,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Micronesians,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Quechua,Russians,Samaritans,San,Sandawe,Sardinian,She,Sindhi,Surui,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba,Zaramo
SI424578E_freq.txt	15	SI225046T_freq.txt	3	74	-0.06614953758690874	0.5755026293422421	Adygei,African Americans,Amerindians,Ami,Atayal,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chagga,Chuvash,Dai,Danes,Daur,Druze,Finns,French,Hakka,Han,Hausa,Hazara,Hezhe,Hungarian,Ibo,Irish,Italians,Japanese,Jews- Ashkenazi,Jews- Ethiopian,Jews- Yemenite,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Lao Loum,Mandenka,Masai,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Micronesians,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Quechua,Russians,Samaritans,San,Sandawe,Sardinian,She,Sindhi,Surui,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba,Zaramo
SI424578E_freq.txt	15	SI487902E_freq.txt	17	74	-0.33756025584087646	0.003269216081390649	Adygei,African Americans,Amerindians,Ami,Atayal,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chagga,Chuvash,Dai,Danes,Daur,Druze,Finns,French,Hakka,Han,Hausa,Hazara,Hezhe,Hungarian,Ibo,Irish,Italians,Japanese,Jews- Ashkenazi,Jews- Ethiopian,Jews- Yemenite,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Lao Loum,Mandenka,Masai,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Micronesians,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Quechua,Russians,Samaritans,San,Sandawe,Sardinian,She,Sindhi,Surui,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba,Zaramo
SI432080R_freq.txt	7	SI223307R_freq.txt	16	55	-0.028632403867010207	0.8356125313901287	Adygei,African Americans,Amerindians,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chuvash,Dai,Daur,Druze,Estonian,Finns,French,Han,Hazara,Hezhe,Italians,Japanese,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Mandenka,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Russians,San,Sardinian,She,Sindhi,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba
SI432080R_freq.txt	7	SI055403R_freq.txt	15	49	-0.2068782310957299	0.15379758567098642	Adygei,Amerindians,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Dai,Daur,Druze,French,Han,Hazara,Hezhe,Italians,Japanese,Kalash,Karitiana,Koreans,Lahu,Mandenka,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Russians,San,Sardinian,She,Sindhi,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba
SI432080R_freq.txt	7	SI088708F_freq.txt	9	93	-0.2084224985182847	0.04497965346252095	Abkhaz,Adygei,African Americans,Afro-Caribbeans,Amerindians,Balochi,Bantu speakers,Bashkir,Basque,Bedouin,Belarusian,Bengali,Biaka,Brahui,British,Burusho,Buryat,Cambodians- Khmer,Chechen,Cherkess,Chuvash,Colombian,Dai,Daur,Druze,Esan,Estonian,European Americans,Finns,French,Gujarati,Han,Hazara,Hezhe,Iberian,Italians,Japanese,Kabardinian,Kalash,Karachay,Karelians,Karitiana,Kazakh,Ket,Khanty,Komi-Zyrian,Koreans,Kyrgyz,Lahu,Luhya,Malinke,Mandenka,Maya- Yucatan,Mbuti,Megrelians,Melanesian- Nasioi,Mende,Mexicans,Miao,Moldovan,Mongolian,Mordvin,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Peruvian,Pima- Mexico,Puerto Rican,Punjabi,Russians,San,Sardinian,She,Sindhi,Tamil,Tatar,Telugu,Tu,Tujia,Tuva,Udmurt,Ukrainian,Uyghur,Uzbek,Vietnamese,Xibe,Yakut,Yi,Yoruba
SI432080R_freq.txt	7	SI374871E_freq.txt	11	55	0.04155012880757764	0.7632647502794216	Adygei,African Americans,Amerindians,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chuvash,Dai,Daur,Druze,Estonian,Finns,French,Han,Hazara,Hezhe,Italians,Japanese,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Mandenka,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Russians,San,Sardinian,She,Sindhi,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba
SI432080R_freq.txt	7	SI098279J_freq.txt	3	55	0.3321535465784118	0.013229899053382642	Adygei,African Americans,Amerindians,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chuvash,Dai,Daur,Druze,Estonian,Finns,French,Han,Hazara,Hezhe,Italians,Japanese,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Mandenka,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Russians,San,Sardinian,She,Sindhi,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba
SI432080R_freq.txt	7	SI526939I_freq.txt	8	93	-0.11063422702357052	0.2910902103571806	Abkhaz,Adygei,African Americans,Afro-Caribbeans,Amerindians,Balochi,Bantu speakers,Bashkir,Basque,Bedouin,Belarusian,Bengali,Biaka,Brahui,British,Burusho,Buryat,Cambodians- Khmer,Chechen,Cherkess,Chuvash,Colombian,Dai,Daur,Druze,Esan,Estonian,European Americans,Finns,French,Gujarati,Han,Hazara,Hezhe,Iberian,Italians,Japanese,Kabardinian,Kalash,Karachay,Karelians,Karitiana,Kazakh,Ket,Khanty,Komi-Zyrian,Koreans,Kyrgyz,Lahu,Luhya,Malinke,Mandenka,Maya- Yucatan,Mbuti,Megrelians,Melanesian- Nasioi,Mende,Mexicans,Miao,Moldovan,Mongolian,Mordvin,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Peruvian,Pima- Mexico,Puerto Rican,Punjabi,Russians,San,Sardinian,She,Sindhi,Tamil,Tatar,Telugu,Tu,Tujia,Tuva,Udmurt,Ukrainian,Uyghur,Uzbek,Vietnamese,Xibe,Yakut,Yi,Yoruba
SI432080R_freq.txt	7	SI605383Z_freq.txt	22	93	0.13349013531547985	0.2020831125330157	Abkhaz,Adygei,African Americans,Afro-Caribbeans,Amerindians,Balochi,Bantu speakers,Bashkir,Basque,Bedouin,Belarusian,Bengali,Biaka,Brahui,British,Burusho,Buryat,Cambodians- Khmer,Chechen,Cherkess,Chuvash,Colombian,Dai,Daur,Druze,Esan,Estonian,European Americans,Finns,French,Gujarati,Han,Hazara,Hezhe,Iberian,Italians,Japanese,Kabardinian,Kalash,Karachay,Karelians,Karitiana,Kazakh,Ket,Khanty,Komi-Zyrian,Koreans,Kyrgyz,Lahu,Luhya,Malinke,Mandenka,Maya- Yucatan,Mbuti,Megrelians,Melanesian- Nasioi,Mende,Mexicans,Miao,Moldovan,Mongolian,Mordvin,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Peruvian,Pima- Mexico,Puerto Rican,Punjabi,Russians,San,Sardinian,She,Sindhi,Tamil,Tatar,Telugu,Tu,Tujia,Tuva,Udmurt,Ukrainian,Uyghur,Uzbek,Vietnamese,Xibe,Yakut,Yi,Yoruba
SI432080R_freq.txt	7	SI071514S_freq.txt	11	54	-0.3324547766151896	0.014042412708488838	Adygei,African Americans,Amerindians,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chuvash,Dai,Daur,Druze,Finns,French,Han,Hazara,Hezhe,Italians,Japanese,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Mandenka,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Russians,San,Sardinian,She,Sindhi,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba
SI432080R_freq.txt	7	SI267255B_freq.txt	19	49	-0.3479859029600788	0.014280388421569432	Adygei,Amerindians,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Dai,Daur,Druze,French,Han,Hazara,Hezhe,Italians,Japanese,Kalash,Karitiana,Koreans,Lahu,Mandenka,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Russians,San,Sardinian,She,Sindhi,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba
SI432080R_freq.txt	7	SI324930V_freq.txt	16	54	-0.014216717077022658	0.9187315085769949	Adygei,African Americans,Amerindians,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chuvash,Dai,Daur,Druze,Finns,French,Han,Hazara,Hezhe,Italians,Japanese,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Mandenka,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Russians,San,Sardinian,She,Sindhi,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba
SI432080R_freq.txt	7	SI273344X_freq.txt	12	54	0.04213108238151276	0.7622792897270074	Adygei,African Americans,Amerindians,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Chuvash,Dai,Daur,Druze,Finns,French,Han,Hazara,Hezhe,Italians,Japanese,Kalash,Karitiana,Khanty,Komi-Zyrian,Koreans,Lahu,Mandenka,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Russians,San,Sardinian,She,Sindhi,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba
SI432080R_freq.txt	7	SI085010O_freq.txt	X	49	-0.2100213014402221	0.14750324007700852	Adygei,Amerindians,Balochi,Bantu speakers,Basque,Bedouin,Biaka,Brahui,Burusho,Cambodians- Khmer,Dai,Daur,Druze,French,Han,Hazara,Hezhe,Italians,Japanese,Kalash,Karitiana,Koreans,Lahu,Mandenka,Maya- Yucatan,Mbuti,Melanesian- Nasioi,Miao,Mongolian,Mozabite,Naxi,Orcadian,Oroqen,Palestinian,Papuan New Guinean,Pashtun,Pima- Mexico,Russians,San,Sardinian,She,Sindhi,Tu,Tujia,Uyghur,Xibe,Yakut,Yi,Yoruba
