Sample1,Sample2,HLA-A,HLA-B,HLA-C,HLA-DPA1,HLA-DPB1,HLA-DPB2,HLA-DQA1,HLA-DQB1,HLA-DRB1,HLA-DQA2
HG01890,HG00254,0.02355,0.01765,0.0339,0.00185,0.01495,0.00555,0.0046,0.0238,0.068,0.013
HG01890,NA10850,0.02185,0.02035,0.0339,0.015799999999999998,0.00415,0.0050999999999999995,0.03545,0.059,0.0331,0.0053
HG01890,HG02684,0.02085,0.0266,0.031700000000000006,0.01575,0.012100000000000001,0.00475,0.03585,0.0655,0.00875,0.004849999999999999
HG01890,NA20899,0.021,0.0138,0.0324,0.01625,0.012750000000000001,0.005,0.06355,0.0716,0.08675,0.0047
HG01890,HG03931,0.02155,0.0283,0.03275,0.0009,0.025,0.00365,0.0081,0.047049999999999995,0.04155,0.02235
HG01890,HG03598,0.03315,0.0212,0.0172,0.015799999999999998,0.01225,0.00595,0.0071,0.05085,0.050850000000000006,0.00425
HG01890,NA21102,0.03315,0.019200000000000002,0.01705,0.016050000000000002,0.0147,0.00295,0.039599999999999996,0.056749999999999995,0.062099999999999995,0.00485
HG01890,HG03742,0.017,0.02845,0.03125,0.016249999999999997,0.0093,0.004,0.03545,0.06175,0.04695,0.00135
HG01890,NA20883,0.017150000000000002,0.0275,0.03215,0.015899999999999997,0.0145,0.005,0.03555,0.06130000000000001,0.061,0.00635
HG01890,HG04149,0.0171,0.02435,0.03205,0.01615,0.01275,0.0052,0.005,0.05085,0.02845,0.006750000000000001
HG01890,HG03900,0.031,0.00195,0.01595,0.01585,0.004399999999999999,0.005299999999999999,0.0631,0.0713,0.0371,0.0079
HG01890,NA21101,0.0164,0.0277,0.031599999999999996,0.00305,0.01245,0.0036000000000000003,0.0678,0.0717,0.0722,0.0068000000000000005
NA19921,HG02003,0.02895,0.02105,0.018099999999999998,0.0159,0.01355,0.004,0.0712,0.0593,0.07245,0.0038
NA19921,HG01455,0.026099999999999998,0.02095,0.01745,0.0162,0.01155,0.0055,0.07105,0.0597,0.06,0.0063
NA19921,NA19675,0.016800000000000002,0.018099999999999998,0.02335,0.0168,0.011899999999999999,0.0015999999999999999,0.012799999999999999,0.0259,0.0453,0.0062499999999999995
NA19921,HG01085,0.024999999999999998,0.02105,0.024550000000000002,0.015850000000000003,0.0117,0.00095,0.00415,0.0009,0.04745,0.007
NA19921,HG01048,0.016999999999999998,0.0152,0.0245,0.0157,0.010700000000000001,0.00065,0.07145,0.03435,0.07085,0.005399999999999999
NA19921,HG02275,0.02595,0.00295,0.00525,0.00065,0.01615,0.00155,0.07,0.0589,0.07565,0.00355
NA19921,HG01577,0.01865,0.02265,0.01605,0.015950000000000002,0.01095,0.00505,0.04555,0.056650000000000006,0.01125,0.0038000000000000004
NA19921,HG01950,0.02665,0.0177,0.02545,0.0159,0.0109,0.0052,0.035100000000000006,0.0343,0.058249999999999996,0.00355
NA19921,HG00739,0.02545,0.0223,0.0013,0.0159,0.0031999999999999997,0.0037,0.005,0.02545,0.0173,0.0037
NA19921,HG01241,0.00555,0.00405,0.00835,0.016300000000000002,0.01235,0.0008500000000000001,0.07155,0.06709999999999999,0.07235,0.006149999999999999
NA19921,HG00634,0.0257,0.01965,0.0174,0.01455,0.01385,0.0288,0.0711,0.060399999999999995,0.05075,0.00415
NA19921,NA18983,0.0182,0.0124,0.01805,0.00345,0.0036,0.00845,0.03805,0.034499999999999996,0.040150000000000005,0.00955
NA19921,HG02390,0.02495,0.0147,0.0257,0.01675,0.0136,0.00445,0.07085,0.07365,0.06405,0.0038499999999999997
NA19921,HG02382,0.018000000000000002,0.0137,0.02395,0.003,0.004399999999999999,0.0011,0.0355,0.034550000000000004,0.02555,0.0055
NA19921,HG02184,0.02895,0.0116,0.0222,0.0158,0.01385,0.00135,0.07045,0.06945000000000001,0.0117,0.0041
NA19921,NA18941,0.0337,0.0056,0.02515,0.020900000000000002,0.01405,0.00215,0.07114999999999999,0.0606,0.04285,0.0041
NA19921,HG00436,0.0336,0.01165,0.0222,0.0164,0.0123,0.01025,0.07035,0.059050000000000005,0.0466,0.00365
NA19921,HG02156,0.024,0.006849999999999999,0.0229,0.0187,0.0040999999999999995,0.020900000000000002,0.06989999999999999,0.06945000000000001,0.047549999999999995,0.00525
NA19921,HG02017,0.01915,0.018000000000000002,0.0228,0.01885,0.013250000000000001,0.02615,0.07135,0.0604,0.069,0.0055000000000000005
NA19921,NA18566,0.01745,0.0135,0.0078000000000000005,0.003,0.01315,0.0041,0.03635,0.0336,0.00885,0.0053
NA19921,HG00125,0.02595,0.0185,0.024550000000000002,0.016,0.01115,0.010249999999999999,0.03805,0.0253,0.04155,0.004200000000000001
NA19921,HG00368,0.028949999999999997,0.02255,0.0207,0.016,0.011349999999999999,0.001,0.0717,0.0264,0.0822,0.0036499999999999996
NA19921,NA20801,0.02895,0.020200000000000003,0.0084,0.0033,0.0036,0.00145,0.07014999999999999,0.04135,0.07415,0.007549999999999999
NA19921,HG01678,0.02385,0.01825,0.0096,0.01565,0.0112,0.00065,0.0034,0.00015,0.00935,0.00515
NA19921,HG00117,0.0243,0.017349999999999997,0.0086,0.01575,0.00315,0.00645,0.036050000000000006,0.0,0.040499999999999994,0.0013
NA19921,HG00271,0.01295,0.0225,0.024149999999999998,0.01565,0.00315,0.00345,0.0509,0.060200000000000004,0.04145,0.0041
NA19921,NA20753,0.0104,0.0217,0.01605,0.00045,0.00615,0.0040999999999999995,0.0386,0.0013,0.042300000000000004,0.0042
NA19921,HG02224,0.012950000000000001,0.02105,0.0172,0.016,0.0111,0.0082,0.0363,0.03395,0.06129999999999999,0.004
NA19921,HG00254,0.0015999999999999999,0.021449999999999997,0.025,0.0018000000000000002,0.01395,0.0012000000000000001,0.0706,0.0672,0.03125,0.00705
NA19921,NA10850,0.0128,0.0152,0.0229,0.01575,0.0032,0.00345,0.06995,0.053500000000000006,0.0695,0.00275
NA19921,HG02684,0.017849999999999998,0.02035,0.023,0.0159,0.010950000000000001,0.00805,0.0716,0.0606,0.06895,0.00205
NA19921,NA20899,0.01125,0.0115,0.02325,0.0162,0.0116,0.00165,0.0721,0.0265,0.0803,0.0021000000000000003
NA19921,HG03931,0.00645,0.022699999999999998,0.0164,0.00075,0.0237,0.00345,0.06995000000000001,0.0736,0.00995,0.00405
NA19921,HG03598,0.0278,0.018250000000000002,0.00805,0.01575,0.011000000000000001,0.00345,0.07045000000000001,0.0681,0.0331,0.0034
NA19921,NA21102,0.02625,0.0169,0.007899999999999999,0.016,0.01485,0.0062,0.035800000000000005,0.040549999999999996,0.0326,0.00175
NA19921,HG03742,0.01835,0.021900000000000003,0.02255,0.0162,0.0083,0.00885,0.07100000000000001,0.0596,0.0543,0.0053
NA19921,NA20883,0.018500000000000003,0.0216,0.015799999999999998,0.01585,0.01345,0.0084,0.0713,0.059,0.05975,0.00015
NA19921,HG04149,0.02,0.02225,0.02105,0.016100000000000003,0.011600000000000001,0.00155,0.0702,0.06825,0.064,0.0053
NA19921,HG03900,0.0146,0.01395,0.0072,0.0158,0.0033,0.00365,0.07235,0.02635,0.077,0.00395
NA19921,NA21101,0.0175,0.0235,0.019299999999999998,0.003,0.0113,0.0083,0.0386,0.0344,0.044449999999999996,0.013049999999999999
HG02003,HG01455,0.0173,0.0087,0.008799999999999999,0.0318,0.0219,0.004,0.0011,0.0013,0.0309,0.0079
HG02003,NA19675,0.017,0.0246,0.0155,0.0325,0.02275,0.0043,0.06275,0.03465,0.05965,0.0084
HG02003,HG01085,0.0343,0.00945,0.0073,0.031549999999999995,0.0224,0.00435,0.07239999999999999,0.059250000000000004,0.0487,0.0053
HG02003,HG01048,0.012950000000000001,0.020450000000000003,0.0076,0.031299999999999994,0.02185,0.004,0.0017,0.02505,0.02135,0.0084
HG02003,HG02275,0.01715,0.02265,0.022899999999999997,0.015950000000000002,0.02465,0.0042,0.0325,0.03925,0.04065,0.0043
HG02003,HG01577,0.0173,0.01285,0.00875,0.03165,0.0218,0.0037,0.06620000000000001,0.07100000000000001,0.06215,0.036449999999999996
HG02003,HG01950,0.0085,0.01645,0.00755,0.0316,0.0218,0.00385,0.03675,0.025,0.01655,0.038099999999999995
HG02003,HG00739,0.0343,0.01245,0.017499999999999998,0.0316,0.0118,0.0046,0.0717,0.0504,0.055099999999999996,0.03765
HG02003,HG01241,0.02715,0.02325,0.02555,0.031700000000000006,0.022699999999999998,0.004,0.0624,0.0757,0.0438,0.00805
HG02003,HG00634,0.0343,0.02525,0.0346,0.03025,0.0048,0.02955,0.03275,0.0376,0.04415,0.028900000000000002
HG02003,NA18983,0.0176,0.012400000000000001,0.00085,0.01595,0.011500000000000002,0.006,0.0364,0.025050000000000003,0.035300000000000005,0.0208
HG02003,HG02390,0.036500000000000005,0.01765,0.00945,0.00095,0.00015000000000000001,0.0014,0.06225,0.07924999999999999,0.08465,0.00035
HG02003,HG02382,0.013399999999999999,0.0162,0.00825,0.0157,0.01055,0.0033,0.06755,0.07125,0.07239999999999999,0.02315
HG02003,HG02184,0.0007,0.0122,0.0127,0.0002,0.0034,0.00335,0.06205,0.0768,0.03965,0.0015
HG02003,NA18941,0.03425,0.01825,0.00745,0.005849999999999999,0.0032,0.0035,0.032,0.041499999999999995,0.03475,0.00035
HG02003,HG00436,0.03415,0.02015,0.0138,0.0319,0.02255,0.0087,0.0323,0.0396,0.049499999999999995,0.00055
HG02003,HG02156,0.0346,0.0193,0.0057,0.0031999999999999997,0.0107,0.02135,0.0618,0.0768,0.0754,0.04405
HG02003,HG02017,0.03405,0.0245,0.0148,0.00335,0.0025,0.0263,0.0324,0.03945,0.037,0.00125
HG02003,NA18566,0.01255,0.013600000000000001,0.0173,0.0158,0.00125,0.0039,0.0679,0.06745,0.06625,0.00255
HG02003,HG00125,0.01715,0.020200000000000003,0.01595,0.0316,0.02225,0.00885,0.03635,0.050350000000000006,0.04195,0.00045
HG02003,HG00368,0.00015,0.0178,0.0134,0.0316,0.022449999999999998,0.00435,0.01005,0.03425,0.02425,0.0062
HG02003,NA20801,0.0003,0.0157,0.02465,0.0159,0.0112,0.00335,0.041249999999999995,0.07289999999999999,0.05555,0.00405
HG02003,HG01678,0.03505,0.01765,0.02545,0.03135,0.0223,0.00415,0.0719,0.05505,0.056900000000000006,0.00625
HG02003,HG00117,0.03475,0.0189,0.0171,0.03135,0.01175,0.0072,0.036300000000000006,0.05505,0.0358,0.005200000000000001
HG02003,HG00271,0.01645,0.016550000000000002,0.01595,0.03135,0.01175,0.0043,0.0669,0.041350000000000005,0.0674,0.00045
HG02003,NA20753,0.02825,0.011300000000000001,0.00875,0.01585,0.0128,0.00285,0.045450000000000004,0.05935,0.0526,0.0007999999999999999
HG02003,HG02224,0.01675,0.00805,0.0086,0.0316,0.0218,0.00685,0.0673,0.064,0.081,0.0010500000000000002
HG02003,HG00254,0.029150000000000002,0.02685,0.01635,0.017150000000000002,0.0010999999999999998,0.0033,0.06355,0.0763,0.05495,0.009399999999999999
HG02003,NA10850,0.01675,0.0137,0.00525,0.03145,0.01175,0.0043,0.0317,0.0472,0.04455,0.0052
HG02003,HG02684,0.01775,0.0066,0.01475,0.0315,0.02175,0.0076,0.0324,0.03695,0.0369,0.004
HG02003,NA20899,0.02855,0.024349999999999997,0.01465,0.0318,0.0219,0.00425,0.0107,0.0345,0.0196,0.00415
HG02003,HG03931,0.02955,0.00955,0.007899999999999999,0.01605,0.014700000000000001,0.0024000000000000002,0.0624,0.07794999999999999,0.0394,0.03325
HG02003,HG03598,0.0047,0.015099999999999999,0.02425,0.03145,0.021949999999999997,0.00515,0.0626,0.07585,0.0511,0.00525
HG02003,NA21102,0.0095,0.0151,0.024399999999999998,0.0032500000000000003,0.00415,0.005900000000000001,0.06685,0.06895,0.0696,0.00835
HG02003,HG03742,0.01745,0.012750000000000001,0.0148,0.0317,0.0178,0.0072,0.0316,0.0391,0.0554,0.0092
HG02003,NA20883,0.0176,0.01005,0.0085,0.00295,0.0027500000000000003,0.0072,0.04075,0.0396,0.05215,0.02295
HG02003,HG04149,0.0339,0.01475,0.012549999999999999,0.0317,0.021949999999999997,0.00435,0.06305,0.07595,0.06764999999999999,0.00425
HG02003,HG03900,0.02935,0.02525,0.02475,0.0315,0.01275,0.00455,0.0189,0.03465,0.048,0.0006000000000000001
HG02003,NA21101,0.0216,0.016,0.012,0.0169,0.021699999999999997,0.0069,0.045450000000000004,0.0258,0.049350000000000005,0.03505
HG01455,NA19675,0.014150000000000001,0.022699999999999998,0.007350000000000001,0.0015500000000000002,0.0019000000000000002,0.0054,0.06259999999999999,0.035699999999999996,0.05835,0.0018
HG01455,HG01085,0.0184,0.0108,0.00755,0.00035,0.0017,0.0055,0.07225,0.059649999999999995,0.0601,0.0089
HG01455,HG01048,0.02,0.012499999999999999,0.0073,0.0009,0.0017000000000000001,0.005549999999999999,0.00115,0.025500000000000002,0.0161,0.00045
HG01455,HG02275,0.0007,0.0223,0.0222,0.01605,0.0098,0.00525,0.0324,0.04045,0.057550000000000004,0.0077
HG01455,HG01577,0.0143,0.0114,0.00325,0.00045,0.0009,0.00075,0.06620000000000001,0.07145,0.052500000000000005,0.0077
HG01455,HG01950,0.0217,0.018000000000000002,0.016149999999999998,0.0005,0.0009,0.0006000000000000001,0.03635,0.025400000000000002,0.0139,0.0077
HG01455,HG00739,0.018,0.01105,0.01685,0.0004,0.011550000000000001,0.00545,0.07135,0.05085,0.051750000000000004,0.0078
HG01455,HG01241,0.02425,0.022449999999999998,0.0215,0.00235,0.00155,0.0054,0.0621,0.07615,0.04645,0.00055
HG01455,HG00634,0.018449999999999998,0.0237,0.03415,0.0251,0.023100000000000002,0.03005,0.032650000000000005,0.03885,0.0602,0.00805
HG01455,NA18983,0.014150000000000001,0.0121,0.00945,0.015850000000000003,0.010700000000000001,0.0036,0.03625,0.025500000000000002,0.03055,0.0048000000000000004
HG01455,HG02390,0.03265,0.01655,0.009899999999999999,0.03305,0.021949999999999997,0.0038,0.06215,0.0797,0.069,0.00835
HG01455,HG02382,0.020999999999999998,0.0157,0.00815,0.016200000000000003,0.012549999999999999,0.00585,0.0674,0.0717,0.06065,0.009049999999999999
HG01455,HG02184,0.0173,0.0158,0.0087,0.0318,0.022699999999999998,0.0057,0.0618,0.07725,0.04435,0.0086
HG01455,NA18941,0.017849999999999998,0.0186,0.016050000000000002,0.034,0.02205,0.0065,0.03195,0.042,0.032,0.0089
HG01455,HG00436,0.017699999999999997,0.02015,0.0064,0.0007999999999999999,0.00105,0.0053,0.03225,0.04065,0.0567,0.007600000000000001
HG01455,HG02156,0.030899999999999997,0.0197,0.0143,0.0318,0.011949999999999999,0.02005,0.06175,0.07725,0.06425,0.007600000000000001
HG01455,HG02017,0.0303,0.022350000000000002,0.00955,0.03195,0.021249999999999998,0.027299999999999998,0.03235,0.03985,0.0337,0.0088
HG01455,NA18566,0.02015,0.012150000000000001,0.0245,0.016300000000000002,0.021449999999999997,0.00565,0.06775,0.06805,0.06405,0.0091
HG01455,HG00125,0.0007,0.012249999999999999,0.0078,0.0012000000000000001,0.0021,0.005549999999999999,0.0362,0.0508,0.0326,0.00895
HG01455,HG00368,0.017150000000000002,0.0161,0.0079,0.0012,0.0023,0.0055,0.00955,0.0344,0.02465,0.00385
HG01455,NA20801,0.0173,0.00745,0.01685,0.016,0.0107,0.00555,0.04105,0.07339999999999999,0.04965,0.009399999999999999
HG01455,HG01678,0.03155,0.01855,0.02135,0.0008500000000000001,0.0022,0.0055,0.07175000000000001,0.055650000000000005,0.052450000000000004,0.0052
HG01455,HG00117,0.03105,0.0168,0.024149999999999998,0.0009499999999999999,0.0116,0.00825,0.03615,0.055650000000000005,0.0353,0.0064
HG01455,HG00271,0.013900000000000001,0.0168,0.011349999999999999,0.0008500000000000001,0.0116,0.0055,0.06675,0.04175,0.0687,0.0086
HG01455,NA20753,0.0254,0.00995,0.00325,0.01645,0.0141,0.00415,0.0453,0.05979999999999999,0.055099999999999996,0.00855
HG01455,HG02224,0.01415,0.0006000000000000001,0.0002,0.0005,0.001,0.00355,0.06715,0.0645,0.06745,0.00855
HG01455,HG00254,0.0262,0.025500000000000002,0.00825,0.0162,0.021949999999999997,0.00585,0.0635,0.07680000000000001,0.05785,0.0066
HG01455,NA10850,0.013850000000000001,0.01395,0.013600000000000001,0.0009499999999999999,0.0116,0.0055,0.0316,0.04775,0.02095,0.0048
HG01455,HG02684,0.01415,0.01025,0.00955,0.0005,0.001,0.0049,0.03235,0.03755,0.0336,0.0047
HG01455,NA20899,0.02485,0.02345,0.010450000000000001,0.0002,5e-05,0.00465,0.0104,0.034499999999999996,0.03795,0.0048
HG01455,HG03931,0.025849999999999998,0.01205,0.0027,0.015950000000000002,0.033549999999999996,0.004350000000000001,0.062299999999999994,0.0784,0.045,0.0077
HG01455,HG03598,0.017849999999999998,0.0184,0.02055,0.00045,0.00115,0.00605,0.0624,0.0763,0.0588,0.00615
HG01455,NA21102,0.019049999999999997,0.0184,0.0204,0.032600000000000004,0.0233,0.003,0.0664,0.06955,0.056549999999999996,0.010499999999999999
HG01455,HG03742,0.013850000000000001,0.01225,0.00955,0.0006000000000000001,0.005,0.00395,0.0314,0.0395,0.0417,0.0026
HG01455,NA20883,0.014,0.00995,0.0029999999999999996,0.03175,0.02205,0.0051,0.040650000000000006,0.04065,0.0519,0.0058
HG01455,HG04149,0.0176,0.0173,0.007350000000000001,0.0001,5e-05,0.00465,0.06295,0.07645,0.06505,0.0078000000000000005
HG01455,HG03900,0.01295,0.024,0.0195,0.00039999999999999996,0.0102,0.0054,0.018750000000000003,0.035699999999999996,0.0441,0.0078
HG01455,NA21101,0.01795,0.0142,0.0065,0.0161,0.0007,0.00365,0.0453,0.02685,0.058050000000000004,0.0069
NA19675,HG01085,0.0177,0.0216,0.0087,0.00165,0.00105,0.00145,0.0148,0.025949999999999997,0.04045,0.0089
NA19675,HG01048,0.01745,0.022699999999999998,0.0085,0.0014,0.0018499999999999999,0.00135,0.0629,0.02695,0.07444999999999999,0.0015
NA19675,HG02275,0.014,0.018500000000000003,0.0223,0.016800000000000002,0.01095,0.0014,0.062299999999999994,0.034050000000000004,0.04265,0.007949999999999999
NA19675,HG01577,0.0077,0.01215,0.00755,0.0017499999999999998,0.00145,0.0057,0.042050000000000004,0.06634999999999999,0.04195,0.008199999999999999
NA19675,HG01950,0.02055,0.0129,0.01685,0.0017,0.0014,0.00575,0.0269,0.02685,0.05739999999999999,0.007949999999999999
NA19675,HG00739,0.02385,0.01215,0.02275,0.0017000000000000001,0.01185,0.00425,0.01585,0.0505,0.0475,0.0083
NA19675,HG01241,0.014950000000000001,0.01885,0.02045,0.0032,0.00125,0.0014,0.06709999999999999,0.07105,0.044199999999999996,0.0021000000000000003
NA19675,HG00634,0.024,0.01525,0.03265,0.025750000000000002,0.0233,0.02905,0.0633,0.03555,0.016649999999999998,0.0083
NA19675,NA18983,0.0073,0.02105,0.016050000000000002,0.01725,0.011949999999999999,0.00875,0.0292,0.02675,0.037450000000000004,0.0052499999999999995
NA19675,HG02390,0.025500000000000002,0.01975,0.010549999999999999,0.032850000000000004,0.0228,0.0047,0.06634999999999999,0.07455,0.07275000000000001,0.00855
NA19675,HG02382,0.0187,0.0186,0.0087,0.016800000000000002,0.01265,0.0016,0.03205,0.037599999999999995,0.03715,0.0092
NA19675,HG02184,0.0173,0.02265,0.010100000000000001,0.0325,0.02365,0.0017499999999999998,0.06665,0.07189999999999999,0.010849999999999999,0.008650000000000001
NA19675,NA18941,0.031149999999999997,0.0219,0.01695,0.0347,0.021199999999999997,0.00235,0.06245,0.03735,0.03955,0.009049999999999999
NA19675,HG00436,0.031,0.02205,0.0071,0.0021999999999999997,0.0015,0.010100000000000001,0.0626,0.03415,0.01375,0.00805
NA19675,HG02156,0.024149999999999998,0.0223,0.015349999999999999,0.0325,0.01295,0.02155,0.06625,0.07189999999999999,0.05475,0.00795
NA19675,HG02017,0.02185,0.00305,0.0022,0.03265,0.0221,0.026,0.06245,0.03635,0.0672,0.00865
NA19675,NA18566,0.01785,0.0174,0.024399999999999998,0.016900000000000002,0.022,0.0045000000000000005,0.032749999999999994,0.03825,0.0417,0.0094
NA19675,HG00125,0.014,0.0109,0.0029999999999999996,0.0017,0.00175,0.01035,0.029150000000000002,0.0505,0.039,0.009149999999999998
NA19675,HG00368,0.017,0.02145,0.00685,0.0017,0.0012,0.0015999999999999999,0.0596,0.0031000000000000003,0.0434,0.00425
NA19675,NA20801,0.01715,0.0207,0.015700000000000002,0.016649999999999998,0.01165,0.0016,0.057749999999999996,0.0402,0.0331,0.009399999999999999
NA19675,HG01678,0.01845,0.0189,0.0202,0.0013499999999999999,0.00125,0.0013,0.01405,0.02635,0.04185,0.0052499999999999995
NA19675,HG00117,0.0243,0.0208,0.024050000000000002,0.00145,0.0118,0.0068000000000000005,0.02715,0.025949999999999997,0.0355,0.00515
NA19675,HG00271,0.00445,0.02465,0.005,0.0013499999999999999,0.0118,0.0041,0.0474,0.0371,0.04845,0.0088
NA19675,NA20753,0.01125,0.021699999999999997,0.00755,0.01715,0.01495,0.0045,0.02605,0.02685,0.0224,0.0087
NA19675,HG02224,0.0047,0.0228,0.00735,0.0018000000000000002,0.0017,0.0087,0.03405,0.05895,0.07365,0.00875
NA19675,HG00254,0.01695,0.014,0.00345,0.0169,0.0228,0.0021,0.067,0.0711,0.043000000000000003,0.00615
NA19675,NA10850,0.00455,0.0228,0.0145,0.00145,0.011899999999999999,0.0041,0.06125,0.0437,0.0672,0.00515
NA19675,HG02684,0.00745,0.024050000000000002,0.00405,0.0017,0.0014500000000000001,0.00855,0.0627,0.036599999999999994,0.06659999999999999,0.00485
NA19675,NA20899,0.0184,0.00845,0.0038,0.0015500000000000002,0.0019000000000000002,0.0014,0.059699999999999996,0.0032500000000000003,0.0405,0.00495
NA19675,HG03931,0.0191,0.023649999999999997,0.008799999999999999,0.01745,0.03445,0.00395,0.0669,0.07264999999999999,0.011,0.00815
NA19675,HG03598,0.016749999999999998,0.01455,0.0195,0.00155,0.00155,0.00405,0.0667,0.07055,0.0398,0.00605
NA19675,NA21102,0.018000000000000002,0.01925,0.0194,0.032350000000000004,0.0232,0.0063,0.032350000000000004,0.039650000000000005,0.062,0.01035
NA19675,HG03742,0.0074,0.02145,0.0022,0.002,0.00615,0.009000000000000001,0.0623,0.03555,0.0513,0.00105
NA19675,NA20883,0.00755,0.02135,0.00755,0.03245,0.02275,0.0086,0.05905,0.03385,0.03705,0.00605
NA19675,HG04149,0.0217,0.024550000000000002,0.0081,0.00145,0.00195,0.00115,0.06675,0.0707,0.07435,0.00785
NA19675,HG03900,0.026250000000000002,0.02305,0.018000000000000002,0.0015999999999999999,0.01075,0.00425,0.05985,0.00145,0.03595,0.0083
NA19675,NA21101,0.011550000000000001,0.0125,0.0063,0.0175,0.00195,0.0088,0.02605,0.02535,0.004699999999999999,0.0070999999999999995
HG01085,HG01048,0.034699999999999995,0.022350000000000002,0.0002,0.00055,0.0014,0.0005,0.072,0.035,0.06455,0.008199999999999999
HG01085,HG02275,0.018299999999999997,0.021949999999999997,0.0235,0.016300000000000002,0.01095,0.0011,0.07085,0.0589,0.025750000000000002,0.00505
HG01085,HG01577,0.02455,0.01115,0.01015,0.0001,0.00095,0.0048,0.044,0.057150000000000006,0.05065,0.00505
HG01085,HG01950,0.03455,0.01915,0.0086,0.00015,0.00095,0.0049499999999999995,0.03675,0.03495,0.06085,0.00505
HG01085,HG00739,0.00855,0.0108,0.02395,5e-05,0.01145,0.0025,0.0029500000000000004,0.0262,0.05045,0.0052
HG01085,HG01241,0.023399999999999997,0.0217,0.0223,0.002,0.0017000000000000001,0.0012000000000000001,0.07139999999999999,0.0679,0.05235,0.0087
HG01085,HG00634,0.0087,0.02135,0.034949999999999995,0.024749999999999998,0.02305,0.02875,0.07195,0.060399999999999995,0.030899999999999997,0.0060999999999999995
HG01085,NA18983,0.0247,0.0099,0.00765,0.0156,0.0112,0.00835,0.03645,0.035149999999999994,0.0521,0.0077
HG01085,HG02390,0.0224,0.01765,0.0023,0.032799999999999996,0.022449999999999998,0.0043,0.0707,0.07365,0.042300000000000004,0.005600000000000001
HG01085,HG02382,0.035699999999999996,0.0142,0.00115,0.01585,0.0126,0.0012499999999999998,0.036,0.03465,0.02375,0.006
HG01085,HG02184,0.03455,0.01755,0.01,0.031549999999999995,0.0232,0.0015,0.07105,0.06945000000000001,0.01655,0.0064
HG01085,NA18941,0.015,0.020200000000000003,0.00895,0.03375,0.02135,0.0021999999999999997,0.0713,0.0606,0.05245,0.006149999999999999
HG01085,HG00436,0.014849999999999999,0.020900000000000002,0.00695,0.00055,0.00155,0.009600000000000001,0.07100000000000001,0.059050000000000005,0.0336,0.0049499999999999995
HG01085,HG02156,0.021150000000000002,0.0211,0.007549999999999999,0.031549999999999995,0.0124,0.01445,0.07025,0.06945000000000001,0.02185,0.00605
HG01085,HG02017,0.019,0.02145,0.01045,0.0317,0.02165,0.00515,0.07139999999999999,0.0604,0.021949999999999997,0.00455
HG01085,NA18566,0.0351,0.013850000000000001,0.01745,0.01595,0.02155,0.00315,0.0367,0.0346,0.04675,0.00665
HG01085,HG00125,0.018299999999999997,0.02175,0.0086,0.00085,0.00145,0.00955,0.0365,0.02605,0.0531,0.00605
HG01085,HG00368,0.0343,0.0172,0.00945,0.0008500000000000001,0.00115,0.0004,0.0725,0.026500000000000003,0.04575,0.008150000000000001
HG01085,NA20801,0.0344,0.0124,0.01755,0.01615,0.01165,0.00155,0.0707,0.04145,0.024999999999999998,0.0019
HG01085,HG01678,0.01345,0.0218,0.02205,0.0005,0.001,0.0008,0.00105,0.00085,0.05109999999999999,0.00445
HG01085,HG00117,0.020999999999999998,0.01895,0.01705,0.0006000000000000001,0.0114,0.0054,0.0366,0.00095,0.053000000000000005,0.00775
HG01085,HG00271,0.022,0.020749999999999998,0.01165,0.0005,0.0114,0.0022,0.05065,0.060200000000000004,0.021500000000000002,0.00585
HG01085,NA20753,0.017849999999999998,0.01065,0.01015,0.0162,0.014700000000000001,0.00415,0.036950000000000004,0.00205,0.0525,0.0059
HG01085,HG02224,0.02225,0.010450000000000001,0.0076,0.00015,0.00095,0.00805,0.03495,0.03465,0.0476,0.0058
HG01085,HG00254,0.0254,0.022949999999999998,0.00905,0.015950000000000002,0.022350000000000002,0.0015,0.0709,0.068,0.03715,0.009649999999999999
HG01085,NA10850,0.022099999999999998,0.015199999999999998,0.0069500000000000004,0.0006000000000000001,0.01145,0.0022,0.07045,0.053500000000000006,0.04475,0.0081
HG01085,HG02684,0.0247,0.01175,0.0102,0.00015000000000000001,0.0011,0.00765,0.07164999999999999,0.0606,0.02395,0.0072
HG01085,NA20899,0.026299999999999997,0.0239,0.01035,0.00035,0.0017499999999999998,0.00155,0.07245,0.0266,0.0426,0.007299999999999999
HG01085,HG03931,0.0276,0.0098,0.0098,0.015799999999999998,0.0342,0.00335,0.0703,0.0736,0.01715,0.0048000000000000004
HG01085,HG03598,0.03415,0.020450000000000003,0.02135,0.0001,0.00115,0.0031,0.0709,0.0681,0.005,0.0081
HG01085,NA21102,0.03455,0.0207,0.021249999999999998,0.032350000000000004,0.0232,0.0056500000000000005,0.03595,0.04069999999999999,0.049600000000000005,0.0119
HG01085,HG03742,0.02425,0.0076,0.01045,0.00035,0.0056,0.0086,0.0712,0.0596,0.054150000000000004,0.0092
HG01085,NA20883,0.024399999999999998,0.00515,0.0101,0.0315,0.02255,0.00785,0.07145,0.059,0.0576,0.0063
HG01085,HG04149,0.0064,0.01965,0.0086,0.00025,0.0017,0.0015,0.0704,0.06825,0.047,0.007
HG01085,HG03900,0.0191,0.024800000000000003,0.02035,5e-05,0.0103,0.0024,0.0731,0.026449999999999998,0.03295,0.0052
