,Gene,Sample,Match,Total
1069,B,HG03159,0,2
1070,B,HG03163,0,2
1071,B,HG03171,0,2
1072,B,HG03172,0,2
1073,B,HG03189,2,2
1074,B,HG03193,0,2
1075,B,HG03198,2,2
1076,B,HG03199,2,2
1077,B,HG03265,2,2
1078,B,HG03300,2,2
1079,B,HG03301,2,2
1080,B,HG03303,2,2
1081,B,HG03307,1,2
1082,B,HG03311,2,2
1083,B,HG03342,2,2
1084,B,HG03361,0,2
1085,B,HG03372,2,2
1086,B,HG03373,1,2
1087,B,HG03493,0,2
1088,B,HG03499,2,2
1089,B,HG03508,0,2
1090,B,HG03511,0,2
1091,B,HG03517,2,2
1092,B,HG03518,2,2
1093,B,HG03521,2,2
1094,B,HG02561,0,2
1095,B,HG02562,0,2
1096,B,HG02568,0,2
1097,B,HG02573,0,2
1098,B,HG02582,0,2
1099,B,HG02585,0,2
1100,B,HG02588,0,2
1101,B,HG02595,0,2
1102,B,HG02611,0,2
1103,B,HG02634,0,2
1104,B,HG02635,0,2
1105,B,HG02643,0,2
1106,B,HG02678,0,2
1107,B,HG02679,0,2
1108,B,HG02703,0,2
1109,B,HG02715,0,2
1110,B,HG02721,0,2
1111,B,HG02768,0,2
1112,B,HG02771,0,2
1113,B,HG02805,0,2
1114,B,HG02836,0,2
1115,B,HG02895,0,2
1116,B,HG02982,0,2
1117,B,HG02983,0,2
1118,B,HG03024,0,2
1119,B,HG03028,0,2
1120,B,HG03039,0,2
1121,B,HG03048,0,2
1122,B,HG03240,2,2
1123,B,HG03241,2,2
1124,B,HG03247,2,2
1125,B,HG03258,2,2
1126,B,HG03539,2,2
1127,B,NA19017,0,2
1128,B,NA19019,0,2
1129,B,NA19024,0,2
1130,B,NA19027,0,2
1131,B,NA19028,0,2
1132,B,NA19031,0,2
1133,B,NA19037,0,2
1134,B,NA19043,0,2
1135,B,NA19307,0,2
1136,B,NA19310,0,2
1137,B,NA19315,0,2
1138,B,NA19319,0,2
1139,B,NA19327,0,2
1140,B,NA19328,0,2
1141,B,NA19331,0,2
1142,B,NA19338,0,2
1143,B,NA19347,0,2
1144,B,NA19351,0,2
1145,B,NA19355,0,2
1146,B,NA19383,0,2
1147,B,NA19385,0,2
1148,B,NA19391,0,2
1149,B,NA19393,0,2
1150,B,NA19397,0,2
1151,B,NA19398,0,2
1152,B,NA19399,0,2
1153,B,NA19403,0,2
1154,B,NA19439,0,2
1155,B,NA19449,0,2
1156,B,NA19463,0,2
1157,B,NA19472,0,2
1158,B,HG03052,0,2
1159,B,HG03057,0,2
1160,B,HG03058,0,2
1161,B,HG03060,0,2
1162,B,HG03066,0,2
1163,B,HG03073,0,2
1164,B,HG03074,0,2
1165,B,HG03076,0,2
1166,B,HG03077,0,2
1167,B,HG03081,0,2
1168,B,HG03085,0,2
1169,B,HG03086,0,2
1170,B,HG03091,0,2
1171,B,HG03097,0,2
1172,B,HG03212,2,2
1173,B,HG03383,0,2
1174,B,HG03388,2,2
1175,B,HG03391,2,2
1176,B,HG03393,0,2
1177,B,HG03394,2,2
1178,B,HG03397,2,2
1179,B,HG03410,1,2
1180,B,HG03431,0,2
1181,B,HG03437,1,2
1182,B,HG03439,2,2
1183,B,HG03442,1,2
1184,B,HG03449,2,2
1185,B,HG03455,1,2
1186,B,HG03457,2,2
1187,B,HG03461,2,2
1188,B,HG03462,0,2
1189,B,HG03470,2,2
1190,B,HG03473,2,2
1191,B,HG03476,2,2
1192,B,HG03484,2,2
1193,B,HG03485,2,2
1194,B,HG03548,2,2
1195,B,HG03577,2,2
1196,B,HG03582,2,2
1197,B,NA18498,0,2
1198,B,NA18499,0,2
1199,B,NA18502,0,2
1200,B,NA18504,0,2
1201,B,NA18510,0,2
1202,B,NA18516,0,2
1203,B,NA18520,0,2
1204,B,NA18523,0,2
1205,B,NA18853,0,2
1206,B,NA18867,0,2
1207,B,NA18868,0,2
1208,B,NA18873,0,2
1209,B,NA18874,0,2
1210,B,NA18912,0,2
1211,B,NA19096,0,2
1212,B,NA19113,0,2
1213,B,NA19114,0,2
1214,B,NA19118,0,2
1215,B,NA19119,0,2
1216,B,NA19129,0,2
1217,B,NA19137,0,2
1218,B,NA19144,0,2
1219,B,NA19146,0,2
1220,B,NA19147,0,2
1221,B,NA19153,0,2
1222,B,NA19189,0,2
1223,B,NA19197,0,2
1224,B,NA19207,0,2
1225,B,NA19238,0,2
1226,B,HG01119,0,2
1227,B,HG01121,0,2
1228,B,HG01124,0,2
1229,B,HG01130,0,2
1230,B,HG01131,0,2
1231,B,HG01133,0,2
1232,B,HG01134,0,2
1233,B,HG01136,0,2
1234,B,HG01137,0,2
1235,B,HG01142,0,2
1236,B,HG01148,0,2
1237,B,HG01256,0,2
1238,B,HG01257,0,2
1239,B,HG01259,0,2
1240,B,HG01269,0,2
1241,B,HG01275,0,2
1242,B,HG01278,0,2
1243,B,HG01284,0,2
1244,B,HG01341,0,2
1245,B,HG01344,0,2
1246,B,HG01345,0,2
1247,B,HG01347,0,2
1248,B,HG01348,0,2
1249,B,HG01356,0,2
1250,B,HG01362,0,2
1251,B,HG01366,0,2
1252,B,HG01375,0,2
1253,B,HG01377,0,2
1254,B,HG01384,0,2
1255,B,HG01389,0,2
1256,B,HG01390,0,2
1257,B,HG01447,0,2
1258,B,HG01453,0,2
1259,B,HG01455,0,2
1260,B,HG01464,0,2
1261,B,HG01465,0,2
1262,B,HG01474,0,2
1263,B,HG01479,0,2
1264,B,HG01489,0,2
1265,B,HG01492,0,2
1266,B,HG01494,0,2
1267,B,HG01550,0,2
1268,B,HG01551,0,2
1269,B,NA19651,0,2
1270,B,NA19652,0,2
1271,B,NA19654,0,2
1272,B,NA19655,0,2
1273,B,NA19657,0,2
1274,B,NA19658,0,2
1275,B,NA19660,0,2
1276,B,NA19661,0,2
1277,B,NA19663,0,2
1278,B,NA19664,0,2
1279,B,NA19669,0,2
1280,B,NA19675,0,2
1281,B,NA19676,0,2
1282,B,NA19679,0,2
1283,B,NA19717,0,2
1284,B,NA19720,0,2
1285,B,NA19723,0,2
1286,B,NA19728,0,2
1287,B,NA19729,0,2
1288,B,NA19734,0,2
1289,B,NA19735,0,2
1290,B,NA19740,0,2
1291,B,NA19747,0,2
1292,B,NA19749,0,2
1293,B,NA19750,0,2
1294,B,NA19758,0,2
1295,B,NA19759,0,2
1296,B,NA19762,0,2
1297,B,NA19770,0,2
1298,B,NA19774,0,2
1299,B,NA19782,0,2
1300,B,NA19786,0,2
1301,B,NA19789,0,2
1302,B,HG01566,0,2
1303,B,HG01571,0,2
1304,B,HG01572,0,2
1305,B,HG01577,0,2
1306,B,HG01578,0,2
1307,B,HG01917,0,2
1308,B,HG01918,0,2
1309,B,HG01923,0,2
1310,B,HG01932,0,2
1311,B,HG01933,0,2
1312,B,HG01935,0,2
1313,B,HG01939,0,2
1314,B,HG01942,0,2
1315,B,HG01945,0,2
1316,B,HG01947,0,2
1317,B,HG01948,0,2
1318,B,HG01950,0,2
1319,B,HG01951,0,2
1320,B,HG01953,0,2
1321,B,HG01961,0,2
1322,B,HG01965,0,2
1323,B,HG01967,0,2
1324,B,HG01971,0,2
1325,B,HG01977,0,2
1326,B,HG01982,0,2
1327,B,HG01983,0,2
1328,B,HG01991,0,2
1329,B,HG01992,0,2
1330,B,HG01997,0,2
1331,B,HG02003,0,2
1332,B,HG02006,0,2
1333,B,HG02089,0,2
1334,B,HG02105,0,2
1335,B,HG02146,0,2
1336,B,HG02253,0,2
1337,B,HG02265,0,2
1338,B,HG02266,0,2
1339,B,HG02271,0,2
1340,B,HG02274,0,2
1341,B,HG02275,0,2
1342,B,HG02277,0,2
1343,B,HG02285,0,2
1344,B,HG02291,0,2
1345,B,HG02292,0,2
1346,B,HG00551,0,2
1347,B,HG00637,0,2
1348,B,HG00641,0,2
1349,B,HG00731,0,2
1350,B,HG00736,0,2
1351,B,HG00737,0,2
1352,B,HG00739,0,2
1353,B,HG00740,0,2
1354,B,HG01047,0,2
1355,B,HG01048,0,2
1356,B,HG01054,0,2
1357,B,HG01055,0,2
1358,B,HG01058,0,2
1359,B,HG01060,0,2
1360,B,HG01066,0,2
1361,B,HG01072,0,2
1362,B,HG01073,0,2
1363,B,HG01085,0,2
1364,B,HG01086,0,2
1365,B,HG01089,0,2
1366,B,HG01101,0,2
1367,B,HG01102,0,2
1368,B,HG01104,0,2
1369,B,HG01107,0,2
1370,B,HG01108,0,2
1371,B,HG01167,0,2
1372,B,HG01168,0,2
1373,B,HG01174,0,2
1374,B,HG01187,0,2
1375,B,HG01188,0,2
1376,B,HG01197,0,2
1377,B,HG01198,0,2
1378,B,HG01241,0,2
1379,B,HG01242,0,2
1380,B,HG01286,0,2
1381,B,HG01302,0,2
1382,B,HG01308,0,2
1383,B,HG01311,0,2
1384,B,HG01392,0,2
1385,B,HG01396,0,2
1386,B,HG01398,0,2
1387,B,HG01412,0,2
1388,B,HG00759,0,2
1389,B,HG00766,0,2
1390,B,HG00844,0,2
1391,B,HG00881,0,2
1392,B,HG00982,0,2
1393,B,HG00983,0,2
1394,B,HG01028,0,2
1395,B,HG01794,0,2
1396,B,HG01796,0,2
1397,B,HG01798,0,2
1398,B,HG01800,0,2
1399,B,HG01805,0,2
1400,B,HG01806,0,2
1401,B,HG01807,0,2
1402,B,HG01809,0,2
1403,B,HG01813,0,2
1404,B,HG01815,0,2
1405,B,HG01817,0,2
1406,B,HG02152,0,2
1407,B,HG02153,0,2
1408,B,HG02154,0,2
1409,B,HG02155,0,2
1410,B,HG02156,0,2
1411,B,HG02164,0,2
1412,B,HG02165,0,2
1413,B,HG02178,0,2
1414,B,HG02180,0,2
1415,B,HG02182,0,2
1416,B,HG02184,0,2
1417,B,HG02250,0,2
1418,B,HG02364,0,2
1419,B,HG02367,0,2
1420,B,HG02372,0,2
1421,B,HG02382,0,2
1422,B,HG02384,0,2
1423,B,HG02390,0,2
1424,B,HG02402,0,2
1425,B,HG02410,0,2
1426,B,NA18525,0,2
1427,B,NA18526,0,2
1428,B,NA18528,0,2
1429,B,NA18530,0,2
1430,B,NA18532,0,2
1431,B,NA18537,0,2
1432,B,NA18538,0,2
1433,B,NA18539,0,2
1434,B,NA18544,0,2
1435,B,NA18546,0,2
1436,B,NA18552,0,2
1437,B,NA18553,0,2
1438,B,NA18555,0,2
1439,B,NA18565,0,2
1440,B,NA18566,0,2
1441,B,NA18567,0,2
1442,B,NA18570,0,2
1443,B,NA18571,0,2
1444,B,NA18577,0,2
1445,B,NA18579,0,2
1446,B,NA18591,0,2
1447,B,NA18592,0,2
1448,B,NA18595,0,2
1449,B,NA18599,0,2
1450,B,NA18603,0,2
1451,B,NA18605,0,2
1452,B,NA18612,0,2
1453,B,NA18616,0,2
1454,B,NA18621,0,2
1455,B,NA18623,0,2
1456,B,NA18625,0,2
1457,B,NA18632,0,2
1458,B,NA18637,0,2
1459,B,NA18639,0,2
1460,B,NA18642,0,2
1461,B,HG00404,0,2
1462,B,HG00407,0,2
1463,B,HG00409,0,2
1464,B,HG00418,0,2
1465,B,HG00419,0,2
1466,B,HG00427,0,2
1467,B,HG00436,0,2
1468,B,HG00442,0,2
1469,B,HG00443,0,2
1470,B,HG00446,0,2
1471,B,HG00449,0,2
1472,B,HG00452,0,2
1473,B,HG00464,0,2
1474,B,HG00472,0,2
1475,B,HG00475,0,2
1476,B,HG00479,0,2
1477,B,HG00513,0,2
1478,B,HG00530,0,2
1479,B,HG00537,0,2
1480,B,HG00565,0,2
1481,B,HG00566,0,2
1482,B,HG00583,0,2
1483,B,HG00584,0,2
1484,B,HG00589,0,2
1485,B,HG00596,0,2
1486,B,HG00607,0,2
1487,B,HG00608,0,2
1488,B,HG00610,0,2
1489,B,HG00619,0,2
1490,B,HG00622,0,2
1491,B,HG00626,0,2
1492,B,HG00632,0,2
1493,B,HG00634,0,2
1494,B,HG00650,0,2
1495,B,HG00651,0,2
1496,B,HG00657,0,2
1497,B,HG00684,0,2
1498,B,HG00692,0,2
1499,B,HG00702,0,2
1500,B,HG00717,0,2
1501,B,NA18940,0,2
1502,B,NA18941,0,2
1503,B,NA18942,0,2
1504,B,NA18944,0,2
1505,B,NA18946,0,2
1506,B,NA18947,0,2
1507,B,NA18953,0,2
1508,B,NA18956,0,2
1509,B,NA18960,0,2
1510,B,NA18965,0,2
1511,B,NA18966,0,2
1512,B,NA18968,0,2
1513,B,NA18969,0,2
1514,B,NA18971,0,2
1515,B,NA18972,0,2
1516,B,NA18974,0,2
1517,B,NA18977,0,2
1518,B,NA18980,0,2
1519,B,NA18981,0,2
1520,B,NA18983,0,2
1521,B,NA18988,0,2
1522,B,NA18989,0,2
1523,B,NA19001,0,2
1524,B,NA19003,0,2
1525,B,NA19011,0,2
1526,B,NA19012,0,2
1527,B,NA19055,0,2
1528,B,NA19059,0,2
1529,B,NA19068,0,2
1530,B,NA19070,0,2
1531,B,NA19080,0,2
1532,B,NA19086,0,2
1533,B,HG01595,0,2
1534,B,HG01596,0,2
1535,B,HG01597,0,2
1536,B,HG01598,0,2
1537,B,HG01600,0,2
1538,B,HG01840,0,2
1539,B,HG01846,0,2
1540,B,HG01851,0,2
1541,B,HG01853,0,2
1542,B,HG01859,0,2
1543,B,HG01863,0,2
1544,B,HG01865,0,2
1545,B,HG01866,0,2
1546,B,HG01870,0,2
1547,B,HG01871,0,2
1548,B,HG01872,0,2
1549,B,HG01873,0,2
1550,B,HG02016,0,2
1551,B,HG02017,0,2
1552,B,HG02020,0,2
1553,B,HG02031,0,2
1554,B,HG02058,0,2
1555,B,HG02060,0,2
1556,B,HG02064,0,2
1557,B,HG02067,0,2
1558,B,HG02069,0,2
1559,B,HG02072,0,2
1560,B,HG02079,0,2
1561,B,HG02081,0,2
1562,B,HG02082,0,2
1563,B,HG02087,0,2
1564,B,HG02116,0,2
1565,B,HG02121,0,2
1566,B,HG02128,0,2
1567,B,HG02130,0,2
1568,B,HG02133,0,2
1569,B,HG02136,0,2
1570,B,HG02137,0,2
1571,B,HG02138,0,2
1572,B,HG02139,0,2
1573,B,HG02521,0,2
1574,B,HG02522,0,2
1575,B,HG02524,0,2
1576,B,NA06989,0,2
1577,B,NA07048,0,2
1578,B,NA10851,0,2
1579,B,NA12878,0,2
1580,B,NA12889,0,2
1581,B,NA12890,0,2
1582,B,NA12891,0,2
1583,B,NA12892,0,2
1584,B,HG00171,0,2
1585,B,HG00173,0,2
1586,B,HG00188,0,2
1587,B,HG00190,0,2
1588,B,HG00268,0,2
1589,B,HG00269,0,2
1590,B,HG00271,0,2
1591,B,HG00273,0,2
1592,B,HG00274,0,2
1593,B,HG00278,0,2
1594,B,HG00282,0,2
1595,B,HG00284,0,2
1596,B,HG00311,0,2
1597,B,HG00312,0,2
1598,B,HG00313,0,2
1599,B,HG00315,0,2
1600,B,HG00321,0,2
1601,B,HG00323,0,2
1602,B,HG00324,0,2
1603,B,HG00325,0,2
1604,B,HG00334,0,2
1605,B,HG00335,0,2
1606,B,HG00336,0,2
1607,B,HG00338,0,2
1608,B,HG00342,0,2
1609,B,HG00346,0,2
1610,B,HG00349,0,2
1611,B,HG00357,0,2
1612,B,HG00360,0,2
1613,B,HG00361,0,2
1614,B,HG00365,0,2
1615,B,HG00367,0,2
1616,B,HG00368,0,2
1617,B,HG00377,0,2
1618,B,HG00378,0,2
1619,B,HG00381,0,2
1620,B,HG00096,0,2
1621,B,HG00099,0,2
1622,B,HG00100,0,2
1623,B,HG00101,0,2
1624,B,HG00103,0,2
1625,B,HG00106,0,2
1626,B,HG00107,0,2
1627,B,HG00111,0,2
1628,B,HG00114,0,2
1629,B,HG00117,0,2
1630,B,HG00120,0,2
1631,B,HG00123,0,2
1632,B,HG00124,0,2
1633,B,HG00125,0,2
1634,B,HG00128,0,2
1635,B,HG00129,0,2
1636,B,HG00130,0,2
1637,B,HG00131,0,2
1638,B,HG00133,0,2
1639,B,HG00137,0,2
1640,B,HG00139,0,2
1641,B,HG00141,0,2
1642,B,HG00146,0,2
1643,B,HG00148,0,2
1644,B,HG00149,0,2
1645,B,HG00152,0,2
1646,B,HG00157,0,2
1647,B,HG00158,0,2
1648,B,HG00159,0,2
1649,B,HG00235,0,2
1650,B,HG00242,0,2
1651,B,HG00243,0,2
1652,B,HG00247,0,2
1653,B,HG00252,0,2
1654,B,HG00254,0,2
1655,B,HG00255,0,2
1656,B,HG00258,0,2
1657,B,HG00261,0,2
1658,B,HG01789,0,2
1659,B,HG01791,0,2
1660,B,HG01500,0,2
1661,B,HG01504,0,2
1662,B,HG01506,0,2
1663,B,HG01507,0,2
1664,B,HG01509,0,2
1665,B,HG01512,0,2
1666,B,HG01513,0,2
1667,B,HG01518,0,2
1668,B,HG01519,0,2
1669,B,HG01525,0,2
1670,B,HG01527,0,2
1671,B,HG01530,0,2
1672,B,HG01602,0,2
1673,B,HG01605,0,2
1674,B,HG01606,0,2
1675,B,HG01608,0,2
1676,B,HG01612,0,2
1677,B,HG01617,0,2
1678,B,HG01626,0,2
1679,B,HG01630,0,2
1680,B,HG01673,0,2
1681,B,HG01676,0,2
1682,B,HG01678,0,2
1683,B,HG01680,0,2
1684,B,HG01684,0,2
1685,B,HG01694,0,2
1686,B,HG01699,0,2
1687,B,HG01700,0,2
1688,B,HG01756,0,2
1689,B,HG01765,0,2
1690,B,HG01766,0,2
1691,B,HG01773,0,2
1692,B,HG01776,0,2
1693,B,HG01779,0,2
1694,B,HG01786,0,2
1695,B,HG02223,0,2
1696,B,HG02224,0,2
1697,B,HG02231,0,2
1698,B,HG02238,0,2
1699,B,HG02239,0,2
1700,B,NA20503,0,2
1701,B,NA20504,0,2
1702,B,NA20505,0,2
1703,B,NA20514,0,2
1704,B,NA20520,0,2
1705,B,NA20525,0,2
1706,B,NA20526,0,2
1707,B,NA20530,0,2
1708,B,NA20531,0,2
1709,B,NA20532,0,2
1710,B,NA20534,0,2
1711,B,NA20536,0,2
1712,B,NA20538,0,2
1713,B,NA20539,0,2
1714,B,NA20540,0,2
1715,B,NA20585,0,2
1716,B,NA20587,0,2
1717,B,NA20588,0,2
1718,B,NA20753,0,2
1719,B,NA20757,0,2
1720,B,NA20761,0,2
1721,B,NA20762,0,2
1722,B,NA20764,0,2
1723,B,NA20769,0,2
1724,B,NA20775,0,2
1725,B,NA20778,0,2
1726,B,NA20785,0,2
1727,B,NA20787,0,2
1728,B,NA20795,0,2
1729,B,NA20801,0,2
1730,B,NA20805,0,2
1731,B,NA20810,0,2
1732,B,NA20813,0,2
1733,B,NA20822,0,2
1734,B,HG03009,0,2
1735,B,HG03593,2,2
1736,B,HG03595,2,2
1737,B,HG03598,2,2
1738,B,HG03600,2,2
1739,B,HG03604,2,2
1740,B,HG03607,2,2
1741,B,HG03793,0,2
1742,B,HG03794,2,2
1743,B,HG03797,0,2
1744,B,HG03800,0,2
1745,B,HG03802,2,2
1746,B,HG03803,1,2
1747,B,HG03805,1,2
1748,B,HG03809,2,2
1749,B,HG03812,2,2
1750,B,HG03821,2,2
1751,B,HG03824,2,2
1752,B,HG03830,1,2
1753,B,HG03904,0,2
1754,B,HG03916,0,2
1755,B,HG03925,0,2
1756,B,HG03928,0,2
1757,B,HG03929,0,2
1758,B,HG03931,0,2
1759,B,HG03940,0,2
1760,B,HG03941,0,2
1761,B,HG04128,0,2
1762,B,HG04131,0,2
1763,B,HG04132,0,2
1764,B,HG04140,0,2
1765,B,HG04146,0,2
1766,B,HG04147,0,2
1767,B,HG04149,0,2
1768,B,HG04156,0,2
1769,B,HG04177,0,2
1770,B,HG04180,0,2
1771,B,HG04183,0,2
1772,B,HG04186,0,2
1773,B,HG04191,0,2
1774,B,HG04192,0,2
1775,B,HG04194,0,2
1776,B,NA20846,0,2
1777,B,NA20847,0,2
1778,B,NA20852,0,2
1779,B,NA20853,0,2
1780,B,NA20858,0,2
1781,B,NA20861,0,2
1782,B,NA20863,0,2
1783,B,NA20866,0,2
1784,B,NA20867,0,2
1785,B,NA20873,0,2
1786,B,NA20876,0,2
1787,B,NA20883,0,2
1788,B,NA20885,0,2
1789,B,NA20888,0,2
1790,B,NA20890,0,2
1791,B,NA20893,0,2
1792,B,NA20896,0,2
1793,B,NA20898,0,2
1794,B,NA20899,0,2
1795,B,NA20900,0,2
1796,B,NA20901,0,2
1797,B,NA21098,0,2
1798,B,NA21099,0,2
1799,B,NA21101,0,2
1800,B,NA21102,0,2
1801,B,NA21103,0,2
1802,B,NA21110,0,2
1803,B,NA21111,0,2
1804,B,NA21113,0,2
1805,B,NA21114,0,2
1806,B,NA21117,0,2
1807,B,NA21118,0,2
1808,B,NA21120,0,2
1809,B,NA21124,0,2
1810,B,NA21126,0,2
1811,B,NA21127,0,2
1812,B,NA21142,0,2
1813,B,HG03714,2,2
1814,B,HG03721,1,2
1815,B,HG03722,2,2
1816,B,HG03727,2,2
1817,B,HG03729,2,2
1818,B,HG03730,2,2
1819,B,HG03742,2,2
1820,B,HG03780,2,2
1821,B,HG03781,2,2
1822,B,HG03784,2,2
1823,B,HG03786,2,2
1824,B,HG03792,1,2
1825,B,HG03862,0,2
1826,B,HG03863,0,2
1827,B,HG03869,0,2
1828,B,HG03870,0,2
1829,B,HG03871,0,2
1830,B,HG03872,0,2
1831,B,HG03882,0,2
1832,B,HG03963,0,2
1833,B,HG03965,0,2
1834,B,HG03968,0,2
1835,B,HG03972,0,2
1836,B,HG03973,0,2
1837,B,HG03976,0,2
1838,B,HG03977,0,2
1839,B,HG04014,0,2
1840,B,HG04015,0,2
1841,B,HG04017,0,2
1842,B,HG04018,0,2
1843,B,HG04020,0,2
1844,B,HG04022,0,2
1845,B,HG04024,0,2
1846,B,HG04025,0,2
1847,B,HG04062,0,2
1848,B,HG04070,0,2
1849,B,HG04118,0,2
1850,B,HG04198,0,2
1851,B,HG04200,0,2
1852,B,HG01583,0,2
1853,B,HG01586,0,2
1854,B,HG01589,0,2
1855,B,HG02490,0,2
1856,B,HG02493,0,2
1857,B,HG02494,0,2
1858,B,HG02597,0,2
1859,B,HG02600,0,2
1860,B,HG02604,0,2
1861,B,HG02657,0,2
1862,B,HG02661,0,2
1863,B,HG02681,0,2
1864,B,HG02684,0,2
1865,B,HG02685,0,2
1866,B,HG02687,0,2
1867,B,HG02688,0,2
1868,B,HG02690,0,2
1869,B,HG02691,0,2
1870,B,HG02697,0,2
1871,B,HG02724,0,2
1872,B,HG02727,0,2
1873,B,HG02728,0,2
1874,B,HG02737,0,2
1875,B,HG02781,0,2
1876,B,HG02789,0,2
1877,B,HG02793,0,2
1878,B,HG03015,0,2
1879,B,HG03016,0,2
1880,B,HG03019,0,2
1881,B,HG03228,2,2
1882,B,HG03238,2,2
1883,B,HG03633,1,2
1884,B,HG03639,1,2
1885,B,HG03640,2,2
1886,B,HG03650,2,2
1887,B,HG03703,2,2
1888,B,HG03705,2,2
1889,B,HG03708,2,2
1890,B,HG03709,2,2
1891,B,HG03761,2,2
1892,B,HG03644,2,2
1893,B,HG03645,1,2
1894,B,HG03672,2,2
1895,B,HG03673,2,2
1896,B,HG03681,2,2
1897,B,HG03686,2,2
1898,B,HG03687,2,2
1899,B,HG03689,2,2
1900,B,HG03690,2,2
1901,B,HG03695,2,2
1902,B,HG03697,2,2
1903,B,HG03711,2,2
1904,B,HG03740,0,2
1905,B,HG03741,0,2
1906,B,HG03746,2,2
1907,B,HG03753,2,2
1908,B,HG03756,2,2
1909,B,HG03760,2,2
1910,B,HG03836,0,2
1911,B,HG03837,0,2
1912,B,HG03838,0,2
1913,B,HG03842,0,2
1914,B,HG03844,0,2
1915,B,HG03848,0,2
1916,B,HG03854,0,2
1917,B,HG03856,0,2
1918,B,HG03886,0,2
1919,B,HG03888,0,2
1920,B,HG03890,0,2
1921,B,HG03894,0,2
1922,B,HG03895,0,2
1923,B,HG03900,0,2
1924,B,HG03947,0,2
1925,B,HG03990,0,2
1926,B,HG03999,0,2
1927,B,HG04006,0,2
1928,B,HG04039,0,2
1929,B,HG04099,0,2
1930,B,HG04210,0,2
1931,B,HG04227,0,2
1932,C,HG01879,0,2
1933,C,HG01880,0,2
1934,C,HG01883,0,2
1935,C,HG01890,0,2
1936,C,HG01894,0,2
1937,C,HG01896,0,2
1938,C,HG01915,0,2
1939,C,HG01985,0,2
1940,C,HG01988,0,2
1941,C,HG01990,0,2
1942,C,HG02009,0,2
1943,C,HG02010,0,2
1944,C,HG02012,0,2
1945,C,HG02013,0,2
1946,C,HG02014,0,2
1947,C,HG02053,0,2
1948,C,HG02095,0,2
1949,C,HG02107,0,2
1950,C,HG02111,0,2
1951,C,HG02143,0,2
1952,C,HG02144,0,2
1953,C,HG02283,0,2
1954,C,HG02284,0,2
1955,C,HG02307,0,2
1956,C,HG02308,0,2
1957,C,HG02309,0,2
1958,C,HG02314,0,2
1959,C,HG02318,0,2
1960,C,HG02325,0,2
1961,C,HG02332,0,2
1962,C,HG02337,0,2
1963,C,HG02420,0,2
1964,C,HG02429,0,2
1965,C,HG02442,0,2
1966,C,HG02445,0,2
1967,C,HG02455,0,2
1968,C,HG02477,0,2
1969,C,HG02478,0,2
1970,C,HG02485,0,2
1971,C,HG02496,0,2
1972,C,HG02545,0,2
1973,C,HG02546,0,2
1974,C,HG02554,0,2
1975,C,HG02558,0,2
1976,C,HG02577,0,2
1977,C,HG02580,0,2
1978,C,NA19700,0,2
1979,C,NA19701,0,2
1980,C,NA19703,0,2
1981,C,NA19707,0,2
1982,C,NA19711,0,2
1983,C,NA19818,0,2
1984,C,NA19819,0,2
1985,C,NA19834,0,2
1986,C,NA19835,0,2
1987,C,NA19900,0,2
1988,C,NA19901,0,2
1989,C,NA19904,0,2
1990,C,NA19908,0,2
1991,C,NA19909,0,2
1992,C,NA19916,0,2
1993,C,NA19921,0,2
1994,C,NA19985,0,2
1995,C,NA20127,0,2
1996,C,NA20276,0,2
1997,C,NA20278,0,2
1998,C,NA20281,0,2
1999,C,NA20289,0,2
2000,C,NA20294,0,2
2001,C,NA20298,0,2
2002,C,NA20314,0,2
2003,C,NA20332,0,2
2004,C,NA20334,0,2
2005,C,NA20336,0,2
2006,C,NA20342,0,2
2007,C,NA20346,0,2
2008,C,NA20348,0,2
2009,C,NA20356,0,2
2010,C,NA20357,0,2
2011,C,NA20359,0,2
2012,C,HG02922,0,2
2013,C,HG02938,0,2
2014,C,HG02943,0,2
2015,C,HG02944,0,2
2016,C,HG02953,0,2
2017,C,HG02970,0,2
2018,C,HG02971,0,2
2019,C,HG02976,0,2
2020,C,HG03100,0,2
2021,C,HG03103,0,2
2022,C,HG03105,0,2
2023,C,HG03108,0,2
2024,C,HG03109,0,2
2025,C,HG03111,0,2
2026,C,HG03112,0,2
2027,C,HG03114,0,2
2028,C,HG03115,0,2
2029,C,HG03117,0,2
2030,C,HG03124,0,2
2031,C,HG03127,0,2
2032,C,HG03130,0,2
2033,C,HG03132,0,2
2034,C,HG03133,0,2
2035,C,HG03159,0,2
2036,C,HG03163,0,2
2037,C,HG03171,0,2
2038,C,HG03172,0,2
2039,C,HG03189,2,2
2040,C,HG03193,2,2
2041,C,HG03198,2,2
2042,C,HG03199,1,2
2043,C,HG03265,2,2
2044,C,HG03300,2,2
2045,C,HG03301,2,2
2046,C,HG03303,2,2
2047,C,HG03307,2,2
2048,C,HG03311,2,2
2049,C,HG03342,2,2
2050,C,HG03361,0,2
2051,C,HG03372,2,2
2052,C,HG03373,1,2
2053,C,HG03493,0,2
2054,C,HG03499,2,2
2055,C,HG03508,0,2
2056,C,HG03511,0,2
2057,C,HG03517,2,2
2058,C,HG03518,2,2
2059,C,HG03521,2,2
2060,C,HG02561,0,2
2061,C,HG02562,0,2
2062,C,HG02568,0,2
2063,C,HG02573,0,2
2064,C,HG02582,0,2
2065,C,HG02585,0,2
2066,C,HG02588,0,2
