,Gene,Sample,Match,Total
977,V,HG01243,2,2
978,V,NA20129,1,2
979,V,HG02559,2,2
980,V,HG00673,2,2
981,V,HG03492,2,2
982,V,HG01361,2,2
983,V,HG00741,2,2
984,V,HG01358,2,2
985,V,HG02257,2,2
986,DQA2,HG03453,1,2
987,DQA2,HG01106,2,2
988,DQA2,NA18906,2,2
989,DQA2,NA21309,2,2
990,DQA2,HG01258,2,2
991,DQA2,HG01109,2,2
992,DQA2,HG02717,1,2
993,DQA2,HG01952,2,2
994,DQA2,HG02622,1,2
995,DQA2,HG01071,2,2
996,DQA2,HG03579,0,2
997,DQA2,HG03516,2,2
998,DQA2,HG02109,2,2
999,DQA2,HG01891,2,2
1000,DQA2,HG01175,2,2
1001,DQA2,HG01928,2,2
1002,DQA2,HG03486,1,2
1003,DQA2,HG00621,2,2
1004,DQA2,HG03540,0,2
1005,DQA2,HG02055,2,2
1006,DQA2,HG02145,2,2
1007,DQA2,HG02886,0,2
1008,DQA2,HG00733,2,2
1009,DQA2,HG02148,2,2
1010,DQA2,HG01123,1,2
1011,DQA2,HG00438,2,2
1012,DQA2,HG02630,1,2
1013,DQA2,HG02572,2,2
1014,DQA2,HG03098,1,2
1015,DQA2,HG02486,1,2
1016,DQA2,HG02818,1,2
1017,DQA2,HG01978,2,2
1018,DQA2,HG01243,2,2
1019,DQA2,NA20129,2,2
1020,DQA2,HG02559,2,2
1021,DQA2,HG00735,2,2
1022,DQA2,HG00673,2,2
1023,DQA2,HG03492,2,2
1024,DQA2,HG02723,2,2
1025,DQA2,HG01361,2,2
1026,DQA2,HG00741,1,2
1027,DQA2,HG01358,2,2
1028,DQA2,NA19240,1,2
1029,DQA2,HG02257,2,2
1030,DQA2,HG02080,2,2
1031,DPA2,HG03453,2,2
1032,DPA2,NA18906,2,2
1033,DPA2,HG01258,2,2
1034,DPA2,HG01952,2,2
1035,DPA2,HG01071,2,2
1036,DPA2,HG03579,2,2
1037,DPA2,HG03516,2,2
1038,DPA2,HG01175,2,2
1039,DPA2,HG01928,2,2
1040,DPA2,HG03486,2,2
1041,DPA2,HG02886,2,2
1042,DPA2,HG00733,2,2
1043,DPA2,HG02148,2,2
1044,DPA2,HG02486,2,2
1045,DPA2,HG01978,2,2
1046,DPA2,HG01243,2,2
1047,DPA2,NA20129,2,2
1048,DPA2,HG02559,2,2
1049,DPA2,HG00735,2,2
1050,DPA2,HG01361,2,2
1051,DPA2,HG02257,2,2
1052,N,HG03453,2,2
1053,N,HG01106,2,2
1054,N,NA18906,2,2
1055,N,NA21309,2,2
1056,N,HG01258,2,2
1057,N,HG01109,2,2
1058,N,HG02717,2,2
1059,N,HG01952,2,2
1060,N,HG02622,2,2
1061,N,HG01071,2,2
1062,N,HG03579,2,2
1063,N,HG03516,2,2
1064,N,HG02109,2,2
1065,N,HG01891,2,2
1066,N,HG01175,2,2
1067,N,HG01928,2,2
1068,N,HG03486,2,2
1069,N,HG00621,2,2
1070,N,HG03540,2,2
1071,N,HG02055,2,2
1072,N,HG02145,2,2
1073,N,HG02886,2,2
1074,N,HG00733,2,2
1075,N,HG02148,2,2
1076,N,HG01123,2,2
1077,N,HG00438,2,2
1078,N,HG02630,2,2
1079,N,HG02572,0,2
1080,N,HG03098,2,2
1081,N,HG02486,2,2
1082,N,HG02818,2,2
1083,N,HG01978,2,2
1084,N,HG01243,2,2
1085,N,NA20129,2,2
1086,N,HG02559,2,2
1087,N,HG00735,2,2
1088,N,HG00673,2,2
1089,N,HG03492,2,2
1090,N,HG02723,2,2
1091,N,HG01361,2,2
1092,N,HG00741,2,2
1093,N,HG01358,2,2
1094,N,NA19240,2,2
1095,N,HG02257,2,2
1096,N,HG02080,2,2
1097,S,HG03453,2,2
1098,S,HG01106,1,2
1099,S,NA18906,1,2
1100,S,NA21309,2,2
1101,S,HG01258,1,2
1102,S,HG01109,2,2
1103,S,HG02717,2,2
1104,S,HG01952,2,2
1105,S,HG02622,2,2
1106,S,HG01071,0,2
1107,S,HG03579,2,2
1108,S,HG03516,2,2
1109,S,HG02109,2,2
1110,S,HG01891,2,2
1111,S,HG01175,2,2
1112,S,HG01928,2,2
1113,S,HG03486,2,2
1114,S,HG00621,2,2
1115,S,HG03540,2,2
1116,S,HG02055,1,2
1117,S,HG02145,2,2
1118,S,HG02886,2,2
1119,S,HG00733,2,2
1120,S,HG02148,2,2
1121,S,HG01123,0,2
1122,S,HG00438,2,2
1123,S,HG02630,2,2
1124,S,HG02572,2,2
1125,S,HG03098,2,2
1126,S,HG02486,1,2
1127,S,HG02818,2,2
1128,S,HG01978,0,2
1129,S,HG01243,2,2
1130,S,NA20129,0,2
1131,S,HG02559,2,2
1132,S,HG00735,2,2
1133,S,HG00673,2,2
1134,S,HG03492,2,2
1135,S,HG02723,2,2
1136,S,HG01361,2,2
1137,S,HG00741,2,2
1138,S,HG01358,2,2
1139,S,NA19240,2,2
1140,S,HG02257,0,2
1141,S,HG02080,2,2
1142,T,HG03453,2,2
1143,T,HG01106,2,2
1144,T,NA18906,2,2
1145,T,NA21309,2,2
1146,T,HG01258,2,2
1147,T,HG01109,2,2
1148,T,HG02717,2,2
1149,T,HG01952,2,2
1150,T,HG02622,2,2
1151,T,HG03516,2,2
1152,T,HG01891,2,2
1153,T,HG01175,2,2
1154,T,HG01928,2,2
1155,T,HG03486,2,2
1156,T,HG00621,2,2
1157,T,HG03540,2,2
1158,T,HG02145,2,2
1159,T,HG02886,2,2
1160,T,HG02148,2,2
1161,T,HG01123,2,2
1162,T,HG02630,2,2
1163,T,HG02572,2,2
1164,T,HG03098,2,2
1165,T,HG02486,2,2
1166,T,HG02818,2,2
1167,T,HG01978,2,2
1168,T,HG01243,2,2
1169,T,NA20129,2,2
1170,T,HG02559,2,2
1171,T,HG00735,2,2
1172,T,HG00673,2,2
1173,T,HG03492,2,2
1174,T,HG02723,2,2
1175,T,HG01361,2,2
1176,T,HG00741,2,2
1177,T,NA19240,2,2
1178,T,HG02257,2,2
1179,T,HG02080,2,2
1180,U,HG03453,2,2
1181,U,HG01106,2,2
1182,U,NA18906,0,2
1183,U,NA21309,1,2
1184,U,HG01258,2,2
1185,U,HG01952,2,2
1186,U,HG02622,1,2
1187,U,HG01175,2,2
1188,U,HG01928,2,2
1189,U,HG03486,1,2
1190,U,HG00621,2,2
1191,U,HG03540,2,2
1192,U,HG02145,1,2
1193,U,HG01123,1,2
1194,U,HG02630,2,2
1195,U,HG02572,2,2
1196,U,HG02818,2,2
1197,U,HG01978,2,2
1198,U,HG01243,1,2
1199,U,HG02559,0,2
1200,U,HG00735,2,2
1201,U,HG00673,2,2
1202,U,HG03492,1,2
1203,U,HG02723,1,2
1204,U,HG01361,2,2
1205,U,HG00741,2,2
1206,U,HG02257,1,2
1207,U,HG02080,1,2
1208,MICA,HG03453,2,2
1209,MICA,HG01106,2,2
1210,MICA,NA18906,1,2
1211,MICA,NA21309,2,2
1212,MICA,HG01258,1,2
1213,MICA,HG01109,1,2
1214,MICA,HG02717,0,2
1215,MICA,HG01952,1,2
1216,MICA,HG02622,1,2
1217,MICA,HG01071,2,2
1218,MICA,HG03579,1,2
1219,MICA,HG03516,1,2
1220,MICA,HG02109,0,2
1221,MICA,HG01891,2,2
1222,MICA,HG01175,1,2
1223,MICA,HG01928,0,2
1224,MICA,HG03486,2,2
1225,MICA,HG00621,1,2
1226,MICA,HG03540,2,2
1227,MICA,HG02055,2,2
1228,MICA,HG02145,1,2
1229,MICA,HG02886,1,2
1230,MICA,HG00733,1,2
1231,MICA,HG02148,1,2
1232,MICA,HG01123,1,2
1233,MICA,HG00438,1,2
1234,MICA,HG02630,1,2
1235,MICA,HG02572,2,2
1236,MICA,HG03098,2,2
1237,MICA,HG02486,2,2
1238,MICA,HG02818,0,2
1239,MICA,HG01978,1,2
1240,MICA,HG01243,2,2
1241,MICA,HG02559,1,2
1242,MICA,HG00735,2,2
1243,MICA,HG03492,2,2
1244,MICA,HG02723,2,2
1245,MICA,HG01361,1,2
1246,MICA,HG00741,1,2
1247,MICA,HG01358,1,2
1248,MICA,NA19240,2,2
1249,MICA,HG02080,0,2
1250,MICB,HG03453,2,2
1251,MICB,HG01106,2,2
1252,MICB,NA18906,1,2
1253,MICB,NA21309,1,2
1254,MICB,HG01258,1,2
1255,MICB,HG01109,1,2
1256,MICB,HG02717,1,2
1257,MICB,HG01952,0,2
1258,MICB,HG02622,1,2
1259,MICB,HG01071,2,2
1260,MICB,HG03579,2,2
1261,MICB,HG03516,2,2
1262,MICB,HG02109,1,2
1263,MICB,HG01891,1,2
1264,MICB,HG01175,2,2
1265,MICB,HG01928,2,2
1266,MICB,HG03486,0,2
1267,MICB,HG00621,1,2
1268,MICB,HG03540,1,2
1269,MICB,HG02055,1,2
1270,MICB,HG02145,1,2
1271,MICB,HG02886,2,2
1272,MICB,HG00733,2,2
1273,MICB,HG02148,2,2
1274,MICB,HG01123,0,2
1275,MICB,HG00438,2,2
1276,MICB,HG02630,1,2
1277,MICB,HG02572,1,2
1278,MICB,HG03098,0,2
1279,MICB,HG02486,0,2
1280,MICB,HG02818,1,2
1281,MICB,HG01978,2,2
1282,MICB,HG01243,1,2
1283,MICB,NA20129,2,2
1284,MICB,HG02559,1,2
1285,MICB,HG00735,1,2
1286,MICB,HG00673,2,2
1287,MICB,HG03492,1,2
1288,MICB,HG02723,1,2
1289,MICB,HG01361,1,2
1290,MICB,HG00741,2,2
1291,MICB,HG01358,1,2
1292,MICB,NA19240,2,2
1293,MICB,HG02257,1,2
1294,MICB,HG02080,1,2
1295,TAP1,HG03453,2,2
1296,TAP1,HG01106,2,2
1297,TAP1,NA18906,2,2
1298,TAP1,NA21309,2,2
1299,TAP1,HG01258,2,2
1300,TAP1,HG01109,2,2
1301,TAP1,HG02717,2,2
1302,TAP1,HG01952,2,2
1303,TAP1,HG02622,2,2
1304,TAP1,HG01071,2,2
1305,TAP1,HG03579,2,2
1306,TAP1,HG03516,2,2
1307,TAP1,HG02109,2,2
1308,TAP1,HG01891,2,2
1309,TAP1,HG01175,2,2
1310,TAP1,HG01928,2,2
1311,TAP1,HG03486,2,2
1312,TAP1,HG00621,2,2
1313,TAP1,HG03540,2,2
1314,TAP1,HG02055,2,2
1315,TAP1,HG02145,2,2
1316,TAP1,HG02886,2,2
1317,TAP1,HG00733,2,2
1318,TAP1,HG02148,2,2
1319,TAP1,HG01123,2,2
1320,TAP1,HG00438,2,2
1321,TAP1,HG02630,2,2
1322,TAP1,HG02572,2,2
1323,TAP1,HG03098,2,2
1324,TAP1,HG02486,2,2
1325,TAP1,HG02818,2,2
1326,TAP1,HG01978,2,2
1327,TAP1,HG01243,2,2
1328,TAP1,NA20129,2,2
1329,TAP1,HG02559,2,2
1330,TAP1,HG00735,2,2
1331,TAP1,HG00673,2,2
1332,TAP1,HG03492,2,2
1333,TAP1,HG02723,2,2
1334,TAP1,HG01361,2,2
1335,TAP1,HG00741,2,2
1336,TAP1,HG01358,2,2
1337,TAP1,NA19240,2,2
1338,TAP1,HG02257,2,2
1339,TAP1,HG02080,2,2
1340,TAP2,HG03453,2,2
1341,TAP2,HG01106,2,2
1342,TAP2,NA18906,2,2
1343,TAP2,NA21309,2,2
1344,TAP2,HG01258,2,2
1345,TAP2,HG01109,2,2
1346,TAP2,HG02717,2,2
1347,TAP2,HG01952,2,2
1348,TAP2,HG02622,2,2
1349,TAP2,HG01071,2,2
1350,TAP2,HG03579,2,2
1351,TAP2,HG03516,2,2
1352,TAP2,HG02109,2,2
1353,TAP2,HG01891,2,2
1354,TAP2,HG01175,2,2
1355,TAP2,HG01928,2,2
1356,TAP2,HG03486,2,2
1357,TAP2,HG00621,2,2
1358,TAP2,HG03540,2,2
1359,TAP2,HG02055,2,2
1360,TAP2,HG02145,2,2
1361,TAP2,HG02886,2,2
1362,TAP2,HG00733,2,2
1363,TAP2,HG02148,2,2
1364,TAP2,HG01123,2,2
1365,TAP2,HG00438,2,2
1366,TAP2,HG02630,2,2
1367,TAP2,HG02572,2,2
1368,TAP2,HG03098,2,2
1369,TAP2,HG02486,2,2
1370,TAP2,HG02818,2,2
1371,TAP2,HG01978,2,2
1372,TAP2,HG01243,2,2
1373,TAP2,NA20129,2,2
1374,TAP2,HG02559,2,2
1375,TAP2,HG00735,2,2
1376,TAP2,HG00673,2,2
1377,TAP2,HG03492,2,2
1378,TAP2,HG02723,2,2
1379,TAP2,HG01361,2,2
1380,TAP2,HG00741,2,2
1381,TAP2,HG01358,2,2
1382,TAP2,NA19240,2,2
1383,TAP2,HG02257,2,2
1384,TAP2,HG02080,2,2
1385,HFE,HG03453,0,2
1386,HFE,HG01106,0,2
1387,HFE,NA18906,0,2
1388,HFE,NA21309,0,2
1389,HFE,HG01258,0,2
1390,HFE,HG01109,0,2
1391,HFE,HG02717,0,2
1392,HFE,HG01952,0,2
1393,HFE,HG02622,0,2
1394,HFE,HG01071,0,2
1395,HFE,HG03579,0,2
1396,HFE,HG03516,0,2
1397,HFE,HG02109,0,2
1398,HFE,HG01891,0,2
1399,HFE,HG01175,0,2
1400,HFE,HG01928,0,2
1401,HFE,HG03486,0,2
1402,HFE,HG00621,0,2
1403,HFE,HG03540,0,2
1404,HFE,HG02055,0,2
1405,HFE,HG02145,0,2
1406,HFE,HG02886,0,2
1407,HFE,HG00733,0,2
1408,HFE,HG02148,0,2
1409,HFE,HG01123,0,2
1410,HFE,HG00438,0,2
1411,HFE,HG02630,0,2
1412,HFE,HG02572,0,2
1413,HFE,HG03098,0,2
1414,HFE,HG02486,0,2
1415,HFE,HG02818,0,2
1416,HFE,HG01978,0,2
1417,HFE,HG01243,0,2
1418,HFE,NA20129,0,2
1419,HFE,HG02559,0,2
1420,HFE,HG00735,0,2
1421,HFE,HG00673,0,2
1422,HFE,HG03492,0,2
1423,HFE,HG02723,0,2
1424,HFE,HG01361,0,2
1425,HFE,HG00741,0,2
1426,HFE,HG01358,0,2
1427,HFE,NA19240,0,2
1428,HFE,HG02257,0,2
1429,HFE,HG02080,0,2
1430,DPB2,HG01106,2,2
1431,DPB2,NA18906,1,2
1432,DPB2,NA21309,2,2
1433,DPB2,HG01258,2,2
1434,DPB2,HG01109,2,2
1435,DPB2,HG02717,1,2
1436,DPB2,HG01952,1,2
1437,DPB2,HG02622,2,2
1438,DPB2,HG01071,2,2
1439,DPB2,HG03579,2,2
1440,DPB2,HG03516,2,2
1441,DPB2,HG02109,2,2
1442,DPB2,HG01891,2,2
1443,DPB2,HG01175,2,2
1444,DPB2,HG01928,2,2
1445,DPB2,HG03486,2,2
1446,DPB2,HG00621,2,2
1447,DPB2,HG02055,2,2
1448,DPB2,HG02145,2,2
1449,DPB2,HG02886,2,2
1450,DPB2,HG00733,2,2
1451,DPB2,HG02148,1,2
1452,DPB2,HG01123,2,2
1453,DPB2,HG00438,2,2
1454,DPB2,HG02630,2,2
1455,DPB2,HG02572,2,2
1456,DPB2,HG03098,2,2
1457,DPB2,HG02486,2,2
1458,DPB2,HG02818,2,2
1459,DPB2,HG01978,2,2
1460,DPB2,HG01243,2,2
1461,DPB2,NA20129,1,2
1462,DPB2,HG02559,2,2
1463,DPB2,HG00735,2,2
1464,DPB2,HG00673,1,2
1465,DPB2,HG03492,2,2
1466,DPB2,HG02723,2,2
1467,DPB2,HG01361,2,2
1468,DPB2,HG00741,2,2
1469,DPB2,HG01358,2,2
1470,DPB2,NA19240,2,2
1471,DPB2,HG02257,2,2
1472,DPB2,HG02080,2,2
1473,DRB3,HG01106,2,2
1474,DRB3,NA18906,1,2
1475,DRB3,HG03579,1,2
1476,DRB3,HG03516,1,2
1477,DRB3,HG03486,1,2
1478,DRB3,HG00733,2,2
1479,DRB3,HG02148,1,2
1480,DRB3,HG02572,2,2
1481,DRB3,HG02818,1,2
1482,DRB3,HG01243,1,2
1483,DRB3,NA20129,1,2
1484,DRB3,HG00741,2,2
1485,Y,HG01106,0,2
1486,Y,HG01891,0,2
1487,Y,HG00735,0,2
1488,Y,NA19240,2,2
1489,W,HG01106,0,2
1490,W,NA18906,2,2
1491,W,NA21309,1,2
1492,W,HG01258,2,2
1493,W,HG01952,1,2
1494,W,HG02622,1,2
1495,W,HG01071,2,2
1496,W,HG03579,1,2
1497,W,HG02109,1,2
1498,W,HG01175,2,2
1499,W,HG01928,2,2
1500,W,HG03486,2,2
1501,W,HG03540,0,2
1502,W,HG02145,1,2
1503,W,HG01123,2,2
1504,W,HG00438,2,2
1505,W,HG02630,2,2
1506,W,HG02572,0,2
1507,W,HG02818,1,2
1508,W,HG01978,0,2
1509,W,HG01243,2,2
1510,W,HG02559,2,2
1511,W,HG00735,0,2
1512,W,HG00673,2,2
1513,W,HG03492,1,2
1514,W,HG02723,1,2
1515,W,HG01361,1,2
1516,W,HG02257,2,2
1517,W,HG02080,1,2
1518,DRB4,HG02622,2,2
1519,DRB4,HG01928,2,2
1520,DRB4,HG02630,2,2
1521,DRB4,HG03098,2,2
